SMILES,MDEO-22,SC-4,C1SP3,SCH-5,ATSm4,TopoPSA,MDEN-23,SC-5,SCH-6,ATSm5,Zagreb,MDEC-23,SCH-7,ATSc1,ATSc2,khs.sCl,khs.ssCH2,ATSp1,khs.ssO,Kier1,ATSc3,ATSp2,Kier2,ATSc4,C2SP2,Kier3,C2SP3,ATSc5,khs.aasC,VP-0,ATSp3,VP-1,WPATH,khs.dsN,ATSp4,SPC-4,MDEO-11,VP-3,ATSp5,khs.sssN,SPC-5,MDEN-33,SP-0,VP-4,SPC-6,MDEC-12,MDEC-33,MDEO-12,SP-1,VP-5,khs.dO,MDEC-13,SP-2,khs.sssCH,VP-6,VPC-4,VP-7,VCH-5,VPC-5,ECCEN,SP-3,VC-3,VPC-6,SP-4,VCH-6,VC-4,fragC,SP-5,VCH-7,VC-5,SP-6,ATSm1,WPOL,khs.ddsN,SP-7,ATSm2,SC-3,C1SP2,ATSm3,khs.aaCH
InChI%3D1S%2FC13H21NO3%2Fc1-13%282%2C3%2914-7-12%2817%299-4-5-11%2816%2910%286-9%298-15%2Fh4-6%2C12%2C14-17H%2C7-8H2%2C1-3H3,0.0,0.353553384542465,5.0,0.0,25.0442943572998,72.7200012207031,0.0,0.235702261328697,0.0680413842201233,21.0993919372559,82.0,10.3251247406006,0.155437618494034,0.298204928636551,-0.107393138110638,0.0,2.0,964.824157714844,0.0,15.0588235855103,-0.064794696867466,1071.47607421875,6.25,0.0168394390493631,4.0,5.01760005950928,1.0,0.0889349058270454,3.0,10.5652551651001,1407.26867675781,5.69009733200073,560.0,0.0,1259.94689941406,2.79600358009338,0.57235711812973,2.48441076278687,1005.865234375,0.0,3.27134704589844,0.0,13.0520420074463,1.46005833148956,4.18043899536133,2.62886881828308,2.94168281555176,0.0,7.83151721954346,0.999377191066742,0.0,2.07432460784912,7.7953634262085,1.0,0.522112369537354,1.21754837036133,0.244164258241653,0.0,1.20295643806458,238.0,5.0818305015564,1.60412395000458,1.21035265922546,3.43394470214844,0.0240562614053488,0.25,1172.0400390625,2.80642437934875,0.0416575223207474,0.0567813441157341,1.71861755847931,19.6833953857422,22.0,0.0,0.870686531066895,18.3286457061768,2.36539793014526,0.0,26.3252010345459,3.0
InChI%3D1S%2FC3H5ClO%2Fc4-1-3-2-5-3%2Fh3H%2C1-2H2,0.0,0.0,2.0,0.0,6.88372325897217,12.5299997329712,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.232009291648865,-0.0882729589939117,1.0,2.0,152.66291809082,1.0,3.20000004768372,-0.055318146944046,156.481292724609,1.0,0.0275864638388157,0.0,0.639999985694885,1.0,0.0,0.0,3.53370547294617,94.0075912475586,2.14265775680542,17.0,0.0,48.2994079589844,0.20412415266037,0.0,0.752011358737946,0.0,0.0,0.0,0.0,3.69867062568665,0.267261236906052,0.0,0.0,0.0,0.0,2.4318516254425,0.0,0.0,0.0,1.85162401199341,1.0,0.0,0.133630618453026,0.0,0.0,0.0,25.0,0.98559856414795,0.117851130664349,0.0,0.40824830532074,0.0,0.0,80.0199966430664,0.0,0.0,0.0,0.0,13.4872226715088,2.0,0.0,0.0,7.61592149734497,0.20412415266037,0.0,5.28382921218872,0.0
InChI%3D1S%2FC62H86N12O16%2Fc1-27%282%2942-59%2884%2973-23-17-19-36%2873%2957%2882%2969%2813%2925-38%2875%2971%2815%2948%2829%285%296%2961%2886%2988-33%2811%2944%2855%2880%2965-42%2967-53%2878%2935-22-21-31%289%2951-46%2835%2964-47-40%2841%2863%2950%2877%2932%2810%2952%2847%2990-51%2954%2879%2968-45-34%2812%2989-62%2887%2949%2830%287%298%2972%2816%2939%2876%2926-70%2814%2958%2883%2937-20-18-24-74%2837%2960%2885%2943%2828%283%294%2966-56%2845%2981%2Fh21-22%2C27-30%2C33-34%2C36-37%2C42-45%2C48-49H%2C17-20%2C23-26%2C63H2%2C1-16H3%2C%28H%2C65%2C80%29%28H%2C66%2C81%29%28H%2C67%2C78%29%28H%2C68%2C79%29,0.311184942722321,0.0,16.0,0.235702261328697,208.834686279297,,2.99563217163086,3.13955426216125,0.420313686132431,244.418197631836,480.0,0.0,0.987238585948944,2.85620522499084,-1.46926975250244,0.0,8.0,7102.40185546875,3.0,77.353515625,-0.313572555780411,8488.927734375,33.2376556396484,1.33364951610565,1.0,17.3600959777832,21.0,-1.87802696228027,4.0,54.5185317993164,12341.1025390625,31.0723571777344,45378.0,4.0,14470.1533203125,20.6087322235107,6.71020030975342,18.2296810150146,15882.845703125,6.0,33.425163269043,1.38262724876404,66.9766311645508,13.0202074050903,47.9801139831543,13.488748550415,0.0,4.41647577285767,42.1016311645508,7.98028755187988,9.0,0.0,40.5711517333984,19.0,5.26745414733887,8.82629776000977,3.26006364822388,0.182574182748795,11.7920074462891,4148.0,34.3945922851562,4.58362340927124,13.9089660644531,28.6150321960449,0.252492874860764,0.0,27334.279296875,20.5615653991699,0.409390330314636,1.07882487773895,14.6721992492676,106.711364746094,178.0,0.0,10.8804445266724,107.129119873047,8.23192310333252,12.0,165.036468505859,2.0
InChI%3D1S%2FC5H11NO2%2Fc1-3-5%284-2%296%287%298%2Fh5H%2C3-4H2%2C1-2H3,0.0,0.0,2.0,0.0,9.660737991333,34.1399993896484,0.0,0.16666667163372,0.0,6.32836771011353,30.0,2.0,0.0,0.0652778372168541,0.00702095637097955,0.0,2.0,253.120635986328,0.0,8.0,-0.0229397993534803,247.869186401367,3.9375,-0.0154998060315847,0.0,2.8125,3.0,-0.00122026947792619,0.0,5.25527381896973,259.322479248047,2.85405731201172,67.0,0.0,219.282913208008,1.13807117938995,0.5,1.24064099788666,100.646934509277,0.0,1.30473780632019,0.0,6.56891393661499,0.586817502975464,0.333333343267441,2.30940103530884,0.0,0.0,3.71874403953552,0.0,2.0,1.0,2.8205931186676,1.0,0.0,0.424466192722321,0.0,0.0,0.400776028633118,43.0,1.99156379699707,0.172132596373558,0.0430331490933895,1.23148417472839,0.0,0.0,268.029998779297,0.0,0.0,0.0215165745466948,0.0,9.90892601013184,8.0,1.0,0.0,8.27311706542969,0.5,0.0,9.77102375030518,0.0
InChI%3D1S%2FC4H9NO2%2Fc1-4%282%293-7-5-6%2Fh4H%2C3H2%2C1-2H3,0.0,0.0,3.0,0.0,5.16246128082275,38.6599998474121,0.0,0.0,0.0,3.66446256637573,24.0,1.0,0.0,0.0988028720021248,-0.0633709132671356,0.0,1.0,183.268737792969,1.0,7.0,0.0365481041371822,170.179931640625,4.16666650772095,-0.0186936315149069,0.0,6.0,0.0,-0.00326011050492525,0.0,4.54816722869873,160.31867980957,2.21677231788635,52.0,1.0,91.6969985961914,0.288675129413605,0.0,0.460573554039001,56.0203437805176,0.0,0.20412415266037,0.0,5.69867038726807,0.179500222206116,0.20412415266037,1.0,0.0,0.5,3.27005553245544,0.0608580633997917,1.0,2.0,2.53607535362244,1.0,0.0,0.16666667163372,0.0,0.0,0.0745356008410454,47.0,1.13502776622772,0.40824830532074,0.0304290316998959,0.61237245798111,0.0,0.0,183.029998779297,0.40824830532074,0.0,0.0,0.0,8.90892601013184,4.0,0.0,0.0,7.43902397155762,0.40824830532074,0.0,7.27274608612061,0.0
InChI%3D1S%2FC15H18N4O%2Fc1-3-18%284-2%2915-7-5-13%286-8-15%2916-17-14-9-11-19%2820%2912-10-14%2Fh5-12H%2C3-4H2%2C1-2H3,0.0,0.0,5.0,0.0,29.4922218322754,51.0200004577637,0.80820620059967,0.0833333358168602,0.16666667163372,22.6891918182373,96.0,10.000599861145,0.249296993017197,0.241781741380692,-0.0492496341466904,0.0,3.0,1176.29858398438,0.0,16.3718814849854,-0.0547646768391132,1308.44689941406,8.44444465637207,-0.0683171004056931,9.0,5.05785131454468,0.0,-0.0550956577062607,2.0,12.1197681427002,1665.51416015625,7.25471210479736,970.0,2.0,1599.36486816406,2.31471371650696,0.0,3.4487361907959,1221.36694335938,1.0,3.08560180664062,0.100000001490116,14.3720331192017,2.21510124206543,3.46993780136108,3.84444212913513,0.793700516223907,0.0,9.723876953125,1.29802227020264,1.0,1.10064244270325,8.06062984466553,0.0,0.558498919010162,0.928735315799713,0.313258796930313,0.0,1.12750947475433,416.0,6.72542476654053,0.453261315822601,0.975715219974518,4.99284839630127,0.0758903026580811,0.0,1220.05004882812,3.82047343254089,0.0660036280751228,0.0372678004205227,2.31810832023621,22.2144203186035,27.0,0.0,1.55042791366577,23.0767517089844,1.03025674819946,1.0,29.6584072113037,4.0
InChI%3D1S%2FC9H6O2%2Fc10-9-6-5-7-3-1-2-4-8%287%2911-9%2Fh1-6H,0.0,0.0,0.0,0.0,15.6604595184326,26.2999992370605,0.0,0.0833333358168602,0.151374712586403,8.99627590179443,56.0,8.44211196899414,0.282117545604706,0.244870468974113,-0.141916289925575,0.0,2.0,552.516235351562,1.0,7.63888883590698,0.0529459789395332,629.067138671875,3.1640625,-0.0294161457568407,5.0,1.60000002384186,2.0,-0.00431009288877249,2.0,6.04011106491089,830.081115722656,3.64682960510254,144.0,0.0,700.335083007812,1.29197371006012,0.0,1.79486393928528,352.019012451172,0.0,1.95425176620483,0.0,7.68179845809937,1.22033607959747,2.71106457710266,0.0,1.65096366405487,0.5,5.36017322540283,0.839010834693909,1.0,0.0,4.72284078598022,0.0,0.366250514984131,0.441986858844757,0.177149802446365,0.0,0.569400668144226,108.0,3.80187177658081,0.219913199543953,0.627074122428894,3.1080687046051,0.0532932952046394,0.0,290.019989013672,2.60960268974304,0.0708615332841873,0.0240562614053488,1.43704426288605,12.5489377975464,14.0,0.0,0.811929047107697,12.9962759017944,0.622008442878723,1.0,18.1028366088867,4.0
InChI%3D1S%2FC6HCl5O%2Fc7-1-2%288%294%2810%296%2812%295%2811%293%281%299%2Fh12H,0.0,0.0,0.0,0.0,77.8965454101562,20.2299995422363,0.0,0.666666686534882,0.0370370373129845,58.8057632446289,60.0,0.0,0.222222223877907,0.226349651813507,-0.00179769203532487,,0.0,991.575927734375,,10.0833330154419,-0.111216224730015,1146.26867675781,3.3950617313385,-0.0553342513740063,6.0,1.5625,0.0,-4.31625630881172e-06,6.0,9.11668109893799,1599.27185058594,4.55834054946899,174.0,,1551.85754394531,3.64273452758789,0.0,3.44343066215515,752.326538085938,,4.97606754302979,0.0,9.46410179138184,1.72171533107758,7.01965713500977,0.0,9.1254653930664,0.0,5.46410179138184,0.860857665538788,,0.0,5.154700756073,0.0,0.383553832769394,2.30384564399719,0.0962037816643715,0.0,2.87501883506775,102.0,4.97606754302979,0.764585077762604,3.63859963417053,2.87293410301208,0.015625,0.0,37.060001373291,1.65868926048279,0.0955731347203255,0.384815126657486,0.829344630241394,51.3382377624512,21.0,,0.222222223877907,22.0907783508301,1.15470051765442,0.0,38.1815567016602,0.0
InChI%3D1S%2FC20H12%2Fc1-2-7-17-15%284-1%2912-16-9-8-13-5-3-6-14-10-11-18%2817%2920%2816%2919%2813%2914%2Fh1-12H,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.372661560773849,0.307846754789352,35.0,120.0,31.8787746429443,0.675262272357941,0.0,0.0,0.0,0.0,1749.96716308594,0.0,12.534722328186,0.0,2190.57788085938,4.75,0.0,12.0,1.82082641124725,0.0,0.0,0.0,10.9282035827637,3363.40087890625,6.97008466720581,680.0,0.0,3642.68139648438,3.45332527160645,0.0,4.37090396881104,2989.47094726562,0.0,6.6857852935791,0.0,13.1040830612183,3.48949384689331,11.0974588394165,0.0,13.0823335647583,0.0,9.91581630706787,2.74007701873779,0.0,0.0,9.12849235534668,0.0,1.73870468139648,1.51496601104736,1.209477186203,0.0,2.47072172164917,318.0,8.62400817871094,0.602670907974243,3.4527952671051,8.1390266418457,0.111542902886868,0.0,916.0,7.58610868453979,0.208587795495987,0.141056790947914,5.71068239212036,20.0,40.0,0.0,4.73219299316406,24.0,1.16105437278748,0.0,36.0,12.0
InChI%3D1S%2FC6H12N2OS2%2Fc1-4-8%287-9%295%282%2911-6%283%2910-4%2Fh4-6H%2C1-3H3,0.0,0.0,6.0,0.0,23.7292385101318,83.2699966430664,1.0,0.19245009124279,0.0555555559694767,20.4489231109619,52.0,0.0,0.205950379371643,0.105320245027542,-0.0814521536231041,,0.0,931.032897949219,0.0,9.09090900421143,0.0874128341674805,1045.99731445312,3.59999990463257,-0.0600733235478401,0.0,1.9753086566925,0.0,0.0164319053292274,0.0,8.48421573638916,1350.36865234375,5.45944976806641,146.0,1.0,1178.23229980469,1.81169605255127,0.0,4.26949596405029,626.098388671875,1.0,3.20645904541016,0.0,8.43072128295898,4.23922872543335,3.24168944358826,0.0,1.5,0.0,5.14706563949585,2.20354986190796,1.0,4.32674884796143,4.60324668884277,3.0,1.53787672519684,2.33698868751526,0.162610501050949,0.0,4.39554738998413,91.0,3.48151588439941,1.56514763832092,4.83120584487915,3.08074188232422,0.129099443554878,0.0,419.049987792969,1.3610360622406,0.445033371448517,0.163299322128296,0.993793487548828,24.7499504089355,15.0,0.0,0.157134845852852,18.9249649047852,0.896162390708923,0.0,33.2520294189453,0.0
InChI%3D1S%2FC10H16%2Fc1-8%282%2910-6-4-9%283%295-7-10%2Fh4%2C10H%2C1%2C5-7H2%2C2-3H3,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.16666667163372,0.0833333358168602,6.0,46.0,7.06555128097534,0.131445854902267,0.00875798985362053,-0.00237844698131084,0.0,3.0,613.598327636719,0.0,8.10000038146973,-0.00438785087317228,660.84912109375,3.40828394889832,0.001416519517079,1.0,2.28571438789368,3.0,0.00249123969115317,0.0,6.98312759399414,821.058654785156,4.009202003479,120.0,0.0,659.888305664062,1.44868838787079,0.0,2.33489084243774,328.919525146484,0.0,1.40419375896454,0.0,7.56047773361206,1.41284239292145,1.49826681613922,3.88832259178162,1.31037068367004,0.0,4.69837713241577,0.977168560028076,0.0,3.86777687072754,4.26396894454956,1.0,0.542827665805817,1.00914525985718,0.100592233240604,0.0,0.922237157821655,88.0,3.00332260131836,0.55258584022522,0.911621332168579,1.95252978801727,0.0589255653321743,0.0,586.0,1.44913530349731,0.0883883461356163,0.102062076330185,0.919957399368286,10.0,11.0,0.0,0.19245009124279,10.0,0.788675129413605,1.0,13.0,0.0
InChI%3D1S%2FC12H26N2O%2Fc1-3-4-5-6-7-8-9-10-11-12-14%282%2913-15%2Fh3-12H2%2C1-2H3,0.0,0.0,2.0,0.0,13.9965543746948,32.6699981689453,1.0,0.0,0.0,11.6644620895386,56.0,0.0,0.0,0.0618683211505413,-0.0366798937320709,0.0,10.0,673.723327636719,0.0,15.0,0.0339780114591122,658.997741699219,12.0714282989502,-0.0256960652768612,0.0,11.928994178772,9.0,-0.00233474373817444,0.0,10.373743057251,647.329223632812,6.35312223434448,538.0,1.0,587.957580566406,0.492799282073975,0.0,2.72465872764587,516.498352050781,1.0,0.348461717367172,0.0,11.3555250167847,1.69211292266846,0.246399641036987,3.91727495193481,0.0,0.0,7.30806064605713,1.07150459289551,1.0,0.0,5.13052225112915,0.0,0.669279813766479,0.157735019922256,0.410752266645432,0.0,0.111535504460335,277.0,3.49740028381348,0.141421362757683,0.0788675099611282,2.00758361816406,0.0,0.0,1390.03002929688,1.29457592964172,0.0,0.0,0.827015101909637,16.4944458007812,13.0,0.0,0.522287964820862,15.2458248138428,0.288675129413605,0.0,15.0520219802856,0.0
InChI%3D1S%2FC18H16N2O7S2%2Fc1-10-3-6-15%2811%282%297-10%2919-20-17-14-9-13%2828%2822%2C23%2924%295-4-12%2814%298-16%2818%2817%2921%2929%2825%2C26%2927%2Fh3-9%2C19H%2C1-2H3%2C%28H%2C22%2C23%2C24%29%28H%2C25%2C26%2C27%29,0.0,0.577350258827209,2.0,0.0,66.1001434326172,166.960006713867,0.0,1.17462301254272,0.181443691253662,63.9806175231934,158.0,18.0072765350342,0.469878643751144,0.606836438179016,-0.224177345633507,0.0,0.0,2413.10473632812,0.0,23.6586894989014,-0.0077856439165771,2863.34814453125,8.859375,-0.146365493535995,12.0,5.43751811981201,0.0,0.0883002504706383,6.0,16.1585540771484,4242.75634765625,9.76341724395752,2164.0,1.0,4421.0595703125,6.76257133483887,4.17361879348755,5.21145153045654,3953.25854492188,0.0,9.71960639953613,0.0,21.5601139068604,3.4562087059021,13.3368320465088,2.67619299888611,10.6923065185547,0.0,13.3750476837158,2.37260508537292,5.0,3.74841165542603,14.2640657424927,0.0,1.50258469581604,2.41072583198547,0.851229310035706,0.0,2.79015517234802,585.0,10.2818078994751,1.50568604469299,3.30403399467468,8.28354358673096,0.0661547183990479,0.0646305605769157,1397.10998535156,6.58676433563232,0.158829405903816,0.262235879898071,5.09797668457031,47.3967666625977,50.0,0.0,3.55273675918579,50.7024192810059,4.316565990448,0.0,62.9798011779785,6.0
InChI%3D1S%2FC19H27NO7%2Fc1-11-9-19%2812%282%2927-19%2917%2823%2926-14-6-8-20%284%297-5-13%2815%2814%2921%2910-25-16%2822%2918%2811%2C3%2924%2Fh5%2C11-12%2C14%2C24H%2C6-10H2%2C1-4H3,0.669432938098907,0.25,6.0,0.262188702821732,62.8465538024902,105.669998168945,0.0,1.42416501045227,0.457630306482315,60.2984199523926,148.0,12.1310176849365,0.705784499645233,1.05591678619385,-0.484693378210068,0.0,5.0,1818.70434570312,3.0,21.7027339935303,-0.128749445080757,2156.92553710938,8.02469158172607,0.249525681138039,2.0,4.30221223831177,4.0,-0.158426403999329,0.0,16.1888523101807,2943.72680664062,9.27935314178467,1588.0,0.0,3462.85815429688,7.56715869903564,1.09913980960846,5.83583927154541,3465.81958007812,1.0,9.09138202667236,0.0,19.9827632904053,3.40282011032104,11.4861421585083,4.66380786895752,6.5189266204834,2.92363142967224,12.5750589370728,2.35314273834229,3.0,6.38911533355713,12.5191698074341,3.0,1.4930340051651,3.17508316040039,0.878778457641602,0.142258897423744,3.21128344535828,454.0,10.6857433319092,1.63951623439789,3.64859914779663,7.0704460144043,0.182282716035843,0.106216385960579,2434.080078125,5.40114450454712,0.24728998541832,0.414033830165863,4.1686577796936,32.7812728881836,52.0,0.0,2.86160159111023,32.8194770812988,3.06601619720459,2.0,48.8626899719238,0.0
InChI%3D1S%2FC6H11NO2%2Fc1-3-5-6%284-2%297%288%299%2Fh5H%2C3-4H2%2C1-2H3,0.0,0.0,2.0,0.0,10.660737991333,34.1399993896484,0.0,0.16666667163372,0.0,8.494553565979,34.0,2.38110160827637,0.0,0.0521444082260132,-0.00174343504477292,0.0,2.0,325.473388671875,0.0,9.0,-0.00744068343192339,321.606689453125,4.83950614929199,-0.0075646466575563,2.0,3.55555558204651,2.0,-0.00805394724011421,0.0,5.75527381896973,337.726470947266,3.05344557762146,96.0,0.0,301.876861572266,1.08925569057465,0.5,1.0364955663681,191.92448425293,0.0,1.20710682868958,0.0,7.27602100372314,0.583597242832184,0.804737865924835,2.80396580696106,0.0,0.0,4.21874380111694,0.218873172998428,2.0,0.81649661064148,3.20102000236511,0.0,0.0,0.27824130654335,0.0,0.0,0.297906488180161,63.0,2.12665247917175,0.12855489552021,0.158441662788391,1.37965285778046,0.0,0.0,289.029998779297,0.537457466125488,0.0,0.0152145158499479,0.0,10.9089260101318,9.0,1.0,0.0,9.27311706542969,0.5,0.0,10.7710237503052,0.0
InChI%3D1S%2FC7H3Cl5O%2Fc1-13-7-5%2811%293%289%292%288%294%2810%296%287%2912%2Fh1H3,0.0,0.0,0.0,0.0,79.8965454101562,9.22999954223633,0.0,0.601579308509827,0.0370370373129845,66.7092361450195,64.0,0.0,0.211374327540398,0.315867394208908,-0.0824853256344795,5.0,0.0,1081.01147460938,1.0,11.0769233703613,-0.122935317456722,1252.58203125,4.02216053009033,-0.00238782679662108,6.0,1.77514791488647,0.0,0.0232048593461514,6.0,10.0777149200439,1754.67395019531,4.947105884552,220.0,0.0,1777.88549804688,3.48826050758362,0.0,3.61572241783142,1010.91735839844,0.0,5.19171476364136,0.0,10.1712083816528,2.03931617736816,7.23896408081055,0.0,9.1254653930664,0.0,6.00210618972778,1.01965808868408,0.0,1.78549027442932,5.36768674850464,0.0,0.462954044342041,2.32791471481323,0.136512726545334,0.0,3.11297369003296,117.0,5.13947534561157,0.759714424610138,3.9619312286377,3.43868207931519,0.015625,0.0,100.059997558594,1.98532402515411,0.0949643030762672,0.379292339086533,1.01792728900909,52.3382377624512,23.0,0.0,0.34362655878067,23.4228706359863,1.09833323955536,0.0,39.1815567016602,0.0
InChI%3D1S%2FC9H15Br6O4P%2Fc10-1-7%2813%294-17-20%2816%2C18-5-8%2814%292-11%2919-6-9%2815%293-12%2Fh7-9H%2C1-6H2,1.5,0.176776692271233,6.0,0.0,203.039840698242,54.5699996948242,0.0,0.0,0.0,100.779823303223,86.0,5.5027928352356,0.0,0.775110244750977,-0.584031879901886,0.0,6.0,1392.84375,3.0,20.0,0.415919959545135,1414.1875,10.6875,-0.225339785218239,0.0,9.5625,3.0,-0.120746485888958,0.0,20.0626068115234,1564.35595703125,11.9793787002563,910.0,0.0,1445.25231933594,2.914057970047,0.0,8.80783653259277,1380.51721191406,0.0,2.76260256767273,0.0,15.5960121154785,2.1695032119751,3.4160749912262,0.0,0.5,1.5,9.36352062225342,1.75757551193237,1.0,0.0,7.96694564819336,3.0,1.14420306682587,4.32536792755127,0.567844867706299,0.0,2.17406964302063,287.0,5.81284093856812,1.88350570201874,2.11522603034973,2.77195644378662,0.0,0.0186432246118784,776.109985351562,2.52378296852112,0.0,0.0,1.60339784622192,288.296844482422,24.0,0.0,0.732962906360626,63.6533355712891,1.79280209541321,0.0,85.2536849975586,0.0
InChI%3D1S%2FC5H7N3OS%2Fc1-4-2-10-5%287-4%298-6-3-9%2Fh2-3H%2C1H3%2C%28H%2C6%2C9%29%28H%2C7%2C8%29,0.0,0.0,2.0,0.117851130664349,13.02907371521,85.75,0.0,0.0,0.201184466481209,8.66661834716797,44.0,1.70914804935455,0.142258897423744,0.235454559326172,-0.169594138860703,0.0,1.0,588.935607910156,0.0,8.10000038146973,0.023172764107585,638.714233398438,4.0,0.104608587920666,0.0,2.65088748931885,1.0,-0.140871405601501,0.0,6.55832958221436,774.402770996094,4.16476058959961,132.0,1.0,452.337249755859,0.777317047119141,0.0,2.46558475494385,295.539489746094,0.0,1.12671315670013,0.0,7.39734125137329,1.81204295158386,0.93434089422226,0.577350258827209,0.5,0.0,4.8256983757019,0.849077880382538,0.0,1.15470051765442,3.92647814750671,2.0,0.241588354110718,0.6739701628685,0.107628911733627,0.144337564706802,0.957695484161377,106.0,2.76934242248535,0.380900830030441,0.576429069042206,2.0799458026886,0.216506347060204,0.0,351.049987792969,1.27880835533142,0.104443646967411,0.0,0.587764322757721,17.9821853637695,8.0,0.0,0.343443363904953,14.6963911056519,0.492799282073975,0.0,19.4749088287354,0.0
InChI%3D1S%2FC19H28O2%2Fc1-18-9-7-13%2820%2911-12%2818%293-4-14-15-5-6-17%2821%2919%2815%2C2%2910-8-16%2814%2918%2Fh3%2C13-16%2C20H%2C4-11H2%2C1-2H3,0.0,0.235702261328697,2.0,0.0833333358168602,45.9925537109375,37.2999992370605,0.0,1.08504247665405,0.428855359554291,35.328369140625,126.0,19.4902648925781,0.974374115467072,0.201166540384293,-0.0481378734111786,0.0,8.0,1894.33947753906,0.0,14.5833330154419,-0.05238301679492,2376.10424804688,4.74687719345093,0.00141182879451662,2.0,1.92627823352814,9.0,0.0124663915485144,0.0,13.3990678787231,3779.72119140625,8.85871887207031,802.0,0.0,3986.35327148438,6.45369958877563,0.100000001490116,7.78690433502197,3019.96655273438,0.0,10.4766407012939,0.0,14.8280630111694,6.41274881362915,14.9557294845581,4.76332139968872,5.02609777450562,0.0,9.9491605758667,5.09541463851929,1.0,3.49827003479004,10.0593738555908,4.0,3.68565773963928,4.98863506317139,2.63753008842468,0.0721687823534012,8.20141792297363,349.0,9.40202808380127,1.92971622943878,11.168438911438,7.73521757125854,0.327493518590927,0.20412415266037,2284.02001953125,6.53445720672607,0.701946496963501,0.758997678756714,4.87597322463989,22.5489387512207,44.0,0.0,3.67226314544678,24.6641845703125,2.39445400238037,0.0,40.328369140625,0.0
InChI%3D1S%2FC7H10N2%2Fc1-5-2-3-6%288%294-7%285%299%2Fh2-4H%2C8-9H2%2C1H3,0.0,0.0,1.0,0.0,10.8309259414673,52.0400009155273,0.0,0.16666667163372,0.0680413842201233,4.69235849380493,42.0,5.85380077362061,0.20412415266037,0.0318416431546211,-0.00993948988616467,0.0,0.0,464.611755371094,0.0,7.11111116409302,0.000478020549053326,502.644897460938,2.72222232818604,-0.0151079334318638,5.0,1.70414197444916,0.0,0.0118729267269373,3.0,5.38675117492676,632.385803222656,2.81538414955139,84.0,0.0,483.969482421875,1.47827804088593,0.0,1.30329406261444,168.950820922852,0.0,1.55802857875824,0.0,6.85337114334106,0.658956468105316,2.07593297958374,1.14471423625946,1.65096366405487,0.0,4.19837713241577,0.423842519521713,0.0,1.5,3.87279200553894,0.0,0.117556966841221,0.526780605316162,0.0138888889923692,0.0,0.428561210632324,67.0,2.86036610603333,0.323895931243896,0.475100815296173,1.81676292419434,0.0240562614053488,0.0,289.019989013672,1.33160018920898,0.0518340393900871,0.0481125228106976,0.504473328590393,9.7199764251709,10.0,0.0,0.0680413842201233,9.33237075805664,0.760079681873322,0.0,12.664740562439,3.0
InChI%3D1S%2FC4H8O2%2Fc1-2-6-4-3-5-1%2Fh1-4H2,0.333333343267441,0.0,4.0,0.0,3.77446913719177,18.4599990844727,0.0,0.0,0.125,0.0,24.0,0.0,0.0,0.363465756177902,-0.181732878088951,0.0,4.0,169.214233398438,2.0,4.16666650772095,-0.181732878088951,169.141845703125,2.22222232818604,0.181732878088951,0.0,1.33333337306976,0.0,0.0,0.0,3.6449236869812,169.141845703125,2.15470051765442,27.0,0.0,84.6071166992188,0.0,0.0,0.744016945362091,0.0,0.0,0.0,0.0,4.24264049530029,0.439826399087906,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,2.12132024765015,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.5,0.0,0.0,1.06066012382507,0.0416666679084301,0.0,166.020004272461,0.75,0.0,0.0,0.0,7.54893827438354,3.0,0.0,0.0,7.32836771011353,0.0,0.0,7.32836771011353,0.0
InChI%3D1S%2FC14H12FNO%2Fc1-10%2817%2916-14-8-4-12%285-9-14%2911-2-6-13%2815%297-3-11%2Fh2-9H%2C1H3%2C%28H%2C16%2C17%29,0.0,0.0,1.0,0.0,23.8280334472656,32.5900001525879,0.0,0.0833333358168602,0.16666667163372,19.4121551513672,84.0,14.960919380188,0.23848395049572,0.194471120834351,-0.0950567200779915,0.0,0.0,958.198059082031,0.0,13.4320983886719,0.00272941775619984,1084.14855957031,6.25,-0.00164225057233125,10.0,4.0,0.0,-0.00254982989281416,4.0,9.39119338989258,1422.65295410156,5.2525372505188,578.0,1.0,1320.46655273438,1.99328589439392,0.0,2.33576250076294,1015.91485595703,0.0,2.82330298423767,0.0,12.2507123947144,1.55758905410767,3.48612022399902,1.29867160320282,2.66940569877625,0.0,8.14786720275879,1.02642393112183,0.0,1.19921183586121,7.43030643463135,0.0,0.497108727693558,0.63097357749939,0.293966561555862,0.0,0.765062570571899,294.0,5.42332935333252,0.404196351766586,0.775111854076385,4.31927299499512,0.0555555559694767,0.0,628.030029296875,3.48821902275085,0.0506993904709816,0.0277777779847383,2.15834188461304,19.6365013122559,22.0,0.0,1.5127124786377,19.2462482452393,1.23438096046448,1.0,26.5476837158203,8.0
