SMILES,khs.sssPbH,SPC-4,SP-6,ATSc3,khs.ssCH2,khs.ssO,khs.sCl,SPC-5,SP-7,ATSc4,khs.ssPbH2,khs.sssP,SPC-6,ATSc5,khs.sI,khs.sLi,topoShape,khs.dS,khs.sssSiH,khs.aaS,Zagreb,ECCEN,VPC-4,khs.ssGeH2,MDEO-11,khs.ddssS,SCH-3,VPC-5,VCH-3,MDEO-12,khs.ssS,Kier1,SCH-4,khs.sssssP,VPC-6,MDEN-33,Kier2,SCH-5,C4SP3,khs.dsssP,VCH-4,Kier3,SCH-6,VCH-5,khs.sOH,khs.tsC,SCH-7,VP-0,VCH-6,VP-1,VCH-7,TPSA,MDEC-33,VC-3,khs.sNH2,VP-2,khs.ddC,MDEC-34,khs.dSe,VC-4,khs.ssssGe,khs.sNH3,VP-3,khs.aaaC,VC-5,khs.sSnH3,VP-4,khs.sCH3,VC-6,khs.sPH2,VP-5,khs.sssAs,khs.aaSe,khs.ssssPb,khs.dCH2,VP-6,khs.sssGeH,TopoPSA,MDEN-11,VP-7,khs.ssSe,MDEN-12,C3SP2,khs.ssBe,khs.sssdAs,MDEN-13,ATSm1,C3SP3,khs.sAsH2,ATSm2,MDEO-22,khs.ssSnH2,WPATH,MDEC-11,ATSp1,khs.dssC,khs.ssssB,ATSm3,MDEC-12,ATSp2,khs.ssssC,khs.tCH,ATSm4,khs.ssssBe,khs.tN,khs.ssPH,khs.dssSe,MDEC-13,ATSp3,ATSm5,VAdjMat,WPOL,ATSp4,khs.sSH,fragC,MDEC-14,ATSp5,khs.aasC,khs.ssssSi,khs.sSiH3,khs.ssBH,khs.ssAsH,MDEC-44,khs.sssB,khs.sPbH3,C1SP1,khs.ddsN,khs.sssNH,C1SP2,khs.dNH,khs.ddssSe,geomShape,C1SP3,C2SP1,khs.ssssSn,khs.sSeH,MDEN-22,C2SP2,khs.aaNH,MDEN-23,C2SP3,khs.ssSiH2,SP-0,khs.sBr,khs.sssSnH,PetitjeanNumber,SP-1,khs.dsCH,khs.ssNH,khs.ssssN,SC-3,khs.dsN,SP-2,khs.sssCH,SC-4,MDEC-22,khs.sssssAs,SP-3,SC-5,MDEC-23,khs.aaN,khs.sGeH3,SP-4,khs.aaCH,khs.aasN,ATSc1,SC-6,MDEC-24,khs.aaO,khs.dO,ATSc2,khs.sssN,SP-5,khs.dssS,khs.sF,khs.ssNH2
N[C@@H](COC(=CN=N)[O])C(=O)O, 0.0, 1.61535501480103 1.61535501480103, 0.543312013149261, -0.126777842640877, 1.0, 1.0, 0.0, 1.06253790855408 1.06253790855408, 0.227670907974243, 0.0293974168598652, 0.0, 0.0, 1.03317165374756 1.03317165374756, 0.161167532205582, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 48.0, 135.0, 0.284667879343033 0.284667879343033, 0.0, 0.721124768257141, 0.0, 0.0, 0.124127320945263 0.124127320945263, 0.0, 0.944940805435181, 0.0, 12.0, 0.0, 0.0, 0.0957304388284683 0.0957304388284683, 0.0, 6.50887584686279, 0.0, 0.0, 0.0, 0.0, 6.25, 0.0, 0.0, 1.0, 0.0, 0.0, 5.81822299957275, 0.0, 2.85183453559875, 0.0, , 1.31037068367004, 0.218668282032013, 1.0, 1.77889466285706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.889014661312103, 0.0, 0.0215165745466948, 0.0, 0.302126467227936, 0.0, 0.0, 0.0, 0.158151179552078, 0.0, 0.0, 0.0, 0.0, 0.0717831179499626, 0.0, 89.620002746582, 0.142857149243355, 0.0145517019554973, 0.0, 0.816496610641479, 0.0, 0.0, 0.0, 0.0, 16.1778411865234, 0.0, 0.0, 13.3528184890747, 0.0, 0.0, 235.0, 0.0, 371.437652587891, 2.0, 0.0, 16.8741397857666, 0.0, 379.907073974609, 0.0, 0.0, 16.2618827819824, 0.0, 0.0, 0.0, 0.0, 0.0, 420.469665527344, 12.3203325271606, 4.58496236801147, 12.0, 363.921905517578, 0.0, 192.070007324219, 0.0, 270.06591796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, , 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 9.56047821044922, 0.0, 0.0, 0.5, 5.57458591461182, 1.0, 0.0, 0.0, 0.857710719108582, 0.0, 4.69249773025513, 1.0, 0.0, 0.333333343267441, 0.0, 3.03435325622559, 0.235702261328697, 2.89047741889954, 0.0, 0.0, 1.51787972450256, 0.0, 0.0, 0.590498864650726, 0.0, 0.0, 0.0, 2.0, -0.238395124673843, 0.0, 0.868905186653137, 0.0, 0.0, 0.0
O=C1OC2CCN3CC=C(COC(=O)[C@](C)(O)[C@](C)(O)[C@H]1C)[C@H]23, 0.0, 8.25269508361816 8.25269508361816, 3.45383548736572, -0.013576808385551, 4.0, 2.0, 0.0, 11.2403783798218 11.2403783798218, 2.65693283081055, -0.0446508452296257, 0.0, 0.0, 14.3357944488525 14.3357944488525, -0.0186759848147631, 0.0, 0.0, 0.600000023841858, 0.0, 0.0, 0.0, 130.0, 330.0, 3.62115693092346 3.62115693092346, 0.0, 1.48674774169922, 0.0, 0.0, 4.28412199020386 4.28412199020386, 0.0, 2.16654777526855, 0.0, 17.8111991882324, 0.0, 0.0, 4.32974195480347 4.32974195480347, 0.0, 6.06374979019165, 0.19245009124279, 0.0, 0.0, 0.0, 2.80612254142761, 0.383276641368866, 0.127240225672722, 2.0, 0.0, 0.594116032123566, 13.6124620437622, 0.225366085767746, 7.91417598724365, 0.301487296819687, , 5.68821859359741, 1.50612664222717, 0.0, 7.00038242340088, 0.0, 4.27395868301392, 0.0, 0.120451420545578, 0.0, 0.0, 5.6314845085144, 0.0, 0.706518411636353, 0.0, 3.52458190917969, 3.0, 0.188876554369926, 0.0, 2.02473974227905, 0.0, 0.0, 0.0, 0.0, 1.29426538944244, 0.0, 96.3000030517578, 0.0, 0.875118315219879, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 28.0068016052246, 3.0, 0.0, 28.1552925109863, 0.200000002980232, 0.0, 993.0, 0.908560276031494, 1618.41186523438, 3.0, 0.0, 46.530876159668, 2.3812210559845, 1959.95495605469, 2.0, 0.0, 55.6848983764648, 0.0, 0.0, 0.0, 0.0, 4.92707490921021, 2959.74145507812, 53.1272735595703, 5.52356195449829, 46.0, 3046.30200195312, 0.0, 1798.06994628906, 3.53277564048767, 2827.59301757812, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, , 6.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 16.9911994934082, 0.0, 0.0, 0.375, 10.6587209701538, 1.0, 0.0, 0.0, 2.87230467796326, 0.0, 10.9357242584229, 3.0, 0.288675129413605, 4.13085174560547, 0.0, 9.97908401489258, 2.18678307533264, 9.94646644592285, 0.0, 0.0, 6.97664308547974, 0.0, 0.0, 0.828177630901337, 0.807403862476349, 1.87071561813354, 0.0, 2.0, -0.375443369150162, 1.0, 4.65696096420288, 0.0, 0.0, 0.0
CCOCCc1c([nH]c(=N)n2ncnc12)c1ccccc1, 0.0, 2.72936582565308 2.72936582565308, 3.68484306335449, 0.113239862024784, 3.0, 1.0, 0.0, 4.92220067977905 4.92220067977905, 2.71211409568787, -0.0135761387646198, 0.0, 0.0, 7.37294006347656 7.37294006347656, -0.142531648278236, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 108.0, 344.0, 1.13735711574554 1.13735711574554, 0.0, 0.0, 0.0, 0.0, 1.73165678977966 1.73165678977966, 0.0, 0.0, 0.0, 15.8790168762207, 0.0, 0.0, 2.1566309928894 2.1566309928894, 0.0, 7.51300716400146, 0.117851130664349, 0.0, 0.0, 0.0, 3.50459718704224, 0.283505767583847, 0.0258198883384466, 0.0, 0.0, 0.469534516334534, 11.99001121521, 0.0785259827971458, 7.18996572494507, 0.106506302952766, , 5.45069169998169, 0.461046248674393, 0.0, 5.00343227386475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.74816632270813, 0.0, 0.106220729649067, 0.0, 2.76006531715393, 1.0, 0.0, 0.0, 1.89435625076294, 0.0, 0.0, 0.0, 0.0, 1.12894260883331, 0.0, , 0.0, 0.68998509645462, 0.0, 1.04004192352295, 0.0, 0.0, 0.0, 0.5, 23.5744094848633, 2.0, 0.0, 25.3536548614502, 0.0, 0.0, 890.0, 0.0, 1385.388671875, 1.0, 0.0, 34.6274223327637, 1.62232732772827, 1636.57080078125, 0.0, 0.0, 35.0462913513184, 0.0, 0.0, 0.0, 0.0, 0.791184723377228, 2301.59375, 35.5445671081543, 5.39231729507446, 32.0, 2369.17456054688, 0.0, 1344.06005859375, 0.0, 2169.79638671875, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, , 4.0, 0.0, 0.0, 0.0, 1.04004192352295, 0.0, 3.0, 1.88988161087036, 7.0, 0.0, 14.6564893722534, 0.0, 0.0, 0.5, 10.3088617324829, 0.0, 1.0, 0.0, 0.946699976921082, 0.0, 8.69318008422852, 2.0, 0.0, 9.47962951660156, 0.0, 7.49593687057495, 0.330933094024658, 13.6788063049316, 3.0, 0.0, 6.51443958282471, 6.0, 1.0, 0.394490599632263, 0.0, 0.0, 0.0, 0.0, -0.27109369635582, 0.0, 5.20581722259521, 0.0, 0.0, 0.0
CCN(N=O)C(=NCC(=O)C)O, , 1.40652620792389 1.40652620792389, 0.40824830532074, 0.0662395134568214, 2.0, 0.0, 0.0, 1.65096294879913 1.65096294879913, 0.272165536880493, -0.0458924546837807, , 0.0, 1.36094164848328 1.36094164848328, -0.0348978824913502, , 0.0, 0.75, 0.0, 0.0, 0.0, 48.0, 120.0, 0.310619026422501 0.310619026422501, 0.0, 0.577757060527802, 0.0, 0.0, 0.264670431613922 0.264670431613922, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.170104831457138 0.170104831457138, 0.0, 6.50887584686279, 0.0, 0.0, 0.0, 0.0, 5.32544374465942, 0.0, 0.0, 1.0, 0.0, 0.0, 7.01956462860107, 0.0, 3.45063447952271, 0.0, , 0.333333343267441, 0.2597696185112, 0.0, 2.11565542221069, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.07210111618042, 0.0, 0.0141421351581812, , 0.49933648109436, 2.0, 0.0, 0.0, 0.203299522399902, 0.0, 0.0, , 0.0, 0.0889275372028351, 0.0, 82.3300018310547, 0.0, 0.0442964099347591, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.4033708572388, 0.0, 0.0, 13.2423791885376, 0.0, , 224.0, 0.142857149243355, 429.593597412109, 2.0, 0.0, 16.3493118286133, 1.43721640110016, 439.587432861328, 0.0, 0.0, 16.4600296020508, 0.0, 0.0, 0.0, 0.0, 1.3731781244278, 496.641296386719, 14.1548585891724, 4.58496236801147, 13.0, 456.203704833984, 0.0, 352.059997558594, 0.0, 352.3583984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 4.0, 0.0, , 0.0, 0.333333343267441, 1.0, 0.0, 1.41421353816986, 0.0, 0.0, 9.56047821044922, 0.0, , 0.428571432828903, 5.61259078979492, 0.0, 0.0, 0.0, 0.810617208480835, 2.0, 4.52505731582642, 0.0, 0.0, 0.25, 0.0, 3.05285143852234, 0.117851130664349, 1.89148318767548, 0.0, 0.0, 1.92534029483795, 0.0, 0.0, 0.348159313201904, 0.0, 0.0, 0.0, 2.0, -0.188544556498528, 1.0, 0.897568464279175, 0.0, 0.0, 0.0
BrC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CBr, 0.0, 2.47916269302368 2.47916269302368, 0.268245965242386, -0.243061184883118, 2.0, 0.0, 0.0, 2.86081576347351 2.86081576347351, 0.0555555559694767, 0.00106764759402722, 0.0, 0.0, 3.16954231262207 3.16954231262207, 0.00247908150777221, 0.0, 0.0, 0.75, 0.0, 0.0, 0.0, 50.0, 114.0, 1.00509333610535 1.00509333610535, 0.0, 1.66881787776947, 0.0, 0.0, 1.10625565052032 1.10625565052032, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 1.08679091930389 1.08679091930389, 0.0, 5.61224508285522, 0.0, 0.0, 0.0, 0.0, 3.515625, 0.0, 0.0, 4.0, 0.0, 0.0, 9.44039058685303, 0.0, 5.6267523765564, 0.0, , 3.96540641784668, 0.382951110601425, 0.0, 3.71944761276245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.78131771087646, 0.0, 0.0766553282737732, 0.0, 1.40377366542816, 0.0, 0.0, 0.0, 0.695703029632568, 0.0, 0.0, 0.0, 0.0, 0.35623100399971, 0.0, 80.9199981689453, 0.0, 0.214285716414452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 101.614059448242, 0.0, 0.0, 23.6337184906006, 0.0, 0.0, 206.0, 0.0, 681.130615234375, 0.0, 0.0, 27.9620876312256, 0.0, 706.594787597656, 0.0, 0.0, 47.3452606201172, 0.0, 0.0, 0.0, 0.0, 0.0, 827.613708496094, 41.906608581543, 4.58496236801147, 16.0, 817.472778320312, 0.0, 397.059997558594, 0.0, 606.471252441406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 9.72361469268799, 2.0, 0.0, 0.428571432828903, 5.54011106491089, 0.0, 0.0, 0.0, 0.856304705142975, 0.0, 4.48929786682129, 4.0, 0.0, 0.200000002980232, 0.0, 3.91238260269165, 0.383276641368866, 3.61440801620483, 0.0, 0.0, 1.7799928188324, 0.0, 0.0, 0.443036794662476, 0.0, 0.0, 0.0, 0.0, -0.026647724211216, 0.0, 0.753101885318756, 0.0, 0.0, 0.0
CCCC[C@H](C)[C@@H](OC(=O)C[C@H](CC(=O)O)C(=O)O)[C@@H](C[C@H](C)C[C@@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@H](CC(=O)O)C(=O)O, 0.0, 6.76315259933472 6.76315259933472, 4.33341693878174, 0.217532187700272, 14.0, 2.0, 0.0, 8.44970035552979 8.44970035552979, 2.8762583732605, 0.176066890358925, 0.0, 0.0, 12.2703666687012 12.2703666687012, -1.26083564758301, 0.0, 0.0, 0.909090936183929, 0.0, 0.0, 0.0, 226.0, 1620.0, 2.86808753013611 2.86808753013611, 0.0, 7.88361215591431, 0.0, 0.0, 3.33178734779358 3.33178734779358, 0.0, 3.92770051956177, 0.0, 50.0, 0.0, 0.0, 3.65672850608826 3.65672850608826, 0.0, 27.5625, 0.0, 0.0, 0.0, 0.0, 24.1229667663574, 0.0, 0.0, 7.0, 0.0, 0.0, 29.6468296051025, 0.0, 17.3447036743164, 0.0, , 18.2536315917969, 1.8962630033493, 1.0, 13.6074419021606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.61160182952881, 0.0, 0.191798701882362, 0.0, 5.67879629135132, 4.0, 0.0, 0.0, 3.60171437263489, 0.0, 0.0, 0.0, 0.0, 2.13798570632935, 0.0, 288.510009765625, 0.0, 1.36850333213806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 61.9770240783691, 4.0, 0.0, 54.8117485046387, 0.333333343267441, 0.0, 11054.0, 0.60151731967926, 2751.74194335938, 6.0, 0.0, 76.2852096557617, 7.78535652160645, 3028.30224609375, 0.0, 0.0, 78.1247863769531, 0.0, 0.0, 0.0, 0.0, 8.43891620635986, 3817.12817382812, 91.8885192871094, 6.64385604858398, 67.0, 4121.736328125, 0.0, 9214.16015625, 0.0, 4517.76220703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, , 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 38.5513114929199, 0.0, 0.0, 0.476190477609634, 23.26194190979, 0.0, 0.0, 0.0, 4.36735963821411, 0.0, 21.4922695159912, 10.0, 0.0, 14.2584552764893, 0.0, 13.6391639709473, 0.733301997184753, 35.7020988464355, 0.0, 0.0, 10.2030916213989, 0.0, 0.0, 1.58742237091064, 0.0, 0.0, 0.0, 6.0, -0.684777438640594, 0.0, 7.80283355712891, 0.0, 0.0, 0.0
O=NN1CCCCCCC1, , 0.492799282073975 0.492799282073975, 0.942031562328339, 0.0289620198309422, 7.0, 0.0, 0.0, 0.594861328601837 0.594861328601837, 0.654647946357727, -0.0211227033287287, , 0.0, 0.492799282073975 0.492799282073975, -0.00434265425428748, , 0.0, 0.5, 0.0, 0.0, 0.0, 42.0, 92.0, 0.182246178388596 0.182246178388596, 0.0, 0.0, 0.0, 0.0, 0.207735031843185 0.207735031843185, 0.0, 0.0, 0.0, 8.10000038146973, 0.0, 0.0, 0.182246178388596 0.182246178388596, 0.0, 4.76033067703247, 0.0, 0.0, 0.0, 0.0, 3.11111116409302, 0.0, 0.0, 0.0, 0.0, 0.0, 6.25242280960083, 0.0, 4.01502990722656, 0.0, , 0.0, 0.100000001490116, 0.0, 2.80307960510254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.94792556762695, 0.0, 0.0, , 1.31241810321808, 0.0, 0.0, 0.0, 0.882076680660248, 0.0, 0.0, , 0.0, 0.591235756874084, 0.0, 32.6699981689453, 0.0, 0.39509528875351, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.4944448471069, 0.0, 0.0, 11.2458248138428, 0.0, , 121.0, 0.0, 463.296020507812, 0.0, 0.0, 12.218207359314, 0.0, 481.966888427734, 0.0, 0.0, 13.3289251327515, 0.0, 0.0, 0.0, 0.0, 0.0, 527.062805175781, 9.16273975372314, 4.32192802429199, 12.0, 549.447387695312, 0.0, 486.029998779297, 0.0, 335.505828857422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 2.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 1.0, 5.0, 0.0, 7.23420429229736, , , 0.333333343267441, 4.93185186386108, 0.0, 0.0, 0.0, 0.20412415266037, 1.0, 3.61939096450806, 0.0, 0.0, 10.324803352356, 0.0, 2.80209517478943, 0.0, 0.0, 0.0, 0.0, 1.94894134998322, 0.0, 0.0, 0.0583857260644436, 0.0, 0.0, 0.0, 1.0, -0.0322740711271763, 1.0, 1.35517168045044, 0.0, 0.0, 0.0
COc1cc2OC3OC=C[C@H]3c2c2oc(=O)c3[C@H](O)CCc3c12, 0.0, 4.77183055877686 4.77183055877686, 6.33019351959229, 0.193024411797523, 2.0, 4.0, 0.0, 9.372727394104 9.372727394104, 5.1583833694458, -0.382458865642548, 0.0, 0.0, 13.8004693984985 13.8004693984985, 0.438549786806107, 0.0, 0.0, 0.800000011920929, 0.0, 0.0, 0.0, 138.0, 371.0, 2.11540603637695 2.11540603637695, 0.0, 0.25, 0.0, 0.0, 3.43030333518982 3.43030333518982, 0.0, 1.44741547107697, 0.0, 15.2702331542969, 0.0, 0.0, 4.15882158279419 4.15882158279419, 0.0, 5.5, 0.29264360666275, 0.0, 0.0, 0.0, 2.08284020423889, 0.661460280418396, 0.175606653094292, 1.0, 0.0, 1.16455733776093, 12.5214710235596, 0.285692662000656, 7.82071352005005, 0.383012443780899, , 21.3672943115234, 0.832598268985748, 0.0, 6.4081506729126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.33761167526245, 0.0, 0.213527247309685, 0.0, 4.31934928894043, 1.0, 0.0, 0.0, 2.87470984458923, 0.0, 0.0, 0.0, 0.0, 1.97122287750244, 0.0, 74.2200012207031, 0.0, 1.37053334712982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 27.6468143463135, 5.0, 0.0, 30.3209190368652, 1.51622176170349, 0.0, 999.0, 0.0, 1653.98034667969, 1.0, 0.0, 47.8661346435547, 0.908832609653473, 2101.3134765625, 0.0, 0.0, 50.6418380737305, 0.0, 0.0, 0.0, 0.0, 2.4911732673645, 3316.82250976562, 53.1858177185059, 5.52356195449829, 44.0, 3350.23071289062, 0.0, 1343.06005859375, 0.0, 3083.298828125, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, , 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 7.0, 0.0, 15.7148141860962, 0.0, 0.0, 0.444444447755814, 11.1858720779419, 2.0, 0.0, 0.0, 1.71298611164093, 0.0, 10.5820302963257, 5.0, 0.0, 2.52726197242737, 0.0, 9.92727088928223, 0.563091933727264, 16.7302055358887, 0.0, 0.0, 9.53385257720947, 1.0, 0.0, 0.823289752006531, 0.0, 0.0, 0.0, 1.0, -0.432750761508942, 0.0, 7.65975141525269, 0.0, 0.0, 0.0
CCCCCN(N=O)CCCCC, , 0.492799282073975 0.492799282073975, 0.82887876033783, 0.0289573762565851, 8.0, 0.0, 0.0, 0.594861328601837 0.594861328601837, 0.450523793697357, -0.0211942940950394, , 0.0, 0.492799282073975 0.492799282073975, -0.00434269802644849, , 0.0, 1.0, 0.0, 0.0, 0.0, 48.0, 174.0, 0.182246178388596 0.182246178388596, 0.0, 0.0, 0.0, 0.0, 0.207735031843185 0.207735031843185, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.182246178388596 0.182246178388596, 0.0, 10.0833330154419, 0.0, 0.0, 0.0, 0.0, 8.33333301544189, 0.0, 0.0, 0.0, 0.0, 0.0, 8.95952987670898, 0.0, 5.42924308776855, 0.0, , 0.0, 0.100000001490116, 0.0, 3.44952630996704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.15503239631653, 0.0, 0.0, 0.0, 1.28208804130554, 2.0, 0.0, 0.0, 0.697569608688354, 0.0, 0.0, , 0.0, 0.466643810272217, 0.0, 32.6699981689453, 0.0, 0.231685176491737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.4944448471069, 0.0, 0.0, 13.2458248138428, 0.0, , 314.0, 0.100000001490116, 570.298889160156, 0.0, 0.0, 13.218207359314, 3.94930672645569, 562.29638671875, 0.0, 0.0, 13.3289251327515, 0.0, 0.0, 0.0, 0.0, 0.0, 567.144653320312, 12.3289251327515, 4.70043992996216, 12.0, 537.389099121094, 0.0, 1000.03002929688, 0.0, 474.413299560547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 4.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 1.0, 6.0, 0.0, 9.94131088256836, 0.0, , 0.5, 6.34606504440308, 0.0, 0.0, 0.0, 0.20412415266037, 1.0, 4.26583766937256, 0.0, 0.0, 9.65811824798584, 0.0, 3.009202003479, 0.0, 0.0, 0.0, 0.0, 1.91861128807068, 0.0, 0.0, 0.0583857148885727, 0.0, 0.0, 0.0, 1.0, -0.0322742648422718, 1.0, 1.18972265720367, 0.0, 0.0, 0.0
O=N(=O)c1ccc2CCc3cccc1c23, 0.0, 2.71277952194214 2.71277952194214, 3.15757918357849, -0.0227158647030592, 2.0, 0.0, 0.0, 4.74967050552368 4.74967050552368, 2.24770522117615, -0.0147821689024568, 0.0, 0.0, 6.65723514556885 6.65723514556885, -0.00170429155696183, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 84.0, 164.0, 1.08164691925049 1.08164691925049, 0.0, 0.5, 0.0, 0.0, 1.71307837963104 1.71307837963104, 0.0, 0.0, 0.0, 10.1730108261108, 0.0, 0.0, 2.01303863525391 2.01303863525391, 0.0, 3.78559994697571, 0.0962250456213951, 0.0, 0.0, 0.0, 1.55555558204651, 0.315235257148743, 0.0625, 0.0, 0.0, 0.563661098480225, 8.06467533111572, 0.148308381438255, 4.95056247711182, 0.219811335206032, , 6.08364343643188, 0.440610438585281, 0.0, 3.84061884880066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.05057907104492, 2.0, 0.0984654203057289, 0.0, 2.39064002037048, 0.0, 0.0, 0.0, 1.63413548469543, 0.0, 0.0, 0.0, 0.0, 0.999377191066742, 0.0, 45.8199996948242, 0.0, 0.612310349941254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.9089260101318, 4.0, 0.0, 18.2731170654297, 0.0, 0.0, 317.0, 0.0, 967.853759765625, 0.0, 0.0, 26.7710227966309, 0.0, 1185.08459472656, 0.0, 0.0, 26.8269233703613, 0.0, 0.0, 0.0, 0.0, 0.0, 1754.79528808594, 23.4911079406738, 4.90689039230347, 25.0, 1629.07995605469, 0.0, 466.029998779297, 0.0, 1168.42150878906, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 10.4138488769531, 0.0, 0.0, 0.5, 7.2708568572998, 0.0, 0.0, 0.0, 1.04994332790375, 0.0, 6.75483989715576, 0.0, 0.0, 7.91333341598511, 0.0, 5.88070917129517, 0.348110347986221, 15.7143325805664, 0.0, 0.0, 5.32672452926636, 5.0, 0.0, 0.0651353448629379, 0.0, 0.0, 0.0, 2.0, 0.00671140290796757, 0.0, 4.28990125656128, 0.0, 0.0, 0.0
BrCCBr, 0.0, 0.0 0.0, 0.0, -0.0331796258687973, 2.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0165898129343987, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 10.0, 14.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.34213542938232, 0.0, 3.27746033668518, 0.0, , 0.0, 0.0, 0.0, 1.96396100521088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.92857146263123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.5161819458008, 0.0, 0.0, 14.3053512573242, 0.0, 0.0, 10.0, 0.0, 231.67333984375, 0.0, 0.0, 13.3053512573242, 0.0, 184.801040649414, 0.0, 0.0, 44.2580909729004, 0.0, 0.0, 0.0, 0.0, 0.0, 111.886520385742, 0.0, 3.0, 1.0, 42.9221534729004, 0.0, 37.0200004577637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.41421365737915, 2.0, 0.0, 0.333333343267441, 1.91421353816986, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0663592517375946, 0.0, 0.0, 0.0, 0.0, -0.0165898129343987, 0.0, 0.0, 0.0, 0.0, 0.0
