SMILES,BCUTp-1h,BCUTc-1h,Weta2.unity,Wgamma3.unity,Wgamma1.unity,WD.unity,Wgamma2.unity,WG.unity,WT.unity,BCUTp-1l,BCUTc-1l,BCUTw-1h,Wlambda1.unity,Weta1.unity,WK.unity,BCUTw-1l,WA.unity,Wnu1.unity,Wlambda3.unity,WV.unity,Wnu2.unity,Wlambda2.unity,Weta3.unity
OC(=O)CC[C@]1(O)CC[C@H]2C3C=CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C, 12.5983753204346, 0.258693754673004, , , , , , , , 3.97124719619751, -0.389079689979553, 15.9979372024536, , , , 11.8900003433228, , , , , , , 
OC(=O)Cc1ccc2Sc3ccccc3N(C)c2c1, 11.8027801513672, 0.259521067142487, , , , , , , , 4.02750873565674, -0.331584602594376, 31.9720726013184, , , , 11.8500003814697, , , , , , , 
OC1=NC(O)(c2ccc(Cl)c(c2)S(=O)(=O)N)c2ccccc12, 12.4995470046997, 0.219778895378113, , , , , , , , 5.60010194778442, -0.367621034383774, 34.9688529968262, , , , 11.8500003814697, , , , , , , 
Clc1ccc2c(c1)C(=NCc1nnc(C)n21)c1ccccc1, 11.8512926101685, 0.165264800190926, , , , , , , , 6.46374225616455, -0.288585513830185, 34.9688529968262, , , , 11.8500003814697, , , , , , , 
CCN(CC)CCN1C(=O)CN=C(c2cc(Cl)ccc12)c1ccccc1F, 11.904185295105, 0.224968954920769, , , , , , , , 4.90424060821533, -0.302281588315964, 34.9688529968262, , , , 11.9973754882812, , , , , , , 
N#CNC(=NC)NCCSCc1[nH]cnc1C, 9.64044666290283, 0.211762353777885, , , , , , , , 3.9653422832489, -0.265501141548157, 31.9720726013184, , , , 11.8900003433228, , , , , , , 
CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1, 11.5337781906128, 0.144980370998383, , , , , , , , 4.86094284057617, -0.38668555021286, 15.9959239959717, , , , 11.8500003814697, , , , , , , 
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](N=C(O)CC#N)C2=O)C(=O)O, 11.6687040328979, 0.320733636617661, , , , , , , , 3.95882201194763, -0.348010838031769, 31.9720726013184, , , , 11.9962062835693, , , , , , , 
COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](N=C(O)/C(=N/OC)/c3csc(=N)[nH]3)[C@H]2SC1, 12.049901008606, 0.408399492502213, , , , , , , , 4.09127330780029, -0.379603743553162, 31.9730739593506, , , , 11.8999996185303, , , , , , , 
[Na+].[O-]C(=O)CCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C, 12.8061456680298, 0.355943709611893, , , , , , , , -4.31298349212739e-06, -0.392624616622925, 22.9897727966309, , , , 11.8900003433228, , , , , , , 
O[C@H]1C[C@H](O)C(=C)/C(=C/C=C/2\CCCC3(C)[C@H](CC[C@@H]23)[C@H](C)CCCC(C)(C)O)/C1, 12.5301904678345, 0.135242760181427, , , , , , , , 5.24834012985229, -0.392512679100037, 15.9969348907471, , , , 11.8999996185303, , , , , , , 
OCC1OC(OC2[C@H](N)C[C@H](N)C(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)C3N)[C@@H]2O)[C@H](O)[C@@H](N)[C@@H]1O, 10.1626167297363, 0.186927542090416, , , , , , , , 4.38806247711182, -0.411850452423096, 16.0054111480713, , , , 11.9961633682251, , , , , , , 
CCN(CC)CCOC(=O)C1(CCCC1)c1ccccc1, 11.6585216522217, 0.268407136201859, , , , , , , , 5.43433952331543, -0.313986986875534, 15.995924949646, , , , 11.8500003814697, , , , , , , 
N[C@@H](Cc1cnc[nH]1)C(=O)O, 7.83207607269287, 0.295310169458389, , , , , , , , 3.98457169532776, -0.349699139595032, 15.9982614517212, , , , 11.9963550567627, , , , , , , 
ON=C(C)O, 5.41141653060913, 0.186415240168571, , , , , , , , 3.45749616622925, -0.369311660528183, 15.9982576370239, , , , 11.9966878890991, , , , , , , 
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)c(Cl)c1, 9.84067630767822, 0.186104670166969, , , , , , , , 5.77870321273804, -0.279530853033066, 34.9698524475098, , , , 11.8500003814697, , , , , , , 
COc1cc(C)c(C=CC(=CC=CC(=CC(=O)O)C)C)c(C)c1C, 10.8586235046387, 0.283660113811493, , , , , , , , 4.00692272186279, -0.373617738485336, 15.9969301223755, , , , 11.8900003433228, , , , , , , 
CC(C)C[C@H](N)C(=O)O, 7.87076711654663, 0.295236051082611, , , , , , , , 3.99424457550049, -0.349695473909378, 15.9982595443726, , , , 11.9963550567627, , , , , , , 
CC(NCCc1ccc(O)c(O)c1)CCc1ccc(O)cc1, 8.991135597229, 0.134639099240303, , , , , , , , 4.76058387756348, -0.38616156578064, 15.9969301223755, , , , 11.8500003814697, , , , , , , 
CCN(CC)CCN=C(O)c1cc(ccc1OC)S(=O)(=O)C, 11.4668083190918, 0.221960842609406, , , , , , , , 5.13863039016724, -0.373143762350082, 31.972677230835, , , , 11.9984426498413, , , , , , , 
CCOc1cc(ccc1C(=O)O)CC(=NC(CC(C)C)c1ccccc1N1CCCCC1)O, 11.5134048461914, 0.269720405340195, , , , , , , , 4.3080883026123, -0.372332870960236, 15.9993057250977, , , , 11.9961223602295, , , , , , , 
COc1c(OC)cc(NCc2ccc3[nH]c(=N)[nH]c(=N)c3c2C)cc1OC, 10.7741851806641, 0.167174100875854, , , , , , , , 5.01921844482422, -0.398649841547012, 15.9987163543701, , , , 11.9961566925049, , , , , , , 
CCCCCCCCCCCCCCCCCC(=O)O.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@](C)(OC)C2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)C2OC(=O)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O, 12.2939672470093, 0.267776012420654, , , , , , , , 3.72171688079834, -0.407792389392853, 16.0104427337646, , , , 11.9960746765137, , , , , , , 
OC1=NCC2(CCN(CCc3ccccc3)CC2)O1, 9.63767528533936, 0.29581281542778, , , , , , , , 4.56478023529053, -0.325851261615753, 15.9977903366089, , , , 11.9966831207275, , , , , , , 
OC(=O)C=Cc1cccc(n1)C(=CCN1CCCC1)c1ccc(C)cc1, 11.7944068908691, 0.283168286085129, , , , , , , , 3.93352603912354, -0.328261137008667, 15.9959278106689, , , , 11.8500003814697, , , , , , , 
Clc1cccc(c1Cl)c1nnc(=N)[nH]c1N, 11.1153564453125, 0.160276874899864, , , , , , , , 5.38684988021851, -0.342772573232651, 34.9698524475098, , , , 11.9934511184692, , , , , , , 
CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c1ccccc1, 11.1434669494629, 0.203429087996483, , , , , , , , 5.34982061386108, -0.302823334932327, 15.9949207305908, , , , 11.8500003814697, , , , , , , 
CCN(CC)CCc1onc(n1)c1ccccc1, 8.83679485321045, 0.206754833459854, , , , , , , , 5.51508760452271, -0.303284645080566, 15.9949197769165, , , , 11.8500003814697, , , , , , , 
CN(C)CCn1c2ccccc2n(C)c2ccccc2c1=O, 11.2098684310913, 0.290372848510742, , , , , , , , 5.81448221206665, -0.356966376304626, 16.0059299468994, , , , 11.9884386062622, , , , , , , 
OC[C@H]1O[C@@H]([C@H](O)[C@@H](O)C1O)c1c(O)c2c(c(O)c1O)C(=O)c1cc(O)c(C(=O)O)c(C)c1C2=O, 11.2978916168213, 0.26984703540802, , , , , , , , 4.46142911911011, -0.393814355134964, 16.009614944458, , , , 11.988395690918, , , , , , , 
Cl.Cl.COc1cc2CCN(C)[C@H]3Cc4ccc(cc4)Oc4c([O-])c(OC)cc5CC[N+](C)(C)[C@H](Cc6ccc(O)c(c6)Oc1cc23)c45, 12.7285461425781, 0.269532412290573, , , , , , , , 2.72900009155273, -0.383083611726761, 34.969856262207, , , , 11.8500003814697, , , , , , , 
Clc1ccc(cc1)C(=O)c1c(C)cc(CC(=O)O)n1C, 10.5838232040405, 0.260507643222809, , , , , , , , 4.03349924087524, -0.331711679697037, 34.9688529968262, , , , 11.9933423995972, , , , , , , 
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C, 12.9491729736328, 0.258531898260117, , , , , , , , 3.88752245903015, -0.392614960670471, 18.9984092712402, , , , 11.8900003433228, , , , , , , 
C=CCC1(C(C)C#CCC)C(=NC(=O)N(C)C1=O)O, 12.3860359191895, 0.330590963363647, , , , , , , , 4.70650100708008, -0.369854867458344, 15.9987096786499, , , , 11.9961957931519, , , , , , , 
ClC(Cl)C(=O)O, 8.1777515411377, 0.3229740858078, , , , , , , , 4.07099580764771, -0.347263544797897, 34.9698524475098, , , , 11.9966878890991, , , , , , , 
CCCCC(=O)O[C@H]1CC[C@H]2C3CCc4cc(O)ccc4[C@H]3CC[C@]12C, 11.8538799285889, 0.261829674243927, , , , , , , , 4.70334720611572, -0.385751783847809, 15.9969320297241, , , , 11.8900003433228, , , , , , , 
C=CCN1C[C@@H](CC2[C@H]1Cc1c[nH]c3cccc2c13)C(=O)N(CCCN(C)C)C(=NCC)O, 11.94908618927, 0.241198152303696, , , , , , , , 5.22735929489136, -0.356391966342926, 15.9982709884644, , , , 11.9961252212524, , , , , , , 
Cc1onc(c1)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=NN1CCCCCC1)O, 11.5953493118286, 0.261789590120316, , , , , , , , 4.70665740966797, -0.354437083005905, 31.9720726013184, , , , 11.996150970459, , , , , , , 
O=C1C=CC2(C)C(=C1)CCC1[C@@H]2CCC2(C)OC(=O)CC[C@@H]12, 12.5973529815674, 0.261737465858459, , , , , , , , 4.41681003570557, -0.309250175952911, 15.9969291687012, , , , 11.8999996185303, , , , , , , 
COc1cc2N(C)[C@H]3[C@@](O)(C(=N)O)[C@H](O)C4(CC)C=CCN5CC[C@@]3(c2cc1[C@]1(C[C@@H]2CN(CCC3c6ccccc6N=C13)C[C@](O)(CC)C2)C(=O)OC)[C@H]45, 15.5933237075806, 0.274027854204178, , , , , , , , 5.48274803161621, -0.388996183872223, 16.0010089874268, , , , 11.9942111968994, , , , , , , 
CC(=O)OC1[C@H](OC(=O)C)C(COC(=O)C)O[C@H]1n1ncc(O)nc1=O, 10.07102394104, 0.363723546266556, , , , , , , , 3.85666418075562, -0.376331895589828, 16.0075283050537, , , , 11.9884958267212, , , , , , , 
COc1ccc(cc1)CN(CCN(C)C)c1ccccn1, 10.583517074585, 0.182950109243393, , , , , , , , 4.75959014892578, -0.373923003673553, 15.9949207305908, , , , 11.9883184432983, , , , , , , 
CC(=NCc1c(I)c(N=C(C)O)c(I)c(C(=O)O)c1I)O, 16.6979846954346, 0.269207507371902, , , , , , , , 5.0381875038147, -0.372528195381165, 126.906471252441, , , , 11.9962186813354, , , , , , , 
CCC(=O)c1ccc2Sc3ccccc3N(CC(C)N(C)C)c2c1, 12.2544012069702, 0.177674695849419, , , , , , , , 5.08895778656006, -0.30543839931488, 31.9720726013184, , , , 11.8500003814697, , , , , , , 
CCC(=O)OC1(CCN(C)C[C@H]1C)c1ccccc1, 12.105318069458, 0.261811256408691, , , , , , , , 4.70199298858643, -0.308337509632111, 15.9959239959717, , , , 11.8500003814697, , , , , , , 
COc1ccc2c(C(=O)O[C@@H]2[C@@H]2N(C)CCc3cc4OCOc4c(OC)c23)c1OC, 12.1341600418091, 0.273170918226242, , , , , , , , 4.99565839767456, -0.397972494363785, 16.0016708374023, , , , 11.9961414337158, , , , , , , 
CCCCC(=O)N(Cc1ccc(cc1)c1ccccc1c1n[nH]nn1)[C@H](C(C)C)C(=O)O, 11.1425848007202, 0.296433687210083, , , , , , , , 4.68794584274292, -0.349665910005569, 15.9987192153931, , , , 11.996132850647, , , , , , , 
NC(=N)NC(=N)N(C)C, 8.0646333694458, 0.153761178255081, , , , , , , , 5.08699035644531, -0.297328561544418, 14.0101833343506, , , , 11.9936561584473, , , , , , , 
CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)c1ccccc1, 11.8605699539185, 0.294922351837158, , , , , , , , 5.54650402069092, -0.3781418800354, 15.9969329833984, , , , 11.8500003814697, , , , , , , 
[I-].CCOP(=O)(OCC)SCC[N+](C)(C)C, 9.28274250030518, 0.373017758131027, , , , , , , , 4.62703275680542, -0.383921563625336, 126.904472351074, , , , 11.9934511184692, , , , , , , 
CN1CCC(=C2c3ccccc3C=Cc3ccccc23)CC1, 12.8541631698608, 0.0329806432127953, , , , , , , , 5.99044942855835, -0.334955483675003, 14.0080652236938, , , , 11.9942903518677, , , , , , , 
CCC(=O)O[C@@](Cc1ccccc1)([C@H](C)CN(C)C)c1ccccc1, 13.3569736480713, 0.261835068464279, , , , , , , , 4.85844707489014, -0.309294193983078, 15.9959268569946, , , , 11.8500003814697, , , , , , , 
CCC(=O)O[C@@]1([C@H](C)CC2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@]12C)C(=O)COC(=O)CC, 13.5508708953857, 0.262900948524475, , , , , , , , 4.23870515823364, -0.389564603567123, 18.9984092712402, , , , 11.8900003433228, , , , , , , 
Clc1ccccc1CN1CCc2sccc2C1, 10.8713979721069, 0.10762619972229, , , , , , , , 6.63257265090942, -0.331161230802536, 34.9688529968262, , , , 11.9943561553955, , , , , , , 
[Br-].[Br-].Cc1[n+]2ccccc2n(N=Nn2c(c3ccccc3)c(C)[n+]3ccccc23)c1c1ccccc1, 11.0863018035889, 0.143845617771149, , , , , , , , 3.49900007247925, -0.324139356613159, 78.9193344116211, , , , 11.8500003814697, , , , , , , 
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1, 10.7899932861328, 0.21236515045166, , , , , , , , 5.71349191665649, -0.308941781520844, 31.9720726013184, , , , 11.8500003814697, , , , , , , 
OCC1OC(O)C(N=C(O)c2c(I)c(N=C(C)O)c(I)c(N(C)C(=O)C)c2I)[C@@H](O)[C@@H]1O, 17.4316349029541, 0.199990063905716, , , , , , , , 4.33688974380493, -0.410606026649475, 126.906471252441, , , , 11.9961633682251, , , , , , , 
CNC1(CCCCC1=O)c1ccccc1Cl, 12.0786924362183, 0.153642117977142, , , , , , , , 5.54085302352905, -0.307481706142426, 34.9693794250488, , , , 11.9985208511353, , , , , , , 
NC(=N)N, 5.63153839111328, 0.166079580783844, , , , , , , , 4.33599281311035, -0.305100202560425, 14.0095052719116, , , , 11.9939765930176, , , , , , , 
CCN(CC)CCC1(CCC(=NC1=O)O)c1ccccc1, 12.4106922149658, 0.254678934812546, , , , , , , , 5.0122709274292, -0.347985714673996, 15.995924949646, , , , 11.8500003814697, , , , , , , 
OC(=NC1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)[C@@H](N=C(O)N1CCN=C1O)c1ccccc1, 12.1103830337524, 0.278322756290436, , , , , , , , 4.78348302841187, -0.346879482269287, 31.9720726013184, , , , 11.8500003814697, , , , , , , 
CCCCN(CCCC)CCN=c1o[nH]c(n1)c1ccccc1, 9.45788383483887, 0.232644632458687, , , , , , , , 5.25094079971313, -0.301151543855667, 15.9949207305908, , , , 11.8500003814697, , , , , , , 
CNC(=NC)NCc1ccccc1, 8.8142728805542, 0.1469666659832, , , , , , , , 5.25612449645996, -0.267501592636108, 14.0050888061523, , , , 11.8500003814697, , , , , , , 
COc1ccc(OC)cc1C(O)CN=C(O)CN, 9.72825813293457, 0.149378061294556, , , , , , , , 4.86115694046021, -0.390054106712341, 15.9979305267334, , , , 11.99338722229, , , , , , , 
O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1, 11.7114992141724, 0.294895619153976, , , , , , , , 5.45157527923584, -0.377824544906616, 15.9969320297241, , , , 11.8500003814697, , , , , , , 
OC(=O)CSCC(N)C(=O)O, 9.29006862640381, 0.29609215259552, , , , , , , , 4.16609191894531, -0.349685251712799, 31.9720706939697, , , , 11.9964008331299, , , , , , , 
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H]2CCCCC2C[C@H]1C(=O)O, 11.0903654098511, 0.296280920505524, , , , , , , , 4.55596590042114, -0.349702298641205, 16.0000133514404, , , , 11.996132850647, , , , , , , 
COc1ccc2c(c1)[nH]c1[C@H]3CC4C(CC(OC(=O)/C=C/c5cc(OC)c(OC)c(OC)c5)[C@H](OC)[C@H]4C(=O)OC)CN3CCc21, 11.6520318984985, 0.28626075387001, , , , , , , , 4.85473346710205, -0.377640932798386, 16.0030040740967, , , , 11.8500003814697, , , , , , , 
c1ccc2Sc3ccccc3N(CC3CN4CCC3CC4)c2c1, 12.2201452255249, 0.130422160029411, , , , , , , , 7.61499643325806, -0.302606076002121, 31.9720726013184, , , , 11.8500003814697, , , , , , , 
CCn1nc(C)c2N=C(O)CN=C(c3ccccc3)c12, 10.9236507415771, 0.287811607122421, , , , , , , , 5.21226119995117, -0.34691458940506, 15.9949207305908, , , , 11.8500003814697, , , , , , , 
COc1ccc(cc1)C(CN(C)C)C1(O)CCCCC1, 11.7317724227905, 0.133840128779411, , , , , , , , 4.79199123382568, -0.389010220766068, 15.9959239959717, , , , 11.8999996185303, , , , , , , 
O=C1[C@@H](N=C(O)C2(N)CCCCC2)[C@H]2SC(C)(C)[C@H](C(=O)O)N12, 12.1014451980591, 0.278242141008377, , , , , , , , 4.78125476837158, -0.347000986337662, 31.9720726013184, , , , 11.9943437576294, , , , , , , 
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1, 10.178822517395, 0.226506516337395, , , , , , , , 4.88232088088989, -0.374788045883179, 15.9979333877563, , , , 11.8500003814697, , , , , , , 
[Na+].Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1S(=O)(=O)N=C([O-])C, 14.1493234634399, 0.296900719404221, , , , , , , , -2.77196249953704e-06, -0.323852241039276, 31.9730739593506, , , , 11.8900003433228, , , , , , , 
OC(COc1cc(C)ccc1Cl)CNC(C)(C)C, 9.33176612854004, 0.134505286812782, , , , , , , , 5.21138191223145, -0.388923168182373, 34.9688529968262, , , , 11.8900003433228, , , , , , , 
OC(=N)CCC(N)C(=O)O, 7.75838470458984, 0.295245558023453, , , , , , , , 3.96614861488342, -0.350062817335129, 15.998703956604, , , , 11.9964008331299, , , , , , , 
CN1CCN(CC1)C(c1ccccc1)c1ccccc1, 12.0429124832153, 0.138455003499985, , , , , , , , 5.92778348922729, -0.303097635507584, 14.0040922164917, , , , 11.8500003814697, , , , , , , 
Clc1cc2NC(CC3CCCC3)NS(=O)(=O)c2cc1S(=O)(=O)N, 12.9516487121582, 0.245271101593971, , , , , , , , 7.0214695930481, -0.291667848825455, 34.9688529968262, , , , 11.9989995956421, , , , , , , 
Clc1ccc2N(CC(F)(F)F)C(=O)CN=C(c3ccccc3)c2c1, 11.7124805450439, 0.402119278907776, , , , , , , , 3.52388572692871, -0.283084183931351, 34.9688529968262, , , , 11.8500003814697, , , , , , , 
OCC1OC([C@H](O)[C@@H]1O)n1cnc(=N)nc1O, 9.42023468017578, 0.193983480334282, , , , , , , , 4.30835771560669, -0.39361435174942, 16.0, , , , 11.9962921142578, , , , , , , 
OC(=O)C1CSCN1, 8.68313980102539, 0.27695432305336, , , , , , , , 4.16449594497681, -0.330362170934677, 31.9720706939697, , , , 11.9946517944336, , , , , , , 
CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1N=C(O)c1ccccc1, 11.2621908187866, 0.21710130572319, , , , , , , , 5.19265747070312, -0.378114551305771, 34.9688529968262, , , , 11.8500003814697, , , , , , , 
CN(C)CCOc1cc(C)c(OC(=O)C)cc1C(C)C, 10.142635345459, 0.259050756692886, , , , , , , , 4.0659008026123, -0.369079947471619, 15.9969282150269, , , , 11.8900003433228, , , , , , , 
Cc1cccc(c1)N=c1cc[nH]cc1S(=O)(=O)NC(=NC(C)C)O, 12.8661623001099, 0.245544195175171, , , , , , , , 5.8435640335083, -0.35598948597908, 31.9720726013184, , , , 11.9961776733398, , , , , , , 
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(c1)S(=O)(=O)N, 11.8091201782227, 0.24582913517952, , , , , , , , 5.00415182113647, -0.372735172510147, 31.9727458953857, , , , 11.9989995956421, , , , , , , 
COc1cccc(c1)C1(O)CCCC[C@@H]1CN(C)C, 11.5334758758545, 0.10529413074255, , , , , , , , 4.91505193710327, -0.388419806957245, 15.9959239959717, , , , 11.9933309555054, , , , , , , 
Cl.[O-]C(=N)OCC[N+](C)(C)C, 8.66554069519043, 0.378613770008087, , , , , , , , 2.7299964427948, -0.382778376340866, 34.9688529968262, , , , 11.9935503005981, , , , , , , 
CCCN(CC)C(CC)C(=Nc1c(C)cccc1C)O, 10.6434326171875, 0.176714614033699, , , , , , , , 5.46983051300049, -0.370198786258698, 15.9979467391968, , , , 11.9961700439453, , , , , , , 
O[C@H]1CCC(=C)C(=C/C=C/2\CCCC3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C1, 12.526515007019, 0.133571714162827, , , , , , , , 5.18953990936279, -0.392524033784866, 15.9959278106689, , , , 11.8999996185303, , , , , , , 
OC(Cc1cccnc1)(P(=O)(O)O)P(=O)(O)O, 8.43075847625732, 0.372894078493118, , , , , , , , 3.12997651100159, -0.367455512285233, 30.9752521514893, , , , 11.9989995956421, , , , , , , 
O=CCC1CC(C)[C@H](/C=C\C=C/C[C@@H](C)OC(=O)C[C@@H](OC(=O)CC)[C@H](OC)[C@H]1OC1O[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@](C)(O)C2)[C@H](N(C)C)[C@H]1O)O[C@@H]1CC[C@H](N(C)C)[C@@H](C)O1, 12.0766448974609, 0.264920860528946, , , , , , , , 4.05846929550171, -0.388061225414276, 16.0093536376953, , , , 11.9965963363647, , , , , , , 
NCCC(O)(P(=O)(O)O)P(=O)(O)O, 6.64228582382202, 0.372902512550354, , , , , , , , 2.97118759155273, -0.367444634437561, 30.9752521514893, , , , 11.9989995956421, , , , , , , 
CC(C)c1ccc2oc3nc(N)c(cc3c(=O)c2c1)C(=O)O, 10.0545978546143, 0.289350092411041, , , , , , , , 4.33964204788208, -0.350706607103348, 15.9992961883545, , , , 11.9961776733398, , , , , , , 
O=C1OCC(=C1)[C@H]1CCC2(O)C3CC[C@@H]4C[C@H](CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1, 13.0724143981934, 0.28651350736618, , , , , , , , 4.26028919219971, -0.392482966184616, 16.0083255767822, , , , 11.9966020584106, , , , , , , 
CN1CC(c2ccccc2)c2cccc(N)c2C1, 11.3467588424683, 0.0476113818585873, , , , , , , , 6.33314990997314, -0.333798497915268, 14.0082769393921, , , , 11.9943332672119, , , , , , , 
S=P(N1CC1)(N1CC1)N1CC1, 11.133002281189, 0.121336556971073, , , , , , , , 6.52089977264404, -0.284132987260818, 31.9720726013184, , , , 11.9945430755615, , , , , , , 
NCC(CC(=O)O)c1ccc(Cl)cc1, 9.77733516693115, 0.259245932102203, , , , , , , , 4.0424861907959, -0.332007020711899, 34.9688529968262, , , , 11.8500003814697, , , , , , , 
COc1nc(C)nc(c1)NS(=O)(=O)c1ccc(N)cc1, 11.5209455490112, 0.222007289528847, , , , , , , , 4.87148189544678, -0.356732457876205, 31.9720726013184, , , , 11.8500003814697, , , , , , , 
OC(=N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)C=C)/C(=N/OCC(=O)O)/c1csc(=N)[nH]1, 11.9255456924438, 0.302634745836258, , , , , , , , 3.61576247215271, -0.343703985214233, 31.9730739593506, , , , 11.9943323135376, , , , , , , 
N=c1[nH]c(N)c2nc(c3ccccc3)c(=N)nc2[nH]1, 10.8326835632324, 0.171663030982018, , , , , , , , 5.57485389709473, -0.314219415187836, 14.0106678009033, , , , 11.994384765625, , , , , , , 
CO/N=C(\C(=NC1C(=O)N2[C@@H]1SCC(=C2C(=O)O)COC(=O)C)O)/c1csc(=N)[nH]1, 11.9063215255737, 0.302338600158691, , , , , , , , 3.97325658798218, -0.343675971031189, 31.9730739593506, , , , 11.9943323135376, , , , , , , 
Cl.NCC(=O)OC[C@H](N=C(O)C(Cl)Cl)[C@H](O)c1ccc(cc1)S(=O)(=O)C, 11.0569858551025, 0.275481313467026, , , , , , , , 2.72999429702759, -0.389716058969498, 34.9708557128906, , , , 11.9984455108643, , , , , , , 
CC(=Nc1c(I)c(N(C)C(=O)C)c(I)c(C(=O)O)c1I)O, 16.9355449676514, 0.268996030092239, , , , , , , , 5.38074541091919, -0.372707307338715, 126.906471252441, , , , 11.9962186813354, , , , , , , 
CC[C@@H](C(=N)O)N1CCCC1=O, 9.523756980896, 0.281898766756058, , , , , , , , 4.72796487808228, -0.358785182237625, 16.0060272216797, , , , 11.9886302947998, , , , , , , 
CCCC(C)C1(CC)C(=NC(=O)N=C1O)O, 11.8253164291382, 0.371294260025024, , , , , , , , 4.32329511642456, -0.36996391415596, 15.9987077713013, , , , 11.9962329864502, , , , , , , 
[Na+].[Na+].[Na+].[O-]C(=O)P(=O)([O-])[O-], 3.73985552787781, 0.603581011295319, , , , , , , , -0.00100000004749745, -0.2303496748209, 30.9745693206787, , , , 11.9999980926514, , , , , , , 
CCC1(CC)C(=NC(=O)N=C1O)O, 10.7250032424927, 0.371286273002625, , , , , , , , 4.25452661514282, -0.369977802038193, 15.9987058639526, , , , 11.9962921142578, , , , , , , 
CN1C(=O)CC(c2ccccc2)C1=O, 9.81932067871094, 0.29057514667511, , , , , , , , 4.68389177322388, -0.356909871101379, 16.0060272216797, , , , 11.9885530471802, , , , , , , 
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc12, 11.8339490890503, 0.180135145783424, , , , , , , , 5.71971464157104, -0.308938026428223, 34.9688529968262, , , , 11.8500003814697, , , , , , , 
CCOc1ccc(cc1c1[nH]c(=O)c2n(C)nc(CCC)c2n1)S(=O)(=O)N1CCN(C)CC1, 12.6154479980469, 0.228029876947403, , , , , , , , 5.19202899932861, -0.370601326227188, 31.9720726013184, , , , 11.9942836761475, , , , , , , 
CCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1, 11.125431060791, 0.270948052406311, , , , , , , , 4.53733491897583, -0.331029057502747, 15.9969320297241, , , , 11.8500003814697, , , , , , , 
CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1, 10.8260097503662, 0.146106109023094, , , , , , , , 5.61362314224243, -0.374955803155899, 78.9183349609375, , , , 11.8500003814697, , , , , , , 
OC(CNC(C)C)COc1ccc(CCOCC2CC2)cc1, 8.77159118652344, 0.211975023150444, , , , , , , , 5.07002735137939, -0.38902759552002, 15.9969301223755, , , , 11.8500003814697, , , , , , , 
[Na+].CO[C@@H]1[C@@H](OC(=N)O)[C@@H](O)C(Oc2ccc3c(O)c(NC(=O)c4ccc([O-])c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C, 10.071590423584, 0.282573968172073, , , , , , , , -5.81824042455992e-06, -0.390232175588608, 22.9897747039795, , , , 11.8900003433228, , , , , , , 
CN1CCOC(c2ccccc2)C1C, 9.78232479095459, 0.110802449285984, , , , , , , , 6.28338479995728, -0.373966604471207, 15.9949178695679, , , , 11.8900003433228, , , , , , , 
CC(C)(C)c1nnc(s1)NS(=O)(=O)c1ccccc1, 11.8970031738281, 0.222709223628044, , , , , , , , 6.91164827346802, -0.211958780884743, 31.973072052002, , , , 11.8500003814697, , , , , , , 
