SMILES,naAromAtom,nAtom,nAtomLC,nRotB,nB,nAromBond,LipinskiFailures,ALogP,MLogP,XLogP,AMR,ALogp2,nAtomLAC,nHBDon,nAtomP,LipinksiFailures
InChI%3D1S%2FC27H44O6%2Fc1-15%2820%2828%298-9-24%282%2C3%2932%2916-7-11-27%2833%2918-12-21%2829%2919-13-22%2830%2923%2831%2914-25%2819%2C4%2917%2818%296-10-26%2816%2C27%295%2Fh12%2C15-17%2C19-20%2C22-23%2C28%2C30-33H%2C6-11%2C13-14H2%2C1-5H3%2Ft15-%2C16%2B%2C17-%2C19-%2C20%2B%2C22%2B%2C23%3F%2C25%3F%2C26%2B%2C27%2B%2Fm0%2Fs1, 0.0, 77.0, 10.0, 5.0, 36.0, 0.0, 0.0, -0.759100019931793, 3.76999998092651, 1.95899999141693, 124.11319732666, 0.57623279094696, 7.0, 5.0, 4.0, 
InChI%3D1S%2FC3H3N%2Fc1-2-3-4%2Fh2H%2C1H2, 0.0, 7.0, 4.0, 0.0, 3.0, 0.0, 0.0, 0.635500013828278, 1.67999994754791, 0.319999992847443, 16.2707004547119, 0.403860241174698, 3.0, 0.0, 4.0, 
InChI%3D1S%2FC17H17ClO3%2Fc1-17%282%2C16%2819%2920%2921-11-12-3-5-13%286-4-12%2914-7-9-15%2818%2910-8-14%2Fh3-10H%2C11H2%2C1-2H3%2C%28H%2C19%2C20%29, 12.0, 38.0, 8.0, 5.0, 22.0, 12.0, 1.0, 0.956099987030029, 2.89000010490417, 5.21700000762939, 32.9342002868652, 0.914127230644226, 3.0, 1.0, 12.0, 
InChI%3D1S%2FC2H5N5O3%2Fc1-6%285-8%292%283%294-7%289%2910%2Fh1H3%2C%28H2%2C3%2C4%29, 0.0, 15.0, 10.0, 4.0, 9.0, 0.0, 0.0, -0.0163000002503395, 0.800000011920929, 0.47299998998642, 25.9393005371094, 0.00026569000328891, 0.0, 2.0, 9.0, 
InChI%3D1S%2FC6HCl5O%2Fc7-1-2%288%294%2810%296%2812%295%2811%293%281%299%2Fh12H, 6.0, 13.0, 0.0, 0.0, 12.0, 6.0, 0.0, 3.26119995117188, 1.46000003814697, 2.31299996376038, 30.642599105835, 10.635425567627, 0.0, 1.0, 7.0, 
InChI%3D1S%2FC11H9N3%2Fc12-10-6-5-8-7-3-1-2-4-9%287%2913-11%288%2914-10%2Fh1-6H%2C%28H3%2C12%2C13%2C14%29, 6.0, 24.0, 0.0, 0.0, 16.0, 10.0, 0.0, -0.379400014877319, 2.33999991416931, 2.64299988746643, 18.1131992340088, 0.143944352865219, 0.0, 3.0, 7.0, 
InChI%3D1S%2FC19H30O5%2Fc1-3-5-7-20-8-9-21-10-11-22-14-17-13-19-18%2823-15-24-19%2912-16%2817%296-4-2%2Fh12-13H%2C3-11%2C14-15H2%2C1-2H3, 6.0, 54.0, 12.0, 13.0, 25.0, 6.0, 1.0, -1.3944000005722, 3.0, 3.76500010490417, 66.0001983642578, 1.94435131549835, 4.0, 0.0, 8.0, 
InChI%3D1S%2FC6H15NO3%2Fc8-4-1-7%282-5-9%293-6-10%2Fh8-10H%2C1-6H2, 0.0, 25.0, 10.0, 6.0, 9.0, 0.0, 0.0, -1.29809999465942, 1.67999994754791, -2.06399989128113, 38.8650016784668, 1.68506360054016, 2.0, 3.0, 0.0, 
InChI%3D1S%2FC9H4F3N3O4S%2Fc10-9%2811%2C12%297%2816%2914-8-13-4%283-20-8%295-1-2-6%2819-5%2915%2817%2918%2Fh1-3H%2C%28H%2C13%2C14%2C16%29, 10.0, 24.0, 7.0, 4.0, 21.0, 10.0, 0.0, 1.40639996528625, 1.24000000953674, 2.45199990272522, 27.209400177002, 1.97796094417572, 2.0, 1.0, 16.0, 
InChI%3D1S%2FC26H34O6%2Fc1-25%282%2C23%2827%2928%2914-8-16-31-20-12-13-22%2821%2818-20%2919-10-6-5-7-11-19%2932-17-9-15-26%283%2C4%2924%2829%2930%2Fh5-7%2C10-13%2C18H%2C8-9%2C14-17H2%2C1-4H3%2C%28H%2C27%2C28%29%28H%2C29%2C30%29, 12.0, 66.0, 10.0, 13.0, 33.0, 12.0, 2.0, 0.612600028514862, 3.66000008583069, 6.42700004577637, 69.9046020507812, 0.375278770923615, 5.0, 2.0, 14.0, 
InChI%3D1S%2FC10H12Cl2O2%2Fc11-7-13-5-9-1-2-10%284-3-9%296-14-8-12%2Fh1-4H%2C5-8H2, 6.0, 26.0, 4.0, 6.0, 14.0, 6.0, 0.0, 0.79339998960495, 2.11999988555908, 2.60800004005432, 33.3348007202148, 0.629483580589294, 0.0, 0.0, 6.0, 
InChI%3D1S%2FC8H16N2O%2Fc1-3-4-5-6-7-9-10%282%298-11%2Fh7-8H%2C3-6H2%2C1-2H3%2Fb9-7%2B, 0.0, 27.0, 11.0, 6.0, 10.0, 0.0, 0.0, -1.41349995136261, 2.00999999046326, 2.51099991798401, 41.2243003845215, 1.99798226356506, 6.0, 0.0, 5.0, 
InChI%3D1S%2FC2H3F%2Fc1-2-3%2Fh2H%2C1H2, 0.0, 6.0, 3.0, 0.0, 2.0, 0.0, 0.0, 0.543099999427795, 1.57000005245209, 1.08800005912781, 10.1890001296997, 0.294957607984543, 0.0, 0.0, 2.0, 
InChI%3D1S%2FC9H8O4%2Fc10-7-3-1-6%285-8%287%2911%292-4-9%2812%2913%2Fh1-5%2C10-11H%2C%28H%2C12%2C13%29%2Fb4-2%2B, 6.0, 21.0, 5.0, 2.0, 13.0, 6.0, 0.0, -0.799300014972687, 2.00999999046326, 1.14100003242493, 22.5919990539551, 0.638880491256714, 3.0, 3.0, 13.0, 
InChI%3D1S%2FC13H14Cl2O3%2Fc1-12%282%2C11%2816%2917%2918-9-5-3-8%284-6-9%2910-7-13%2810%2C14%2915%2Fh3-6%2C10H%2C7H2%2C1-2H3%2C%28H%2C16%2C17%29, 6.0, 32.0, 7.0, 4.0, 19.0, 6.0, 0.0, 1.23710000514984, 2.33999991416931, 3.59400010108948, 44.3660011291504, 1.53041636943817, 3.0, 1.0, 7.0, 
InChI%3D1S%2FC2H8N2O%2Fc3-4-1-2-5%2Fh4-5H%2C1-3H2, 0.0, 13.0, 5.0, 2.0, 4.0, 0.0, 0.0, -1.45299994945526, 1.35000002384186, -1.49899995326996, 20.5730991363525, 2.11120891571045, 2.0, 3.0, 2.0, 
InChI%3D1S%2FC4H8Cl2O2%2Fc5-3-7-1-2-8-4-6%2Fh1-4H2, 0.0, 16.0, 8.0, 5.0, 7.0, 0.0, 0.0, 0.79339998960495, 1.46000003814697, 0.643999993801117, 33.3348007202148, 0.629483580589294, 2.0, 0.0, 0.0, 
InChI%3D1S%2FC7H9N.ClH%2Fc1-6-3-2-4-7%288%295-6%3B%2Fh2-5H%2C8H2%2C1H3%3B1H, 6.0, 19.0, 0.0, 0.0, 8.0, 6.0, 0.0, -0.107900001108646, 2.00999999046326, 2.81200003623962, 9.72420024871826, 0.0116424104198813, 0.0, 1.0, 7.0, 
InChI%3D1S%2FC3H5Cl3%2Fc4-1-3%286%292-5%2Fh3H%2C1-2H2, 0.0, 11.0, 6.0, 2.0, 5.0, 0.0, 0.0, 2.2056999206543, 1.46000003814697, 2.37899994850159, 29.6690998077393, 4.8651123046875, 3.0, 0.0, 0.0, 
InChI%3D1S%2FCH4.ClH.Hg%2Fh1H4%3B1H%3B%2Fq%3B%3B%2B1%2Fp-1, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 1.35000002384186, 1.25100004673004, , , 0.0, 0.0, 0.0, 
InChI%3D1S%2FC5H14N2.ClH%2Fc1-2-3-4-5-7-6%3B%2Fh7H%2C2-6H2%2C1H3%3B1H, 0.0, 23.0, 7.0, 4.0, 6.0, 0.0, 0.0, -1.81700003147125, 1.67999994754791, 1.64100003242493, 27.9298000335693, 3.30148911476135, 5.0, 2.0, 2.0, 
InChI%3D1S%2FC6H6ClN.ClH%2Fc7-4-6-2-1-3-8-5-6%3B%2Fh1-3%2C5H%2C4H2%3B1H, 6.0, 16.0, 2.0, 1.0, 8.0, 6.0, 0.0, 0.755900025367737, 1.78999996185303, 2.3659999370575, 10.3277997970581, 0.571384787559509, 0.0, 0.0, 6.0, 
InChI%3D1S%2FC43H58N4O12%2Fc1-21-12-11-13-22%282%2942%2855%2945-33-28%2820-44-47-17-15-46%289%2916-18-47%2937%2852%2930-31%2838%2833%2953%2936%2851%2926%286%2940-32%2830%2941%2854%2943%288%2C59-40%2957-19-14-29%2856-10%2923%283%2939%2858-27%287%2948%2925%285%2935%2850%2924%284%2934%2821%2949%2Fh11-14%2C19-21%2C23-25%2C29%2C34-35%2C39%2C49-53H%2C15-18H2%2C1-10H3%2C%28H%2C45%2C55%29%2Fb12-11%2B%2C19-14%2B%2C22-13%3F%2C44-20%2B%2Ft21%3F%2C23-%2C24-%2C25-%2C29%3F%2C34%2B%2C35-%2C39-%2C43%2B%2Fm1%2Fs1, 10.0, 117.0, 4.0, 5.0, 63.0, 11.0, 2.0, -0.573099970817566, 4.42999982833862, 2.12199997901917, 182.721694946289, 0.328443616628647, 0.0, 6.0, 26.0, 
InChI%3D1S%2FC8H10N2O%2Fc1-7%2811%299-10-8-5-3-2-4-6-8%2Fh2-6%2C10H%2C1H3%2C%28H%2C9%2C11%29, 6.0, 21.0, 5.0, 2.0, 11.0, 6.0, 0.0, -0.49210000038147, 2.00999999046326, 3.51999998092651, 17.2007999420166, 0.24216240644455, 2.0, 2.0, 10.0, 
InChI%3D1S%2FC10H14N2O2%2Fc1-3-14-10-5-4-8%286-9%2810%2911%2912-7%282%2913%2Fh4-6H%2C3%2C11H2%2C1-2H3%2C%28H%2C12%2C13%29, 6.0, 28.0, 4.0, 3.0, 14.0, 6.0, 0.0, -0.623000025749207, 2.11999988555908, 1.57799994945526, 29.7325000762939, 0.388128995895386, 2.0, 2.0, 11.0, 
InChI%3D1S%2FC14H14ClN3O2S%2Fc1-8-4-3-5-10%289%288%292%2916-12-6-11%2815%2917-14%2818-12%2921-7-13%2819%2920%2Fh3-6H%2C7H2%2C1-2H3%2C%28H%2C19%2C20%29%28H%2C16%2C17%2C18%29, 6.0, 39.0, 5.0, 4.0, 22.0, 6.0, 0.0, 1.95510005950928, 2.23000001907349, 2.97399997711182, 59.7943992614746, 3.82241606712341, 2.0, 3.0, 9.0, 
InChI%3D1S%2FC12H11N%2Fc13-12-8-6-11%287-9-12%2910-4-2-1-3-5-10%2Fh1-9H%2C13H2, 12.0, 24.0, 0.0, 1.0, 14.0, 12.0, 1.0, -0.749899983406067, 2.67000007629395, 5.20699977874756, 4.22209978103638, 0.562350034713745, 0.0, 1.0, 13.0, 
InChI%3D1S%2FC7H6O3%2Fc8-5-1-2-6-7%283-5%2910-4-9-6%2Fh1-3%2C8H%2C4H2, 6.0, 16.0, 0.0, 0.0, 11.0, 6.0, 0.0, -0.763000011444092, 1.89999997615814, 0.871999979019165, 10.0367002487183, 0.582168996334076, 0.0, 1.0, 9.0, 
InChI%3D1S%2FC10H9N%2Fc11-10-7-3-5-8-4-1-2-6-9%288%2910%2Fh1-7H%2C11H2, 10.0, 20.0, 0.0, 0.0, 12.0, 11.0, 0.0, -0.749899983406067, 2.45000004768372, 3.64199995994568, 4.22209978103638, 0.562350034713745, 0.0, 1.0, 11.0, 
InChI%3D1S%2FC7H7NO3%2Fc1-11-7-5-3-2-4-6%287%298%289%2910%2Fh2-5H%2C1H3, 6.0, 18.0, 2.0, 2.0, 11.0, 6.0, 0.0, -0.0983999967575073, 1.78999996185303, 2.23900008201599, 10.2016000747681, 0.00968256033957005, 0.0, 0.0, 10.0, 
InChI%3D1S%2FC6Cl6%2Fc7-1-2%288%294%2810%296%2812%295%2811%293%281%299, 6.0, 12.0, 0.0, 0.0, 12.0, 6.0, 0.0, 4.4657998085022, 1.46000003814697, 3.37199997901917, 33.6935997009277, 19.9433689117432, 0.0, 0.0, 6.0, 
InChI%3D1S%2FC8H10N2O%2Fc1-6-2-4-7%285-3-6%2910-8%289%2911%2Fh2-5H%2C1H3%2C%28H3%2C9%2C10%2C11%29, 6.0, 21.0, 4.0, 2.0, 11.0, 6.0, 0.0, 0.567499995231628, 2.00999999046326, 3.09400010108948, 16.4796009063721, 0.322056263685226, 0.0, 3.0, 10.0, 
InChI%3D1S%2FC3H10N2.ClH%2Fc1-2-3-5-4%3B%2Fh5H%2C2-4H2%2C1H3%3B1H, 0.0, 17.0, 5.0, 2.0, 4.0, 0.0, 0.0, -1.24100005626678, 1.46000003814697, 0.503000020980835, 22.1065998077393, 1.54008102416992, 3.0, 2.0, 2.0, 
InChI%3D1S%2FC14H19Cl2NO2%2Fc15-8-10-17%2811-9-16%2913-6-4-12%285-7-13%292-1-3-14%2818%2919%2Fh4-7H%2C1-3%2C8-11H2%2C%28H%2C18%2C19%29, 6.0, 38.0, 7.0, 9.0, 19.0, 6.0, 0.0, 1.11759996414185, 2.45000004768372, 4.29199981689453, 52.5234985351562, 1.24902975559235, 4.0, 1.0, 7.0, 
InChI%3D1S%2FC9H12N2O2%2Fc1-7%2813%2910-11-9-4-2-8%286-12%293-5-9%2Fh2-5%2C11-12H%2C6H2%2C1H3%2C%28H%2C10%2C13%29, 6.0, 25.0, 5.0, 3.0, 13.0, 6.0, 0.0, -0.94080001115799, 2.00999999046326, 2.28900003433228, 24.4776000976562, 0.885104656219482, 0.0, 3.0, 10.0, 
InChI%3D1S%2FC8H12%2Fc1-2-8-6-4-3-5-7-8%2Fh2-4%2C8H%2C1%2C5-7H2, 0.0, 20.0, 2.0, 1.0, 8.0, 0.0, 0.0, 1.44280004501343, 2.33999991416931, 3.60500001907349, 37.0376014709473, 2.08167195320129, 2.0, 0.0, 2.0, 
InChI%3D1S%2FC12H14O4%2Fc1-2-9%2813-5-11-7-15-11%294-10%283-1%2914-6-12-8-16-12%2Fh1-4%2C11-12H%2C5-8H2, 6.0, 30.0, 2.0, 6.0, 18.0, 6.0, 0.0, -0.670799970626831, 2.33999991416931, 1.182000041008, 32.1209983825684, 0.449972629547119, 0.0, 0.0, 8.0, 
InChI%3D1S%2FC8H20N2%2Fc1-3-5-7-10%289%298-6-4-2%2Fh3-9H2%2C1-2H3, 0.0, 30.0, 10.0, 6.0, 9.0, 0.0, 0.0, -1.6085000038147, 2.11999988555908, 1.31500005722046, 41.0503005981445, 2.58727216720581, 4.0, 1.0, 2.0, 
InChI%3D1S%2FC14H13N3O3%2Fc1-20-13-8-10%282-3-12%2813%2918%299-16-17-14%2819%2911-4-6-15-7-5-11%2Fh2-9%2C18H%2C1H3%2C%28H%2C17%2C19%29, 12.0, 33.0, 5.0, 5.0, 21.0, 12.0, 0.0, -1.18110001087189, 2.33999991416931, 2.31599998474121, 24.8729000091553, 1.39499723911285, 0.0, 2.0, 19.0, 
InChI%3D1S%2FC9H15Br6O4P%2Fc10-1-7%2813%294-17-20%2816%2C18-5-8%2814%292-11%2919-6-9%2815%293-12%2Fh7-9H%2C1-6H2, 0.0, 35.0, 20.0, 12.0, 19.0, 0.0, 2.0, 5.15250015258789, 1.24000000953674, 5.55000019073486, 101.070198059082, 26.5482559204102, 3.0, 0.0, 5.0, 
InChI%3D1S%2FC8H8%2Fc1-2-8-6-4-3-5-7-8%2Fh2-7H%2C1H2, 6.0, 16.0, 2.0, 1.0, 8.0, 6.0, 0.0, 0.707499980926514, 2.33999991416931, 4.9539999961853, 10.1471996307373, 0.500556230545044, 2.0, 0.0, 8.0, 
InChI%3D1S%2FCH4N2.H2O4S%2Fc1-3-2%3B1-5%282%2C3%294%2Fh3H%2C1H3%3B%28H2%2C1%2C2%2C3%2C4%29%2Fp-1, 0.0, 15.0, 5.0, 0.0, 6.0, 0.0, 0.0, -2.24920010566711, 0.800000011920929, -2.55399990081787, 25.2001991271973, 5.05890083312988, 0.0, 3.0, 5.0, 
InChI%3D1S%2FC14H14N2.ClH%2Fc1-2-16-13-6-4-3-5-11%2813%2912-9-10%2815%297-8-14%2812%2916%3B%2Fh3-9H%2C2%2C15H2%2C1H3%3B1H, 12.0, 32.0, 2.0, 1.0, 18.0, 15.0, 0.0, -0.38400000333786, 2.67000007629395, 4.01100015640259, 17.1105995178223, 0.147456005215645, 2.0, 1.0, 14.0, 
InChI%3D1S%2FC2H6N2O%2Fc1-4%283%292-5%2Fh2H%2C3H2%2C1H3, 0.0, 11.0, 5.0, 1.0, 4.0, 0.0, 0.0, -1.19690001010895, 1.35000002384186, -1.62999999523163, 19.7747001647949, 1.43256962299347, 0.0, 1.0, 4.0, 
InChI%3D1S%2FC10H10O2%2Fc1-2-3-8-4-5-9-10%286-8%2912-7-11-9%2Fh2%2C4-6H%2C1%2C3%2C7H2, 6.0, 22.0, 3.0, 2.0, 13.0, 6.0, 0.0, 0.726000010967255, 2.33999991416931, 2.9300000667572, 22.3738994598389, 0.527076005935669, 3.0, 0.0, 8.0, 
InChI%3D1S%2FC12H10ClNO%2Fc13-9-1-5-11%286-2-9%2915-12-7-3-10%2814%294-8-12%2Fh1-8H%2C14H2, 12.0, 25.0, 0.0, 2.0, 16.0, 12.0, 0.0, -0.159700006246567, 2.45000004768372, 3.75, 11.4568004608154, 0.0255040898919106, 0.0, 1.0, 14.0, 
InChI%3D1S%2FC16H22N4O3%2Fc1-3-6-13-14%289-8-12%2811%282%2921%2916%2813%2922%2923-10-5-4-7-15-17-19-20-18-15%2Fh8-9%2C22H%2C3-7%2C10H2%2C1-2H3%2C%28H%2C17%2C18%2C19%2C20%29, 6.0, 44.0, 5.0, 9.0, 24.0, 11.0, 0.0, -1.89499998092651, 2.45000004768372, 3.54399991035461, 42.0768013000488, 3.59102511405945, 4.0, 5.0, 10.0, 
InChI%3D1S%2FC2Cl2%2Fc3-1-2-4, 0.0, 4.0, 4.0, 0.0, 3.0, 0.0, 0.0, 0.971199989318848, 1.46000003814697, 1.98599994182587, 20.1837997436523, 0.94322943687439, 2.0, 0.0, 2.0, 
InChI%3D1S%2FC5H11NO2S2.K%2Fc7-3-1-6%282-4-8%295%289%2910%3B%2Fh7-8H%2C1-4H2%2C%28H%2C9%2C10%29%3B%2Fq%3B%2B1%2Fp-1, 0.0, 21.0, 10.0, 5.0, 9.0, 0.0, 0.0, , 1.35000002384186, -1.04700005054474, , , 2.0, 2.0, 4.0, 
InChI%3D1S%2FC18H27NO3%2Fc1-14%282%298-6-4-5-7-9-18%2821%2919-13-15-10-11-16%2820%2917%2812-15%2922-3%2Fh6%2C8%2C10-12%2C14%2C20H%2C4-5%2C7%2C9%2C13H2%2C1-3H3%2C%28H%2C19%2C21%29%2Fb8-6%2B, 6.0, 49.0, 13.0, 9.0, 22.0, 6.0, 0.0, -0.0511999987065792, 3.0, 4.65100002288818, 62.2928009033203, 0.00262143998406827, 9.0, 2.0, 8.0, 
InChI%3D1S%2FC6H11Cl3O3%2Fc7-3-10-1-6%2812-5-9%292-11-4-8%2Fh6H%2C1-5H2, 0.0, 23.0, 12.0, 8.0, 11.0, 0.0, 0.0, 1.12810003757477, 1.46000003814697, 0.898000001907349, 48.6879005432129, 1.27260959148407, 3.0, 0.0, 0.0, 
InChI%3D1S%2FC24H12O2%2Fc25-23-17-7-3-1-5-13%2817%2915-9-11-20-22-16%2810-12-19%2823%2921%2815%2922%2914-6-2-4-8-18%2814%2924%2820%2926%2Fh1-12H, 22.0, 38.0, 0.0, 0.0, 31.0, 23.0, 1.0, -0.527599990367889, 3.88000011444092, 7.50400018692017, 10.6920003890991, 0.278361767530441, 0.0, 0.0, 26.0, 
InChI%3D1S%2FC18H22O5%2Fc1-12-6-5-9-14%2819%298-4-2-3-7-13-10-15%2820%2911-16%2821%2917%2813%2918%2822%2923-12%2Fh3%2C7%2C10-12%2C20-21H%2C2%2C4-6%2C8-9H2%2C1H3%2Fb7-3-%2Ft12-%2Fm0%2Fs1, 6.0, 45.0, 0.0, 0.0, 24.0, 6.0, 0.0, -1.34560000896454, 2.89000010490417, 2.63299989700317, 58.6670989990234, 1.81063938140869, 0.0, 2.0, 13.0, 
InChI%3D1S%2FC14H16N2O2.2ClH%2Fc1-17-13-7-9%283-5-11%2813%2915%2910-4-6-12%2816%2914%288-10%2918-2%3B%3B%2Fh3-8H%2C15-16H2%2C1-2H3%3B2%2A1H, 12.0, 38.0, 2.0, 3.0, 19.0, 12.0, 0.0, -1.60339999198914, 2.33999991416931, 2.83599996566772, 23.0757999420166, 2.57089161872864, 0.0, 2.0, 16.0, 
InChI%3D1S%2FC9H13N%2Fc1-6-4-8%283%299%2810%295-7%286%292%2Fh4-5H%2C10H2%2C1-3H3, 6.0, 23.0, 0.0, 0.0, 10.0, 6.0, 0.0, 1.17610001564026, 2.33999991416931, 2.73499989509583, 20.7283992767334, 1.38321125507355, 0.0, 1.0, 7.0, 
InChI%3D1S%2FC2H5N3O2%2Fc1-5%284-7%292%283%296%2Fh1H3%2C%28H2%2C3%2C6%29, 0.0, 12.0, 7.0, 2.0, 6.0, 0.0, 0.0, 0.425300002098083, 1.12999999523163, -0.149000003933907, 22.8313007354736, 0.180880084633827, 0.0, 2.0, 6.0, 
InChI%3D1S%2FC15H15N3O2%2Fc1-10-3-8-15%2820%2914%289-10%2918-17-13-6-4-12%285-7-13%2916-11%282%2919%2Fh3-9%2C20H%2C1-2H3%2C%28H%2C16%2C19%29%2Fb18-17%2B, 12.0, 35.0, 4.0, 3.0, 21.0, 12.0, 0.0, 0.109999999403954, 2.55999994277954, 4.87099981307983, 21.9675006866455, 0.0120999999344349, 2.0, 2.0, 18.0, 
InChI%3D1S%2FC11H11N5.ClH%2Fc12-10-7-6-9%2811%2813%2914-10%2916-15-8-4-2-1-3-5-8%3B%2Fh1-7H%2C%28H4%2C12%2C13%2C14%29%3B1H%2Fb16-15%2B%3B, 6.0, 33.0, 2.0, 2.0, 17.0, 6.0, 0.0, -1.50999999046326, 2.00999999046326, 3.54699993133545, 26.8635005950928, 2.28010010719299, 0.0, 3.0, 8.0, 
InChI%3D1S%2FH4N2%2Fc1-2%2Fh1-2H2, 0.0, 6.0, 1.0, 0.0, 1.0, 0.0, 0.0, -1.19099998474121, 1.24000000953674, -2.16400003433228, 10.5682001113892, 1.4184809923172, 0.0, 2.0, 2.0, 
InChI%3D1S%2FC6H4ClNO2%2Fc7-5-1-3-6%284-2-5%298%289%2910%2Fh1-4H, 6.0, 14.0, 2.0, 1.0, 10.0, 6.0, 0.0, 0.697700023651123, 1.67999994754791, 2.77900004386902, 8.50139999389648, 0.486785292625427, 0.0, 0.0, 9.0, 
InChI%3D1S%2FC2F4%2Fc3-1%284%292%285%296, 0.0, 6.0, 6.0, 0.0, 5.0, 0.0, 0.0, 1.28159999847412, 1.24000000953674, 1.182000041008, 12.4054002761841, 1.64249861240387, 2.0, 0.0, 2.0, 
InChI%3D1S%2FC3H5ClO%2Fc1-3%284%292-5%2Fh2-3H%2C1H3, 0.0, 10.0, 5.0, 1.0, 4.0, 0.0, 0.0, 0.446099996566772, 1.57000005245209, 0.864000022411346, 21.1310005187988, 0.199005216360092, 3.0, 0.0, 1.0, 
InChI%3D1S%2FH2O2%2Fc1-2%2Fh1-2H, 0.0, 4.0, 1.0, 0.0, 1.0, 0.0, 0.0, -0.92059999704361, 1.24000000953674, -1.0440000295639, 5.12919998168945, 0.847504377365112, 0.0, 2.0, 2.0, 
InChI%3D1S%2FC25H30N3.ClH%2Fc1-26%282%2922-13-7-19%288-14-22%2925%2820-9-15-23%2816-10-20%2927%283%294%2921-11-17-24%2818-12-21%2928%285%296%3B%2Fh7-18H%2C1-6H3%3B1H%2Fq%2B1%3B%2Fp-1, 12.0, 59.0, 3.0, 4.0, 30.0, 12.0, 1.0, , 3.76999998092651, 6.02899980545044, , , 0.0, 0.0, 22.0, 
InChI%3D1S%2FC6H3Cl3O%2Fc7-3-1-4%288%296%2810%295%289%292-3%2Fh1-2%2C10H, 6.0, 13.0, 0.0, 0.0, 10.0, 6.0, 0.0, 1.77260005474091, 1.67999994754791, 2.12100005149841, 19.4113998413086, 3.14211082458496, 0.0, 1.0, 7.0, 
InChI%3D1S%2FC10H10O3%2Fc1-2-8%2811%297-3-4-9-10%285-7%2913-6-12-9%2Fh2-5%2C8%2C11H%2C1%2C6H2, 6.0, 23.0, 4.0, 2.0, 14.0, 6.0, 0.0, -0.105899997055531, 2.23000001907349, 1.53299999237061, 23.5818004608154, 0.011214810423553, 3.0, 1.0, 8.0, 
InChI%3D1S%2FC12H12N2S%2Fc13-9-1-5-11%286-2-9%2915-12-7-3-10%2814%294-8-12%2Fh1-8H%2C13-14H2, 12.0, 27.0, 0.0, 2.0, 16.0, 12.0, 0.0, -0.909200012683868, 2.45000004768372, 2.95499992370605, 16.237699508667, 0.826644659042358, 0.0, 2.0, 7.0, 
InChI%3D1S%2FC18H28O3S%2Fc1-3-4-5-6-7-8-11-22%2819%2915%282%2912-16-9-10-17-18%2813-16%2921-14-20-17%2Fh9-10%2C13%2C15H%2C3-8%2C11-12%2C14H2%2C1-2H3, 6.0, 50.0, 13.0, 10.0, 23.0, 6.0, 0.0, -2.42569994926453, 3.0, 4.74700021743774, 58.8797988891602, 5.88402032852173, 8.0, 0.0, 8.0, 
InChI%3D1S%2FC9H13N.ClH%2Fc1-6-4-8%283%299%2810%295-7%286%292%3B%2Fh4-5H%2C10H2%2C1-3H3%3B1H, 6.0, 25.0, 0.0, 0.0, 10.0, 6.0, 0.0, 1.17610001564026, 2.23000001907349, 3.24699997901917, 20.7283992767334, 1.38321125507355, 0.0, 1.0, 7.0, 
InChI%3D1S%2FC12H9NO%2Fc13-8-5-6-12-10%287-8%299-3-1-2-4-11%289%2914-12%2Fh1-7H%2C13H2, 12.0, 23.0, 0.0, 0.0, 16.0, 15.0, 0.0, -0.903999984264374, 2.55999994277954, 3.03299999237061, 5.84119987487793, 0.817215979099274, 0.0, 1.0, 14.0, 
InChI%3D1S%2FC20H16%2Fc1-13-16-8-5-6-9-17%2816%2914%282%2920-18%2813%2912-11-15-7-3-4-10-19%2815%2920%2Fh3-12H%2C1-2H3, 18.0, 36.0, 0.0, 0.0, 23.0, 21.0, 1.0, 1.28400003910065, 3.66000008583069, 10.3360004425049, 11.0041999816895, 1.64865601062775, 0.0, 0.0, 18.0, 
InChI%3D1S%2FC3H5Cl%2Fc1-2-3-4%2Fh2-3H%2C1H3, 0.0, 9.0, 4.0, 0.0, 3.0, 0.0, 0.0, 1.20179998874664, 1.67999994754791, 1.86199998855591, 20.6812992095947, 1.44432318210602, 3.0, 0.0, 2.0, 
InChI%3D1S%2FC2H6N2O%2Fc1-4%282%293-5%2Fh1-2H3, 0.0, 11.0, 5.0, 1.0, 4.0, 0.0, 0.0, 0.0908000022172928, 1.35000002384186, -0.275000005960464, 20.050500869751, 0.0082446401938796, 0.0, 0.0, 3.0, 
InChI%3D1S%2FC7H8N2O2%2Fc1-5-2-3-6%289%2810%2911%294-7%285%298%2Fh2-4H%2C8H2%2C1H3, 6.0, 19.0, 3.0, 1.0, 11.0, 6.0, 0.0, -0.154499992728233, 1.78999996185303, 1.76499998569489, 12.6099996566772, 0.023870250210166, 0.0, 1.0, 10.0, 
InChI%3D1S%2FC12H12N2O2.2ClH%2Fc13-9-3-1-7%285-11%289%2915%298-2-4-10%2814%2912%2816%296-8%3B%3B%2Fh1-6%2C15-16H%2C13-14H2%3B2%2A1H, 12.0, 32.0, 0.0, 1.0, 17.0, 12.0, 0.0, -2.4203999042511, 2.11999988555908, 2.65599989891052, 13.5733995437622, 5.85833597183228, 0.0, 4.0, 16.0, 
InChI%3D1S%2FCCl4%2Fc2-1%283%2C4%295, 0.0, 5.0, 5.0, 0.0, 4.0, 0.0, 0.0, 3.58459997177124, 1.12999999523163, 2.86400008201599, 26.8490009307861, 12.8493576049805, 0.0, 0.0, 0.0, 
