SMILES,ATSp4,ATSm5,ATSp5,MDEN-33,SP-0,topoShape,VPC-4,SP-1,VPC-5,SP-2,MDEC-33,VPC-6,SP-3,MDEC-34,khs.sF,khs.aasC,SP-4,khs.ddssS,khs.dO,TopoPSA,WPOL,SP-5,SP-6,SP-7,MDEN-11,MDEN-12,MDEO-22,khs.dssC,MDEN-13,khs.aaNH,ATSc1,ATSc2,MDEC-11,VAdjMat,ATSc3,MDEC-12,C3SP2,SPC-4,ATSc4,MDEC-13,SCH-3,C3SP3,khs.ssCH2,khs.sBr,SPC-5,ATSc5,MDEC-14,SCH-4,SPC-6,khs.aasN,SC-3,SCH-5,ECCEN,WPATH,khs.aaCH,khs.ddsN,SC-4,MDEC-44,VCH-3,SCH-6,khs.dNH,Kier1,SC-5,VCH-4,SCH-7,VCH-5,khs.ssssC,khs.ssNH,Kier2,SC-6,VCH-6,fragC,khs.sCl,Kier3,VCH-7,khs.ssO,khs.dsCH,VP-0,VC-3,MDEN-22,VP-1,Zagreb,VC-4,MDEN-23,khs.dsN,PetitjeanNumber,VP-2,VC-5,VP-3,khs.sssN,VC-6,khs.aaN,khs.tN,VP-4,khs.ssS,MDEC-22,C2SP2,khs.aaO,VP-5,MDEC-23,VP-6,MDEC-24,C2SP3,khs.sOH,VP-7,ATSm1,khs.sNH2,ATSm2,khs.sssCH,khs.aaaC,khs.aaS,ATSp1,ATSm3,khs.sCH3,MDEO-11,C1SP2,ATSp2,MDEO-12,C1SP3,ATSp3,ATSm4
InChI%3D1S%2FC7H5NO4%2Fc9-7%2810%295-1-3-6%284-2-5%298%2811%2912%2Fh1-4H%2C%28H%2C9%2C10%29,567.530517578125,12.8229207992554,319.958770751953,0,9.13782787322998,0.75,0.410175681114197,5.60906076431274,0.351632565259933,5.16289377212524,1.31037068367004,0.284123659133911,3.70211458206177,0,0,2,2.47831320762634,0,3,83.120002746582,15,1.65307700634003,1.18122553825378,0.829344630241394,0,0,0,1,0,0,0.25528883934021,-0.0867961868643761,0,4.58496236801147,-0.00405870797112584,0,0,2.0808801651001,0.00850077532231808,0,0,1,0,0,2.0483078956604,0.0212623104453087,0,0,1.94267082214355,0,1,0,126,206,4,1,0,0,0,0.0833333358168602,0,10.0833330154419,0.333333343267441,0,0.0962250456213951,0,0,0,4.296875,0,0.0277777779847383,157.050003051758,0,2.77777767181396,0.0263114888221025,0,0,5.92857313156128,0.240780279040337,0,3.08785343170166,56,0,0,0,0.428571432828903,2.10913634300232,0.0276371147483587,1.32507383823395,0,0,0,0,0.725723266601562,0,3.30192732810974,0,0,0.427226692438126,7.06555128097534,0.191228032112122,0,5,1,0.0700797289609909,15.4578638076782,0,13.9373016357422,0,0,0,466.31787109375,19.2096767425537,0,1.30139529705048,1,519.428588867188,0,0,659.110595703125,17.989107131958
InChI%3D1S%2FC15H15N3O2%2Fc1-10-3-8-15%2820%2914%289-10%2918-17-13-6-4-12%285-7-13%2916-11%282%2919%2Fh3-9%2C17H%2C1-2H3%2C%28H%2C16%2C19%29,1574.400390625,23.8792247772217,1222.34228515625,0,14.5351696014404,1,0.708948850631714,9.54171371459961,0.785671353340149,8.74923896789551,3.53414916992188,0.817220211029053,6.34143400192261,0,0,2,4.92477178573608,0,1,74.0500030517578,26,4.02929449081421,2.28259062767029,1.55467653274536,0,0,0,4,0,0,0.349473863840103,-0.116291880607605,0.0833333358168602,5.32192802429199,-0.0954889878630638,2.57361125946045,1,2.44462609291077,0.0198908019810915,2.53430151939392,0,0,0,0,3.30553245544434,0.0212162211537361,0,0,4.32414865493774,0,1.50754058361053,0,391,951,4,0,0,0,0,0.151374712586403,0,16.3718814849854,0.117851130664349,0,0.302046418190002,0,0,1,7.85204076766968,0,0.0518340393900871,916.049987792969,0,5.37890625,0.0709469616413116,0,3,11.2913408279419,0.548010885715485,0.965489387512207,6.13155937194824,98,0,0,2,0.5,4.40067672729492,0.0152145158499479,2.57810139656067,0,0,0,0,1.63689124584198,0,5.61419296264648,5,0,1.06548058986664,12.8350505828857,0.456870913505554,0,6,1,0.234230920672417,22.6289024353027,0,22.6889133453369,0,0,0,1182.14709472656,31.04541015625,2,0.0909090936183929,1,1322.13305664062,0,2,1709.84033203125,29.2115936279297
InChI%3D1S%2FC14H8O5%2Fc15-8-5-9%2816%2914%2819%2911-10%288%2912%2817%296-3-1-2-4-7%286%2913%2811%2918%2Fh1-5%2C15-16%2C19H,2518.5166015625,43.3010635375977,2031.42248535156,0,13.7316865921021,1,1.24713397026062,9.01974487304688,1.77001464366913,8.53448677062988,17.2629127502441,2.27784895896912,7.78956651687622,0,0,7,6.83024263381958,0,2,94.8300018310547,38,5.66599321365356,3.65047097206116,2.53844237327576,0,0,0,2,0,0,0.502191245555878,-0.0496892891824245,0,5.24792766571045,-0.0316865593194962,0,0,4.3491005897522,-0.173805385828018,0,0,4,0,0,7.69994640350342,-0.242836996912956,0,0,12.7544097900391,0,1.54314255714417,0,250,592,5,0,0,0,0,0.16573129594326,0,13.9591836929321,0.656827688217163,0,0.453905135393143,0,0,0,5.080078125,0,0.0614449754357338,499.049987792969,0,2.08601188659668,0.116451077163219,0,0,9.54488849639893,0.556400775909424,0,5.48376941680908,106,0,0,0,0.5,4.21725702285767,0.135983243584633,3.12944197654724,0,0,0,0,2.24394965171814,0,3.81983685493469,2,0,1.55480360984802,14.0497217178345,0.855168044567108,0,8,3,0.491572797298431,22.8723449707031,0,22.6604595184326,0,0,0,1242.82580566406,35.3209190368652,0,2.20988535881042,0,1529.08776855469,0,0,2303.86108398438,44.0879402160645
InChI%3D1S%2FC11H11N5%2Fc12-10-7-6-9%2811%2813%2914-10%2916-15-8-4-2-1-3-5-8%2Fh1-7H%2C%28H4%2C12%2C13%2C14%29,1126.97546386719,16.2432613372803,779.963806152344,0,11.3804693222046,1,0.627356469631195,7.75402021408081,0.695948123931885,6.73697376251221,2.18224716186523,0.71141517162323,5.2795991897583,0,0,1,4.08253812789917,0,0,,20,3.06923675537109,1.78118598461151,0.973315417766571,0.25,1.78549027442932,0,1,0,0,0.224849924445152,-0.0559251755475998,0,5,-0.0752060934901237,0,0,1.79343962669373,-0.0189881194382906,0,0,0,2,0,2.44252419471741,0.0362180881202221,0,0,2.95225691795349,0,0.89516818523407,0,261,485,5,0,0,0,0,0.170103460550308,1,12.4567470550537,0.117851130664349,0,0.256364077329636,0,0,1,6.07438039779663,0,0.0737416818737984,784.049987792969,0,3.76923084259033,0.0778678804636002,0,0,8.92744255065918,0.36455824971199,1.31037068367004,5.30963277816772,78,0,0,2,0.5,3.80571627616882,0.0304290316998959,2.52325201034546,0,0,0,0,1.60636961460114,0,6.93297576904297,0,0,1.03550899028778,7.89757919311523,0.420228838920593,0,9,0,0.175596728920937,17.7999401092529,1,18.3570995330811,2,0,0,899.238098144531,24.3818283081055,0,0,1,1001.50677490234,0,1,1271.64916992188,22.7141990661621
InChI%3D1S%2FC9H14O%2Fc1-7-4-8%2810%296-9%282%2C3%295-7%2Fh4H%2C5-6H2%2C1-3H3,624.490844726562,10.3283681869507,376.789611816406,0,7.77602100372314,0.333333343267441,1.14101088047028,4.49480056762695,2.11472511291504,5.01850748062134,0.5,1.65225005149841,2.60683298110962,1,0,0,2.82353281974792,0,1,17.0699996948242,11,1.02022004127502,0.888071179389954,0,0,0,0,2,0,0,0.124263778328896,-0.0354303121566772,0.944940805435181,4.32192802429199,-0.0288949124515057,3.57165241241455,1,1.60760700702667,0.0151210743933916,2.40187382698059,0,0,2,0,3.65504050254822,-0.0129277408123016,2.0800838470459,0,3.25038290023804,0,1.78445708751678,0,70,109,0,0,0.25,0,0,0.0589255653321743,0,8.10000038146973,0,0,0.235702261328697,0,1,0,2.55999994277954,0,0.0360843911767006,486.010009765625,0,2.28571438789368,0.122984565794468,0,1,6.8998122215271,1.49456429481506,0,3.69568800926208,50,0.25,0,0,0.25,3.97477006912231,0,1.81756365299225,0,0,0,0,1.66589295864105,0,1.5,2,0,0.580510377883911,4.1601676940918,0.415213376283646,2.0800838470459,2,0,0,10.7744693756104,0,10.3320922851562,0,0,0,578.768005371094,15.6641836166382,3,0,0,642.936950683594,0,3,873.716613769531,11.6641836166382
InChI%3D1S%2FC6H12N2O4%2Fc1-4%289%292-7-3-5%2810%296%2811%298-12%2Fh5-7%2C10-11H%2C2-3H2%2C1H3,392.070343017578,11.6841993331909,297.049468994141,0,9.56047821044922,1,0.323325574398041,5.57458591461182,0.209671139717102,4.68756675720215,1.10520946979523,0.136489242315292,3.05629539489746,0,0,0,1.53496146202087,0,2,98.9899978637695,12,0.740630388259888,0.571272253990173,0.280420333147049,0,0,0,1,0,0,0.468659460544586,-0.0817853286862373,0,4.58496236801147,-0.267679393291473,0.70710676908493,0,1.49578189849854,0.0928576365113258,0.965489387512207,0,0,2,0,1.29337978363037,0.0839372277259827,0,0,0.990630388259888,0,0.879652798175812,0,135,237,0,0,0,0,0,0,0,12,0.16666667163372,0,0,0,0,1,6.50887584686279,0,0,397.059997558594,0,6.25,0,0,0,6.72705125808716,0.31641349196434,0.25,3.46353673934937,48,0,0,1,0.5,2.4192852973938,0.0210818517953157,1.17957162857056,0,0,0,0,0.571741819381714,0,0.5,1,0,0.271625280380249,2.94168281555176,0.15661033987999,0,1,2,0.060089573264122,15.8178520202637,0,13.0482978820801,2,0,0,409.241455078125,16.0445728302002,1,1.25230741500854,0,417.469879150391,0,4,459.213470458984,16.3720760345459
InChI%3D1S%2FC15H9NO4%2Fc1-8-6-7-11-12%2813%288%2916%2819%2920%2915%2818%2910-5-3-2-4-9%2810%2914%2811%2917%2Fh2-7H%2C1H3,2680.447265625,45.0296783447266,2227.60888671875,0,14.438793182373,1,1.39562058448792,9.51974487304688,2.01969695091248,8.94760608673096,13.8563365936279,2.57593584060669,7.82905960083008,0,0,6,7.05717468261719,0,4,79.9599990844727,39,5.87548542022705,3.91169095039368,2.71424865722656,0,0,0,2,0,0,0.312087804079056,-0.0154884429648519,0,5.32192802429199,-0.00891919434070587,1.22054314613342,0,4.21336126327515,-0.0851475894451141,2.41710042953491,0,5,0,0,7.70416402816772,-0.198474958539009,0,0,12.2583503723145,0,1.58440625667572,0,267,691,6,1,0,0,0,0.175925925374031,0,14.9173555374146,0.627484321594238,0,0.422030478715897,0,0,0,5.65289258956909,0,0.0642361119389534,581.049987792969,0,2.390625,0.12639494240284,0,0,10.5443086624146,0.618575513362885,0,5.98503732681274,110,0,0,0,0.5,4.61456966400146,0.151394695043564,3.45024061203003,0,0,0,0,2.50855207443237,0,5.15518665313721,2,0,1.74504494667053,15.9953508377075,0.994504392147064,0,7,0,0.587092876434326,23.4578647613525,0,23.9373016357422,0,0,0,1326.71350097656,36.0993919372559,1,1.31556057929993,0,1627.68225097656,0,1,2438.22290039062,43.649845123291
InChI%3D1S%2FC4H9NO2%2Fc1-3-4%282%295%286%297%2Fh4H%2C3H2%2C1-2H3,131.272186279297,2.66418385505676,33.8701324462891,0,5.86180734634399,1,0.40510755777359,3.18073916435242,0.179500222206116,2.62954902648926,0,0.0304290316998959,1.78202176094055,0,0,0,0.471404522657394,0,2,45.8199996948242,6,0,0,0,0,0,0,0,0,0,0.0654371082782745,0.00733331497758627,0.333333343267441,3.80735492706299,-0.0232067629694939,1.41421353816986,0,1.27614235877991,-0.0162322614341974,1.41421353816986,0,0,1,0,0.70710676908493,-0.000612844189163297,0,0,0.235702261328697,0,0.569035589694977,0,36,46,0,1,0,0,0,0,0,7,0.235702261328697,0,0,0,0,0,3.06122446060181,0,0,183.029998779297,0,2.66666674613953,0,0,0,4.54816722869873,0.225607335567474,0,2.31605267524719,26,0,0,0,0.5,1.54262375831604,0.0304290316998959,0.950712203979492,0,0,0,0,0.149071201682091,0,0,0,0,0,1,0,0,2,0,0,8.90892601013184,0,7.27311706542969,1,0,0,190.334350585938,8.77102375030518,2,0.5,0,181.968902587891,0,2,185.762710571289,7.49455308914185
InChI%3D1S%2FC2H4O%2Fc1-2-3%2Fh2H%2C1H3,0,0,0,0,2.70710682868958,1,0,1.41421353816986,0,0.70710676908493,0,0,0,0,0,0,0,0,1,17.0699996948242,0,0,0,0,0,0,0,0,0,0,0.133489936590195,-0.0432371459901333,0,2.58496260643005,-0.0235078223049641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,30.0100002288818,0,0,0,0,1,1.98559856414795,0,0,0.813052535057068,6,0,0,0,0.5,0.235702261328697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77446913719177,0,2.33209204673767,0,0,0,39.1578178405762,1.33209192752838,1,0,1,26.5063018798828,0,1,11.4356460571289,0
InChI%3D1S%2FC6H12ClN3O3%2Fc1-5%2811%294-10%289-13%296%2812%298-3-2-7%2Fh5%2C11H%2C2-4H2%2C1H3%2C%28H%2C8%2C12%29,573.628784179688,19.8262481689453,512.704895019531,0,10.2675848007202,1,0.297833114862442,6.11259078979492,0.323069870471954,4.91738939285278,0.333333343267441,0.30470472574234,3.11628842353821,0,0,0,2.16864395141602,0,1,85.4899978637695,14,1.47248339653015,0.434195280075073,0.227670907974243,0,0,0,1,0,0,0.351063847541809,-0.189451888203621,0,4.70043992996216,0.063002422451973,0.685006737709045,0,1.2831118106842,-0.0110470522195101,1,0,0,3,,1.73998725414276,-0.148000985383987,0,0,2.13864016532898,0,0.810617208480835,0,144,278,0,0,0,0,0,0,0,13,0.117851130664349,0,0,0,0,0,7.40816307067871,0,0,420.070007324219,1,6.12244892120361,0,0,0,7.97688007354736,0.298006236553192,0.333333343267441,4.23143148422241,52,0,1.41421353816986,2,0.5,2.76144790649414,0.0141421351581812,1.27335560321808,1,0,0,0,0.710170149803162,0,1.10520946979523,0,0,0.379287779331207,2.24957680702209,0.136762395501137,0,1,2,0.0630376115441322,24.1161251068115,0,16.1941165924072,1,0,0,529.622985839844,19.3010482788086,1,0.646330416202545,0,543.305541992188,0,4,607.516662597656,19.9023017883301
InChI%3D1S%2FC12H11N3%2Fc1-7-6-9-8-4-2-3-5-10%288%2914-12%289%2915-11%287%2913%2Fh2-6H%2C1H3%2C%28H3%2C13%2C14%2C15%29,1604.72766113281,18.1909141540527,1106.35412597656,0,10.4138488769531,0.75,1.16063928604126,7.25402021408081,1.47568678855896,6.79400014877319,7.24288654327393,1.85676515102386,6.01870203018188,0,0,2,5.01561307907104,0,0,,24,4.33038425445557,3.0003650188446,2.17685413360596,0,0.70710676908493,0,1,0,1,0.13778230547905,-0.0926840603351593,0,4.90689039230347,0.0620211847126484,1.04397451877594,0,2.82085967063904,-0.0525816343724728,2.14426136016846,0,3,1,0,4.25422382354736,0.0275278314948082,0,0,6.35921239852905,0,1.07690334320068,0.0785674229264259,186,330,4,0,0,0,0,0.361111104488373,1,10.1730108261108,0.358304977416992,0,0.667927622795105,0.0279508493840694,0,1,3.78559994697571,0,0.119307816028595,631.030029296875,0,1.6457142829895,0.183944180607796,0,0,8.54107189178467,0.557301461696625,0.5,5.15239095687866,84,0,0,0,0.428571432828903,4.09995937347412,0.114944688975811,3.00345158576965,0,0,1,0,2.11084699630737,0,4.50879764556885,0,0,1.54318761825562,10.8201303482056,0.876180112361908,0,6,0,0.521911025047302,16.079963684082,0,17.8309268951416,1,2,0,1001.18670654297,26.7170867919922,1,0,1,1202.46057128906,0,2,1758.89013671875,25.8280372619629
InChI%3D1S%2FC5H10N2O3%2Fc8-4-3-6-2-1-5%289%297-10%2Fh6%2C8H%2C1-4H2,235.188873291016,7.57763814926147,177.470901489258,0,7.81999111175537,1,0.0719958618283272,4.80806064605713,0.0414556711912155,3.3627552986145,0,0.0254543796181679,2.24740028381348,0,0,0,1.12370014190674,0,2,78.7600021362305,8,0.669575989246368,0.378354996442795,0.246399641036987,0,0,0,1,0,0,0.35296893119812,-0.100357033312321,0,4.32192802429199,-0.127072513103485,0,0,0.492799282073975,0.0137762976810336,0,0,0,4,0,0.348461717367172,0.0797282829880714,0,0,0.246399641036987,0,0.288675129413605,0,109,153,0,0,0,0,0,0,0,10,0,0,0,0,0,1,7.11111116409302,0,0,271.049987792969,0,7,0,0,0,5.53935098648071,0.0645497217774391,0.25,2.98719310760498,36,0,0,1,0.5,1.70863246917725,0,0.906039774417877,0,0,0,0,0.445021569728851,0,2.94168281555176,0,0,0.216836333274841,1.59054148197174,0.0975546464323997,0,1,1,0.0353217720985413,13.0433835983276,0,10.7162055969238,0,0,0,301.804840087891,11.0482978820801,0,0.543690204620361,1,293.374176025391,0,3,282.123168945312,10.3244895935059
InChI%3D1S%2FC6H10N2O%2Fc1-3-5-8%287-9%296-4-2%2Fh3-4H%2C1-2%2C5-6H2,293.166076660156,7.99655437469482,216.948318481445,0,7.11288404464722,1,0.156294882297516,4.34606504440308,0.162123441696167,2.85162401199341,0,0.0804737880825996,1.9711971282959,0,0,0,1.3690824508667,0,1,32.6699981689453,8,0.696923434734344,0.144337564706802,0,0,0,0,0,0,0,0.0672189965844154,-0.0429956614971161,0.16666667163372,4.16992521286011,0.0416407063603401,3.18108296394348,0,0.492799282073975,-0.0338809154927731,0,0,0,2,,0.679412364959717,0.000680255121551454,0,0,0.492799282073975,0,0.20412415266037,0,70,102,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6.125,0,0,252.029998779297,,4.5,0,0,2,5.28580331802368,0.100000001490116,0,2.64802289009094,32,0,1,1,0.5,1.53059780597687,0,0.795167148113251,1,0,0,0,0.439246505498886,0,2.94168281555176,2,0,0.152549713850021,0,0.0372678004205227,0,0,0,0,10.4944448471069,0,9.24582481384277,0,0,0,344.421539306641,9.21820735931396,0,0,2,334.064422607422,0,2,333.302703857422,9.32892513275146
InChI%3D1S%2FC4H5Cl%2Fc1-3-4%282%295%2Fh3H%2C1-2H2,63.688159942627,0,0,0,4.28445720672607,0.5,0.163663417100906,2.27005553245544,0,1.80209517478943,0,0,0.816496610641479,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0.025400809943676,-0.0081307040527463,0.333333343267441,3.32192802429199,-0.00440725963562727,1.41421353816986,0,0.40824830532074,-0.000162440846906975,1.41421353816986,0,0,0,0,0,0,0,0,0,0,0.40824830532074,0,19,18,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2.25,0,0,61.0099983215332,1,4,0,0,1,3.62545728683472,0.231455028057098,0,1.61742353439331,16,0,0,0,0.333333343267441,1.13646697998047,0,0.375792592763901,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12.7127532958984,0,5.95173740386963,0,0,0,209.404479980469,7.90347480773926,0,0,2,185.763259887695,0,0,159.014999389648,3.95173740386963
InChI%3D1S%2FC5H11N3O3%2Fc1-2-8%287-11%295%2810%296-3-4-9%2Fh9H%2C2-4H2%2C1H3%2C%28H%2C6%2C10%29,396.278686523438,13.1548585891724,290.23193359375,0,8.69023418426514,0.75,0.246069297194481,5.25674867630005,0.238944873213768,3.69608855247498,0,0.141161993145943,2.86651206016541,0,0,0,1.85521471500397,0,1,85.4899978637695,12,0.724344193935394,0.333333343267441,0.16666667163372,0,0,0,1,0,0,0.307690382003784,-0.191014602780342,0,4.45943164825439,0.0798303931951523,0.965489387512207,0,1.11785113811493,-0.0298642683774233,0.333333343267441,0,0,3,0,1.50592231750488,-0.0459855310618877,0,0,1.0648478269577,0,0.402368932962418,0,107,176,0,0,0,0,0,0,0,11,0.117851130664349,0,0,0,0,0,6.69421482086182,0,0,331.059997558594,0,4.44444465637207,0,0,0,6.2656364440918,0.115432038903236,0.333333343267441,3.20918464660645,42,0,1.41421353816986,2,0.428571432828903,1.70274019241333,0.0141421351581812,0.982183933258057,1,0,0,0,0.467294007539749,0,1.10520946979523,0,0,0.165347322821617,1.31037068367004,0.070295438170433,0,0,2,0.0198938716202974,14.4033708572388,0,12.2423791885376,0,0,0,375.6611328125,14.017219543457,1,0.577757060527802,0,381.028472900391,0,4,415.246032714844,15.2938442230225
InChI%3D1S%2FC12H11NO2%2Fc1-13-12%2814%2915-11-8-4-6-9-5-2-3-7-10%289%2911%2Fh2-8H%2C1H3%2C%28H%2C13%2C14%29,1243.97448730469,18.9928302764893,913.325561523438,0,10.6733617782593,1,0.570337891578674,7.30886173248291,0.765579283237457,6.14849710464478,3.14734530448914,0.857429087162018,5.12524175643921,0,0,1,4.04780149459839,,0,41.8199996948242,21,3.36411070823669,2.09264492988586,1.38631558418274,0,0,0,1,0,0,0.29770827293396,-0.271495074033737,0,4.90689039230347,0.212136849761009,1.07576775550842,0,1.81439781188965,-0.097599595785141,1.01626551151276,0,2,0,,2.83498930931091,0.000479903683299199,0,0,3.97108125686646,0,0.75809121131897,0,194,362,7,0,0,0,0,0.151374712586403,0,11.484375,0.136082768440247,0,0.251375645399094,0,0,0,5.36507940292358,0,0.0518340393900871,519.030029296875,,2.76543211936951,0.0675251036882401,1,0,8.3441276550293,0.255252510309219,0,4.62404251098633,74,0,0,1,0.5,3.08552765846252,0.0410666055977345,2.14216327667236,0,0,0,0,1.42868208885193,,8.73702907562256,0,0,0.969816863536835,11.1401453018188,0.464180260896683,0,8,1,0.250395506620407,16.9089260101318,0,17.3286457061768,0,2,,846.215026855469,23.5455856323242,1,0,0,968.264526367188,0.5,0,1294.69812011719,23.1587371826172
InChI%3D1S%2FC6H6Cl6%2Fc7-1-2%288%294%2810%296%2812%295%2811%293%281%299%2Fh1-6H,1810.26770019531,69.986946105957,871.111022949219,0,9.46410179138184,0.25,4.48108768463135,5.46410179138184,6.42127370834351,5.154700756073,9.12546539306641,9.34938430786133,4.97606754302979,0,0,0,2.87293410301208,0,0,0,21,1.65868926048279,0.829344630241394,0.222222223877907,0,0,0,0,0,0,0.298728197813034,0,0,4.58496236801147,-0.149364098906517,0,0,3.64273452758789,-0.0746820494532585,0,0,0,0,0,4.97606754302979,0,0,0,7.01965713500977,0,1.15470051765442,0,102,174,0,0,0,0,0,0.0370370373129845,0,10.0833330154419,0.666666686534882,0,0.222222223877907,0,0,0,3.3950617313385,0,0.0370370373129845,192.059997558594,6,1.5625,0.251976311206818,0,0,10.2674617767334,1.30930733680725,0,5.92792224884033,60,0,0,0,0.200000002980232,5.69027423858643,0.857142865657806,5.8567099571228,0,0,0,0,3.38137316703796,0,0,0,0,1.95223665237427,0,0.998824298381805,0,6,0,0.28571429848671,58.2765197753906,0,23.7104244232178,6,0,0,1161.49096679688,41.4208488464355,0,0,0,1349.00231933594,0,0,1878.3134765625,90.6973724365234
InChI%3D1S%2FC6H7N%2Fc7-6-4-2-1-3-5-6%2Fh1-5H%2C7H2,205.845489501953,1.16618525981903,34.5240516662598,0,5.11288404464722,0.333333343267441,0.111111111938953,3.3938467502594,0.0962250456213951,2.74318218231201,0,0.0740740746259689,1.89384686946869,0,,1,1.30671286582947,,,26.0200004577637,5,0.901047587394714,0.20412415266037,0,0,0,0,0,0,,0.0269772820174694,-0.00865923427045345,0,3.80735492706299,-0.00447217142209411,0,0,0.40824830532074,-0.000343292398611084,0,0,0,0,,0.433012694120407,-1.39431194838835e-05,0,0,0.40824830532074,,0.288675129413605,0,45,42,5,,0,0,0,0.102062076330185,0,5.14285707473755,0,0,0.102062076330185,0,0,,2.34375,0,0.0320750139653683,154.009994506836,,1.5,0.0185185186564922,,0,3.96410155296326,0.0962250456213951,0,2.19935870170593,30,0,0,,0.25,1.41068363189697,0,0.799572467803955,,0,,,0.453038930892944,,6.08364343643188,0,,0.256600111722946,3.04182171821594,0.0370370373129845,0,6,,0,7.35998821258545,1,7.16618537902832,0,0,,300.981719970703,8.33237075805664,0,0,0,311.011962890625,0,0,344.347229003906,5.33237028121948
InChI%3D1S%2FC18H16N2O7S2%2Fc1-10-3-6-15%2811%282%297-10%2919-20-17-14-9-13%2828%2822%2C23%2924%295-4-12%2814%298-16%2818%2817%2921%2929%2825%2C26%2927%2Fh3-9%2C19H%2C1-2H3%2C%28H%2C22%2C23%2C24%29%28H%2C25%2C26%2C27%29,4421.0595703125,63.9806175231934,3953.25854492188,0,21.5601139068604,1,2.41072583198547,13.3750476837158,2.79015517234802,14.2640657424927,10.6923065185547,3.30403399467468,10.2818078994751,0,0,6,8.28354358673096,2,5,166.960006713867,50,6.58676433563232,5.09797668457031,3.55273675918579,0,0,0,3,0,0,0.608032464981079,-0.208691701292992,0.25,5.85798120498657,-0.020563205704093,2.67619299888611,0,6.76257133483887,-0.131703421473503,3.74841165542603,0,4,0,0,9.71960639953613,0.080343522131443,0,0,13.3368320465088,0,4.316565990448,0,585,2164,6,0,0.577350258827209,0,0,0.181443691253662,0,23.6586894989014,1.17462301254272,0,0.469878643751144,0,0,1,8.859375,0.262188702821732,0.0661547183990479,1397.10998535156,0,5.43751811981201,0.158829405903816,0,1,16.1585540771484,1.50568604469299,1,9.76341724395752,158,0.0646305605769157,0,1,0.5,8.00751972198486,0.262235879898071,5.21145153045654,0,0.0201003775000572,0,0,3.4562087059021,0,4.83511972427368,4,0,2.37260508537292,18.0072765350342,1.50258469581604,0,8,2,0.851229310035706,47.3967666625977,0,50.7024192810059,0,0,0,2413.10473632812,62.9798011779785,2,4.17361879348755,0,2863.34814453125,0,2,4242.75634765625,66.1001434326172
InChI%3D1S%2FC12H14N4%2Fc13-9-3-1-7%285-11%289%2915%298-2-4-10%2814%2912%2816%296-8%2Fh1-6H%2C13-16H2,1566.87707519531,16.9971122741699,1076.45288085938,0,11.7067422866821,0.800000011920929,0.936467051506042,7.57538747787476,0.945904433727264,7.05539989471436,5.26933193206787,1.09223628044128,5.94414329528809,0,0,6,4.03467750549316,0,0,104.080001831055,24,3.39886808395386,2.18593811988831,1.32471287250519,1.04277527332306,0,0,0,0,0,0.118533372879028,-0.0244492888450623,0,5,-0.0583669804036617,0,0,3.11453151702881,0.0253493413329124,0,0,2,0,0,3.48781371116638,0.00483285263180733,0,0,4.9586329460144,0,1.27614235877991,0,230,440,6,0,0,0,0,0.136082768440247,0,12.4567470550537,0.416666656732559,0,0.350732952356339,0,0,0,5.10416650772095,0,0.0481125228106976,721.039978027344,0,2.83111119270325,0.0796118155121803,0,0,8.77350234985352,0.5,0,4.88076829910278,82,0,0,0,0.444444447755814,3.6873927116394,0.0833333358168602,2.50690865516663,0,0,0,0,1.50863575935364,0,5.46963167190552,0,0,1.04163086414337,15.0080585479736,0.531730711460114,0,10,0,0.264090657234192,17.4399528503418,4,17.6647415161133,0,0,0,1051.61157226562,25.3294811248779,0,0,0,1207.34753417969,0,0,1646.71838378906,26.0494575500488
InChI%3D1S%2FC7H15N3O%2Fc1-6-4-10%288-11%295-7%282%299%286%293%2Fh6-7H%2C4-5H2%2C1-3H3,739.411865234375,10.5227279663086,361.030700683594,0.333333343267441,8.43072128295898,0.5,1.40452194213867,5.14706563949585,1.58225953578949,4.55936288833618,0.5,1.71770644187927,3.78272390365601,0,0,0,2.47126626968384,0,1,35.9099998474121,15,1.70471298694611,0.922798097133636,0.300789654254913,0,0,0,0,0,0,0.157453954219818,-0.0850270092487335,0.908560276031494,4.45943164825439,-0.0320557951927185,2.0800838470459,0,2.11262774467468,0.0512915141880512,3.30192732810974,0,0,2,,2.67232036590576,-0.0342541374266148,0,0,3.43565249443054,0,0.867978751659393,0,99,148,0,0,0,0,0,0.0555555559694767,0,9.09090900421143,0.272165536880493,0,0.205950379371643,0,0,0,3.59999990463257,0,0.0333333350718021,566.039978027344,0,1.9753086566925,0.114907123148441,0,0,7.31880331039429,0.614219546318054,0,3.94983816146851,52,0,1,1,0.333333343267441,3.31675934791565,0.210818514227867,2.45592308044434,2,0,0,0,1.44320571422577,0,0.5,0,0,0.770496428012848,2.30940103530884,0.393541038036346,0,2,0,0.0960515365004539,12.8544330596924,0,12.7443799972534,2,0,0,572.942687988281,16.8829479217529,3,0,0,638.022399902344,0,4,841.944946289062,16.6889133453369
