SMILES,VP-2,VC-4,MDEO-22,MDEC-44,VP-3,VC-5,C1SP1,VP-4,VC-6,C1SP2,khs.ssNH,ATSc1,C1SP3,VP-5,khs.dNH,ATSc2,VP-6,ATSc3,Zagreb,MDEN-22,SPC-4,khs.ddsN,VP-7,ATSc4,MDEN-23,SPC-5,khs.sBr,ATSc5,SPC-6,khs.sssN,khs.tN,ECCEN,VPC-4,khs.dsN,MDEC-22,VPC-5,geomShape,MDEC-23,VCH-3,Kier1,khs.dsCH,khs.aaN,VPC-6,MDEC-24,VCH-4,C4SP3,khs.sNH2,Kier2,khs.aaO,VCH-5,Kier3,khs.aaaC,VCH-6,khs.ssO,khs.sCl,TPSA,VCH-7,khs.sCH3,SCH-3,khs.aaS,khs.ssssC,SCH-4,SCH-5,khs.ssS,SCH-6,MDEN-33,SP-0,SP-1,khs.sOH,SC-3,C3SP2,SC-4,SP-2,ATSm1,SC-5,MDEO-11,MDEC-33,khs.dO,SP-3,khs.sF,ATSm2,MDEO-12,MDEC-34,SP-4,ATSm3,khs.aasC,SP-5,ATSm4,SP-6,ATSm5,SP-7,khs.sssCH,PetitjeanNumber,fragC,MDEN-11,ATSp5,MDEN-12,MDEN-13,khs.aaNH,MDEC-11,khs.ssCH2,MDEC-12,C2SP1,TopoPSA,topoShape,MDEC-13,C2SP2,VAdjMat,VP-0,MDEC-14,khs.ddssS,khs.dssC,khs.aaCH,khs.aasN,VP-1
InChI%3D1S%2FC4H10N2O3%2Fc1-6%285-9%292-4%288%293-7%2Fh4%2C7-8H%2C2-3H2%2C1H3,1.75827062129974,73.129997253418,0,0,0.825106739997864,0.577350258827209,8,0.396067321300507,0,274.027954101562,0,0,153.703948974609,0.122032262384892,0,0.270520806312561,0.0105409258976579,0,0,0.669432938098907,0.910683631896973,0,0,0,0,0.902368903160095,NA,0,0.922589004039764,1,0,0,0.254854738712311,1,0,0.236957997083664,0,0,72,9,0,0,0.138024941086769,0,0,0,0,4.83950614929199,0,0,4.5,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,7.27602100372314,4.20190715789795,2,1,225.49836730957,0,3.26254224777222,12.0433835983276,1,0.5,0.70710676908493,1,2.19858479499817,0,9.91000843048096,2,0.333333343267441,1.02022004127502,11.0482978820801,0,0.569035589694977,10.6565818786621,0.117851130664349,7.93730115890503,0,1,0.5,252.050003051758,0,100,0,0,0,0,2,0,274.317718505859,0,0,0,291.339630126953,4.16992521286011,5.18866634368896,0,0,0,0,0,2.53693866729736
InChI%3D1S%2FC5H8O2%2Fc1-5%282%293-7-4%285%296%2Fh3H2%2C1-2H3,2.46001601219177,26.2999992370605,1,2,1.11669290065765,1.2546010017395,5,0.347600698471069,0.20412415266037,266.517852783203,0,0.144337564706802,0,0.0589255653321743,0,0.998773455619812,0,0.176776692271233,0.492799282073975,0,2.42532134056091,0,0,0.100592233240604,0.5,1.35882472991943,0,0.0294627826660872,0.288675129413605,0,0,0,0.923733294010162,0,0.131094351410866,0.478695034980774,0,0.0294627826660872,35,5.14285707473755,0,0,0.0589255653321743,0.5,0,1,0,1.23966944217682,0,0.144337564706802,0.666666686534882,0,0.433012694120407,1,0,0,0.433012694120407,2,0,0,1,3,0,0,0,0,5.49156379699707,3.12782716751099,0,0,127.645317077637,0,3.42830395698547,8.54893779754639,0.5,0,1,1,2.55574822425842,0,7.99627590179443,0.5,1,0.866025388240814,10.4386529922485,0,0.288675129413605,6.66045999526978,0,0,0,0,0.333333343267441,183.020004272461,0,40,1,0,0,0.144337564706802,1,0,239.955505371094,0,0,0.0721687823534012,297.67236328125,3.80735492706299,4.52360343933105,0.173800349235535,0,1,0,0,2.30047678947449
InChI%3D1S%2FC6H12Br2O4%2Fc7-1-3%289%295%2811%296%2812%294%2810%292-8%2Fh3-6%2C9-12H%2C1-2H2,3.71944761276245,80.9199981689453,0,0,2.78131771087646,0.856304705142975,16,1.40377366542816,0,706.594787597656,0,0,606.471252441406,0.695703029632568,0,0.382951110601425,0.35623100399971,0,0.383276641368866,1.66881787776947,2.47916269302368,0,0.214285716414452,0.0766553282737732,0,2.86081576347351,2,0,3.16954231262207,0,0,0,1.00509333610535,0,0,1.10625565052032,0,0,114,12,0,0,1.08679091930389,0,0,0,0,5.61224508285522,0,0,3.515625,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,9.72361469268799,5.54011106491089,4,0,817.472778320312,0,4.48929786682129,101.614059448242,0.75,0.200000002980232,0,0,3.91238260269165,0,23.6337184906006,3.61440801620483,0,1.7799928188324,27.9620876312256,0,0.753101885318756,47.3452606201172,0.268245965242386,41.906608581543,0.0555555559694767,4,0.428571432828903,397.059997558594,3.96540641784668,206,0,0,0,0,2,0,681.130615234375,0,0,0,827.613708496094,4.58496236801147,9.44039058685303,0,0,0,0,0,5.6267523765564
InChI%3D1S%2FC3H6O%2Fc1-3-2-4-3%2Fh3H%2C2H2%2C1H3,1.1439505815506,12.5299997329712,0,0,0.333333343267441,0.288675129413605,0,0,0,88.6049194335938,0,0,0,0,0,0.16666667163372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2.25,0,0,0,0,0.288675129413605,0,0,0.479999989271164,0,0.288675129413605,0.444444447755814,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,2.99156379699707,1.89384686946869,0,0,0,0,1.68252193927765,4.77446889877319,1,0,0.5,0,0.577350258827209,0,4.66418409347534,1,1,0,2.33209204673767,0,0,0,0,0,0,1,0.5,88.0100021362305,0,8,0,0,0,0,1,0.16666667163372,86.3492736816406,0,0,0.16666667163372,39.8453102111816,3,2.69270539283752,0,0,0,0,0,1.50997591018677
InChI%3D1S%2FC34H59NO15%2Fc1-5-6-9-20%283%2932%2850-31%2844%2917-23%2834%2847%2948%2915-29%2841%2942%2927%2849-30%2843%2916-22%2833%2845%2946%2914-28%2839%2940%2913-19%282%2912-24%2836%2910-7-8-11-25%2837%2918-26%2838%2921%284%2935%2Fh19-27%2C32%2C36-38H%2C5-18%2C35H2%2C1-4H3%2C%28H%2C39%2C40%29%28H%2C41%2C42%29%28H%2C45%2C46%29%28H%2C47%2C48%29,13.6074419021606,288.510009765625,0,0,8.61160182952881,4.36735963821411,67,5.67879629135132,0,3028.30224609375,0,0,4517.76220703125,3.60171437263489,0,1.8962630033493,2.13798570632935,0,0.733301997184753,7.88361215591431,6.76315259933472,0,1.36850333213806,0.191798701882362,3.92770051956177,8.44970035552979,0,0,12.2703666687012,0,0,0,2.86808753013611,0,0,3.33178734779358,0,0,1620,50,0,0,3.65672850608826,0.60151731967926,0,6,1,27.5625,0,0,24.1229667663574,0,0,2,0,0,0,4,0,0,0,4,20,0,4,0.333333343267441,38.5513114929199,23.26194190979,7,0,4121.736328125,0,21.4922695159912,61.9770240783691,0.909090936183929,14.2584552764893,7.78535652160645,6,13.6391639709473,0,54.8117485046387,35.7020988464355,8.43891620635986,10.2030916213989,76.2852096557617,0,7.80283355712891,78.1247863769531,4.33341693878174,91.8885192871094,2.8762583732605,10,0.476190477609634,9214.16015625,18.2536315917969,11054,0,0,0,0,14,0,2751.74194335938,0,0,0,3817.12817382812,6.64385604858398,29.6468296051025,0,0,6,0,0,17.3447036743164
InChI%3D1S%2FC5H11NO2%2Fc1-3-5%284-2%296%287%298%2Fh5H%2C3-4H2%2C1-2H3,1.75567424297333,45.8199996948242,0,0,1.24064099788666,0.5,8,0.586817502975464,0,247.869186401367,0,0,100.646934509277,0,0,0.172132596373558,0,0,0.16666667163372,0.5,1.13807117938995,1,0,0.0215165745466948,0,1.30473780632019,0,0,0.333333343267441,0,0,0,0.424466192722321,0,0,0.400776028633118,0,0,43,8,0,0,0.0430331490933895,0.25,0,0,0,3.9375,0,0,2.8125,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,6.56891393661499,3.71874403953552,0,0,219.282913208008,0,2.8205931186676,9.90892601013184,1,0.5,2.30940103530884,2,1.99156379699707,0,8.27311706542969,2,1,1.23148417472839,9.77102375030518,0,0,9.66073799133301,0,6.32836771011353,0,1,0.5,268.029998779297,0,67,0,0,0,0,2,0,253.120635986328,0,0,0,259.322479248047,4,5.25527381896973,0,0,0,0,0,2.85405731201172
InChI%3D1S%2FC2H3Cl%2Fc1-2-3%2Fh2H%2C1H2,0.462910056114197,0,0,0,0,0,0,0,0,56.6020469665527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.70710682868958,1.41421353816986,0,0,0,0,0.70710676908493,10.7127532958984,1,0,1,0,0,0,3.95173740386963,0,0,0,2.95173740386963,0,0,0,0,0,0,0,0.5,19.0100002288818,0,4,0,0,0,0,0,0,81.0053176879883,0,0,0,23.3460159301758,2.58496260643005,2.41835045814514,0,0,0,0,0,1.06290197372437
InChI%3D1S%2FC4H8N2O%2Fc7-5-6-3-1-2-4-6%2Fh1-4H2,1.74241960048676,32.6699981689453,0,0,1.19792556762695,0.20412415266037,4,0.782087981700897,0,255.353698730469,0,0,39.5500373840332,0.157735019922256,0,0.100000001490116,0.040824830532074,0,0,0,0.492799282073975,0,0,0,0,0.594861328601837,NA,0,0.20412415266037,1,0,0,0.182246178388596,1,0.0500000007450581,0.207735031843185,0,0.020412415266037,44,5.14285707473755,0,0,0.040824830532074,0,0,0,0,2.34375,0,0,1.1851851940155,0,0.144337564706802,0,0,0,0.102062076330185,0,0,0,0,2,2,0,0,0,5.11288404464722,3.4318516254425,0,1,100.647361755371,0,2.55873084068298,8.49444484710693,1,4.24264049530029,0,1,2.05209517478943,0,8.24582481384277,0,0,1.41861128807068,9.21820735931396,0,0.492799282073975,4.99655437469482,0.20412415266037,2.66418385505676,0,0,0.5,183.029998779297,0,43,0,0,0,0.102062076330185,4,0,241.054504394531,0,0,0,290.967102050781,3.80735492706299,4.13110256195068,0.111803397536278,0,0,0,0,2.51502966880798
InChI%3D1S%2FC7H6O3%2Fc8-5-1-2-6-7%283-5%2910-4-9-6%2Fh1-3%2C8H%2C4H2,2.03756427764893,38.689998626709,0,0,1.35615253448486,0.622008442878723,11,0.885225236415863,0,490.998901367188,0,0,220.76725769043,0.499630033969879,0,0.192386731505394,0.21403905749321,0,0.0833333358168602,0,1.29197371006012,0,0.0907282754778862,0.0138888889923692,0.447213590145111,1.95425176620483,0,0,2.23966002464294,0,0,0,0.343271672725677,0,0.0580769516527653,0.418364018201828,0,0.058547168970108,86,6.69421482086182,0,0,0.357420712709427,0,0,0,0,2.55999994277954,0,0,1.24099719524384,0,0.117851130664349,2,0,0,0.234708055853844,0,0,0,0,0,6,0,0,0.5,6.97469139099121,4.86017322540283,1,0,461.595001220703,0,4.36928701400757,12.3234071731567,0.666666686534882,2.44948983192444,0,0,3.55187177658081,0,12.6604595184326,6.89817905426025,0,2.93724489212036,17.7670211791992,3,2.07214522361755,12.9925518035889,1.23621129989624,7.77074480056763,0.668470025062561,0,0.400000005960464,199.029998779297,1.65096366405487,108,0,0,0,0.330230087041855,1,0,427.274810791016,0,0,0,658.041564941406,4.32192802429199,5.20286798477173,0.0294627826660872,0,0,3,0,2.94723916053772
InChI%3D1S%2FC9H10O2%2Fc1-2-4-8%285-3-1%2910-6-9-7-11-9%2Fh1-5%2C9H%2C6-7H2,2.57939863204956,21.7600002288818,0,0,1.41479992866516,0.40824830532074,10,0.802116632461548,0,513.386840820312,0,0,295.777954101562,0.504359722137451,0,0.185892507433891,0.207858890295029,0,0,0,0.577350258827209,0,0.104887083172798,0,0,0.676977038383484,0,0,0.786566078662872,0,0,0,0.174792468547821,0,0.0561312772333622,0.175430983304977,0,0.0408723466098309,134,7.63888883590698,0,0,0.175288170576096,0,0.288675129413605,0,0,3.59999990463257,0,0.20412415266037,2.5,0,0,2,0,0,0.185395404696465,0,0,0,0,2,7,0,0,0.333333343267441,7.51866149902344,5.44948959350586,0,0,442.55859375,0,4.52476167678833,12.5489377975464,0.75,7.72895765304565,0,0,3.11615633964539,0,13.3283681869507,5.79553556442261,0,2.23589444160461,13.3283681869507,1,1.68728744983673,11.7707452774048,0.877930760383606,7.66418409347534,0.518728733062744,1,0.428571432828903,374.019989013672,0.333333343267441,173,0,0,0,0.19001992046833,2,0.16666667163372,466.648834228516,0,0,0.117851130664349,542.556518554688,4.45943164825439,6.19481182098389,0,0,0,5,0,3.74435687065125
InChI%3D1S%2FC13H17N3O2%2Fc1-10-8-15%2814-18%299-11%282%2916%2810%2913%2817%2912-6-4-3-5-7-12%2Fh3-7%2C10-11H%2C8-9H2%2C1-2H3,4.72973823547363,52.9799995422363,0,0,3.27039837837219,1.145756483078,28,2.49168848991394,0,1285.29052734375,0,0,1480.482421875,1.42127394676208,0,0.668660879135132,0.754258751869202,0,0.317509919404984,0.142857149243355,2.80392289161682,0,0.32911878824234,0.135838285088539,0,4.99121141433716,0,0,6.55738353729248,2,0,0,1.30808699131012,1,0.0654083490371704,2.06618690490723,0,0.114277958869934,279,14.4099721908569,0,0,2.28798365592957,0.25,0,1,0,6.43787002563477,0,0,3.32179927825928,0,0,0,0,0,0.157617628574371,2,0,0,0,4,7,0,1,0,13.1209554672241,8.63022899627686,0,1,1783.37622070312,0.333333343267441,7.53480291366577,20.6289024353027,1,6.97049140930176,2.98093318939209,2,6.30224084854126,0,21.076473236084,9.52628040313721,3.26598644256592,5.36687803268433,28.9346904754639,1,3.69942998886108,31.3496513366699,2.19055509567261,29.8476505279541,1.36769187450409,2,0.5,990.049987792969,2.94168281555176,596,0,0,0,0.241395398974419,2,0,1110.07092285156,0,0,0,1757.34606933594,5.16992521286011,10.6138029098511,0,0,1,5,0,6.09103918075562
InChI%3D1S%2FC14H15N3%2Fc1-17%282%2914-10-8-13%289-11-14%2916-15-12-6-4-3-5-7-12%2Fh3-11H%2C1-2H3,3.94637417793274,27.9599990844727,0,0,2.40324068069458,0.90824830532074,21,1.42757225036621,0,1057.57214355469,0,0,847.483947753906,0.882434666156769,0,0.447213590145111,0.400378197431564,0,0.16666667163372,0,1.90646553039551,0,0.195322379469872,0.0745356008410454,0,2.17398381233215,0,0,2.34318876266479,1,0,0,0.732135653495789,2,0.0598527938127518,0.641809463500977,0,0.0391895808279514,305,13.4320983886719,0,0,0.560363829135895,0.5,0,0,0,6.80529308319092,0,0,4.30178308486938,0,0,0,0,0,0.185395404696465,2,0,0,0,0,12,0,0,0,12.0875759124756,8.25401973724365,0,0.365148365497589,1187.27197265625,0,7.10620880126953,18.079963684082,0.833333313465118,10.268575668335,2.92057275772095,0,5.54212856292725,0,19.1909141540527,9.12838077545166,1.39247667789459,4.09079313278198,24.3294811248779,3,3.1776864528656,22.6618518829346,1.94663918018341,16.1632976531982,1.24664199352264,0,0.454545468091965,817.030029296875,0.793700516223907,606,0,0,0,0.179206877946854,0,0,958.616821289062,1,0,0,1328.20788574219,5.08746290206909,10.0377931594849,0,0,0,9,0,5.49729824066162
InChI%3D1S%2FC10H15N3O2%2Fc1-13%2812-15%297-3-5-10%2814%299-4-2-6-11-8-9%2Fh2%2C4%2C6%2C8%2C10%2C14H%2C3%2C5%2C7H2%2C1H3,3.4072904586792,65.7900009155273,0,0,2.16785454750061,0.6910440325737,17,1.29403209686279,0,761.583435058594,0,0,620.254272460938,0.763243794441223,0,0.328933507204056,0.390224277973175,0,0.117851130664349,0.142857149243355,1.513019323349,0,0.211878970265388,0.0304290316998959,0,1.67341959476471,0,0,1.74270904064178,1,0,0,0.537357211112976,1,0.0248451996594667,0.529394805431366,0,0.0143443830311298,231,13.0666666030884,0,1,0.471258908510208,0,0,0,0,7.30246925354004,0,0,5.03999996185303,0,0,0,0,0,0.102062076330185,1,0,0,0,3,5,0,1,0,11.0960121154785,7.23638200759888,1,0.755928933620453,817.435668945312,0,5.81969785690308,17.6289024353027,1,7.29830408096313,1.38399720191956,1,4.50788068771362,0,16.9102878570557,6.55071020126343,0.365148365497589,2.93131685256958,20.0485763549805,1,2.04615592956543,19.3252010345459,1.13496792316437,15.0482978820801,0.731604814529419,1,0.5,690.049987792969,1,434,0,0,0,0.0589255653321743,3,0,709.075988769531,0.125,0,0,903.098937988281,4.90689039230347,8.70517444610596,0,0,0,4,0,4.86155271530151
InChI%3D1S%2FC4H8%2Fc1-4%282%293%2Fh1H2%2C2-3H3,1.20710682868958,0,0,0,0,0.577350258827209,0,0,0,101.47240447998,0,0,0,0,0,0.353553384542465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,1.5,0,1,0,1.33333337306976,0,0,NA,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,3.5773503780365,1.73205077648163,0,0,0,0,1.73205077648163,4,1,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0.5,109,0,9,0,0,0,0,0,0,124.397674560547,0,0,0,83.0596542358398,3,3.20710682868958,0,0,1,0,0,1.35355341434479
InChI%3D1S%2FC13H11NO5%2Fc1-2-14-5-8%2813%2816%2917%2912%2815%297-3-10-11%284-9%287%2914%2919-6-18-10%2Fh3-5H%2C2%2C6H2%2C1H3%2C%28H%2C16%2C17%29,4.51632928848267,76.0699996948242,0,0,3.49631857872009,1.43403172492981,33,2.46926474571228,0,1429.06811523438,0,0,1775.14074707031,1.73282647132874,0,0.580065310001373,1.08592689037323,0,0.500147879123688,0.944940805435181,3.77826809883118,0,0.633212924003601,0.12127523124218,0.889682471752167,6.12174844741821,0,0,8.81991004943848,1,0,1,1.35336184501648,0,0.0776757970452309,1.85652232170105,0,0.126792818307877,256,13.9591836929321,0,0,2.29266738891602,0,0,1,0,5.41311120986938,0,0,2.38016533851624,0,0.117851130664349,2,0,0,0.267583131790161,1,0,0,0,3,5,0,2,0.5,13.568549156189,9.1133918762207,1,0,2172.67553710938,0,8.4211950302124,23.2323341369629,1,2.85294985771179,1.4938952922821,2,7.42805814743042,0,23.8232002258301,13.104603767395,1.56385934352875,6.33482837677002,35.8704147338867,4,5.03627824783325,37.649845123291,3.9440438747406,36.2536315917969,2.76206827163696,1,0.5,814.059997558594,8.85754203796387,629,0,0,0,0.465643167495728,3,0,1177.12780761719,0,0,0,2112.5,5.24792766571045,10.3807916641235,0.0294627826660872,0,2,2,0,6.07092189788818
InChI%3D1S%2FC4H9NO2%2Fc1-4%282%293-7-5-6%2Fh4H%2C3H2%2C1-2H3,1.76414859294891,38.6599998474121,0,0,0.460573554039001,0.40824830532074,4,0.179500222206116,0,170.179931640625,0,0,56.0203437805176,0.0608580633997917,0,0.40824830532074,0,0,0,0,0.288675129413605,0,0,0,0.5,0.20412415266037,0,0,0.20412415266037,0,0,0,0.16666667163372,1,0,0.0745356008410454,0,0,47,7,0,0,0.0304290316998959,0.5,0,0,0,4.16666650772095,0,0,6,0,0,1,0,0,0,2,0,0,0,3,0,0,1,0,5.69867038726807,3.27005553245544,0,0,91.6969985961914,0,2.53607535362244,8.90892601013184,0.666666686534882,0,1,1,1.13502776622772,0,7.43902397155762,1,2,0.61237245798111,7.27274608612061,0,0.40824830532074,5.16246128082275,0,3.66446256637573,0,1,0.400000005960464,183.029998779297,0,52,0,0,0,0,1,0,183.268737792969,0,0,0,160.31867980957,3.80735492706299,4.54816722869873,0,0,0,0,0,2.21677231788635
InChI%3D1S%2FC10H8%2Fc1-2-6-10-8-4-3-7-9%2810%295-1%2Fh1-8H,2.34715056419373,0,0,0,1.65868926048279,0.333333343267441,12,1.13290584087372,0,650.17529296875,0,0,303.666290283203,0.756600141525269,0,0.16666667163372,0.303561210632324,0,0.0833333358168602,0,0.942809045314789,0,0.153877794742584,0.0277777779847383,0,1.5,0,0,1.88561809062958,0,0,0,0.38490018248558,0,0.0555555559694767,0.5,0,0.0641500279307365,90,6.69421482086182,0,0,0.513200223445892,0,0,0,0,2.93877553939819,0,0,1.38271605968475,2,0,0,0,0,0.16666667163372,0,0,0,0,0,8,0,2,0,6.81155490875244,4.96632671356201,0,0,681.418579101562,0,4.08907318115234,10,0.666666686534882,11.6786317825317,0,0,3.46632647514343,0,11,8.59655952453613,0,2.85758924484253,14,0,2.31649661064148,12,1.14011943340302,6,0.70412415266037,0,0.400000005960464,271,1,109,0,0,0,0.235702261328697,0,0,575.871765136719,0,0,0,835.183166503906,4.32192802429199,5.61880207061768,0,0,0,8,0,3.40470051765442
InChI%3D1S%2FC17H13N3O3%2Fc1-11-6-8-14%2815%2810-11%2920%2822%2923%2918-19-17-13-5-3-2-4-12%2813%297-9-16%2817%2921%2Fh2-10%2C18H%2C1H3,5.13476133346558,87.2799987792969,0,0,3.50165772438049,1.59929239749908,37,2.35384774208069,0,1714.18090820312,1,0,1914.26245117188,1.60738503932953,0,0.610982358455658,0.771543741226196,0,0.423946142196655,0.595275402069092,3.67789196968079,1,0.409838229417801,0.0827620327472687,0,5.69190645217896,0,0,8.2508716583252,0,0,4,1.13458657264709,1,0.0726673752069473,1.42490601539612,0,0.118647456169128,432,17.8111991882324,2,0,1.6287670135498,0,0,0,0,7.92000007629395,0,0,4.15879011154175,0,0,0,0,0,0.206930264830589,1,0,0,0,1,9,0,3,0,16.3969764709473,11.0585508346558,0,0.577350258827209,2406.98168945312,0,10.0904054641724,26.4033718109131,0.833333313465118,8.92957592010498,1.4901704788208,3,8.27890110015869,0,27.2975673675537,17.8824920654297,1.49918401241302,6.83906745910645,38.4323196411133,5,5.78041744232178,41.7340431213379,3.55745267868042,37.8409767150879,2.48789691925049,0,0.454545468091965,938.059997558594,6.72347736358643,1204,0,0,0,0.435882389545441,0,0,1460.64099121094,1,0,0,2375.431640625,5.52356195449829,12.3153247833252,0,0,2,7,0,6.96616077423096
InChI%3D1S%2FC14H19Cl2NO2%2Fc15-8-10-17%2811-9-16%2913-6-4-12%285-7-13%292-1-3-14%2818%2919%2Fh4-7H%2C1-3%2C8-11H2%2C%28H%2C18%2C19%29,5.03468084335327,40.5400009155273,0,0,3.20450973510742,0.945705771446228,23,2.29928851127625,0,1251.40393066406,0,0,1372.50964355469,1.51010203361511,0,0.36873984336853,0.877377927303314,0,0.0833333358168602,0.5,1.66449689865112,0,0.436116397380829,0.0372678004205227,0,2.31749081611633,0,0,2.72201633453369,1,0,0,0.743748545646667,0,0.0277777779847383,1.05117642879486,0,0.0320644564926624,343,17.0526313781738,0,0,1.15451741218567,0,0,1,0,9.83364868164062,0,0,6.81656789779663,0,0,0,2,0,0.0833333358168602,0,0,0,0,4,8,0,1,0,14.0875759124756,9.16823387145996,1,0,1555.71618652344,0,7.44298601150513,36.3344345092773,1,15.6577882766724,0,1,5.2708568572998,0,24.0662136077881,10.6466913223267,0,4.12040996551514,29.0068683624268,2,3.07757043838501,28.8810997009277,2.05220913887024,30.6373195648193,1.27523279190063,0,0.5,1102.05004882812,0.685006737709045,846,0,0,0,0.107038088142872,7,0,1153.22277832031,0,0,0,1534.23889160156,5.24792766571045,12.329610824585,0,0,1,4,0,7.41583490371704
InChI%3D1S%2FC8H8N2O2%2Fc1-10%289-12%298%2811%297-5-3-2-4-6-7%2Fh2-6H%2C1H3,2.27643442153931,49.7400016784668,0,0,1.43712949752808,0.594819009304047,15,0.804643392562866,0,586.662292480469,0,0,426.329650878906,0.461761653423309,0,0.228976875543594,0.155487105250359,0,0.232307806611061,0.25,1.70677959918976,0,0.0712520033121109,0.0356269292533398,0,2.14343500137329,0,0,2.48146510124207,1,0,0,0.417923778295517,1,0.0320750139653683,0.42943599820137,0,0.0160375069826841,127,10.0833330154419,0,0,0.397046655416489,0,0,1,0,4.88888883590698,0,0,2.77777767181396,0,0,0,0,0,0.102062076330185,1,0,0,0,0,5,0,1,0,8.97469139099121,5.75321865081787,0,1,644.07080078125,0,4.64273881912231,14.2689142227173,0.75,6.08364343643188,1.05421149730682,2,3.93491888046265,0,13.5779161453247,4.74510288238525,0.816496610641479,2.49635076522827,16.9375801086426,1,1.67180705070496,17.7124824523926,0.749133408069611,13.4354858398438,0.446383982896805,0,0.428571432828903,268.040008544922,1,202,0,0,0,0.0589255653321743,0,0,535.942077636719,0,0,0,722.033752441406,4.58496236801147,6.59767532348633,0,0,1,5,0,3.41820240020752
InChI%3D1S%2FC13H14O5%2Fc1-5-7%283%2918-4-8-9%285%296%282%2911%2814%2910%2812%288%2915%2913%2816%2917%2Fh4-5%2C7%2C16-17H%2C1-3H3,4.55693292617798,NA,0,0,3.51713538169861,1.69714093208313,35,2.30671811103821,0,1501.87438964844,0,0,1904.44226074219,1.48100566864014,0,0.7866490483284,0.76691722869873,0,0.738833427429199,1.6836930513382,4.52908420562744,0,0.430223941802979,0.244888201355934,0.737787961959839,7.65756464004517,0,0,11.6955518722534,0,0,2,1.85788643360138,0,0.0352668538689613,2.5028281211853,0,0.113163016736507,217,14.4099721908569,1,0,3.23729252815247,0.766309440135956,0,2,0,5.17479181289673,0,0,2.28435444831848,0,0,1,0,0,0.0925925895571709,3,4,0,0,3,1,0,1,0,13.6103658676147,8.35794830322266,2,0,2443.60107421875,0,8.05367279052734,21.8723449707031,1,0,0.825481832027435,2,7.05027866363525,0,20.9925518035889,3.63971734046936,8.84905338287354,5.84164619445801,32.763298034668,0,4.27511739730835,39.9813804626465,2.70922517776489,39.9677352905273,1.80700981616974,2,0.5,783.049987792969,16.5081443786621,526,0,0,0,0.35532808303833,0,0,1243.77893066406,0,0,0,2234.20458984375,5.16992521286011,10.3512229919434,0,0,7,0,0,5.64225053787231
InChI%3D1S%2FC9H11ClN2O%2Fc1-12%282%299%2813%2911-8-5-3-7%2810%294-6-8%2Fh3-6H%2C1-2H3%2C%28H%2C11%2C13%29,3.26790857315063,32.3400001525879,0,0,1.75364923477173,1.0618349313736,15,0.89448881149292,0,765.173095703125,1,0,540.240295410156,0.660433828830719,0,0.541565895080566,0.272253513336182,0,0.235702261328697,0,1.99129748344421,0,0.112152680754662,0.0456435456871986,0,1.60202610492706,0,0,2.31512570381165,1,0,0,0.673308968544006,0,0.0277777779847383,0.459647655487061,0,0.0453859269618988,157,11.0769233703613,0,0,0.55603301525116,0.5,0,0,0,5.02422142028809,0,0,3.70370364189148,0,0,0,1,0,0.0833333358168602,2,0,0,0,0,6,0,0,0,9.84493541717529,6.09222412109375,0,0.5,801.541137695312,0,5.5829005241394,22.2071990966797,1,3.30192732810974,1.46059346199036,1,3.97861790657043,0,16.1147556304932,6.29469060897827,1.56827390193939,2.36276650428772,22.7027645111084,2,2.03083920478821,20.730676651001,1.00364136695862,13.1144771575928,0.59160703420639,0,0.5,420.040008544922,0.965489387512207,268,0,0,0,0.142258897423744,0,0,706.278747558594,0,0,0,946.469360351562,4.70043992996216,8.29875659942627,0,0,1,4,0,4.21047210693359
