SMILES,ATSp4,ATSm5,ATSp5,MDEN-33,SP-0,topoShape,VPC-4,SP-1,VPC-5,SP-2,MDEC-33,VPC-6,SP-3,MDEC-34,khs.sF,khs.aasC,SP-4,khs.dO,TopoPSA,WPOL,SP-5,SP-6,SP-7,MDEN-11,MDEN-12,MDEO-22,khs.dssC,MDEN-13,khs.aaNH,ATSc1,ATSc2,MDEC-11,VAdjMat,ATSc3,MDEC-12,C3SP2,SPC-4,ATSc4,MDEC-13,C3SP3,khs.ssCH2,khs.sBr,SPC-5,ATSc5,MDEC-14,SPC-6,SC-3,SCH-5,ECCEN,WPATH,khs.aaCH,khs.ddsN,SC-4,MDEC-44,SCH-6,Kier1,SC-5,SCH-7,VCH-5,khs.ssssC,khs.ssNH,Kier2,SC-6,VCH-6,fragC,khs.sCl,Kier3,VCH-7,khs.ssO,khs.dsCH,VP-0,VC-3,MDEN-22,VP-1,Zagreb,VC-4,MDEN-23,khs.dsN,PetitjeanNumber,VP-2,VC-5,VP-3,khs.sssN,VC-6,khs.aaN,khs.tN,VP-4,khs.ssS,MDEC-22,C2SP2,VP-5,MDEC-23,VP-6,MDEC-24,C2SP3,khs.sOH,VP-7,ATSm1,khs.sNH2,ATSm2,khs.sssCH,ATSp1,ATSm3,khs.sCH3,MDEO-11,C1SP2,ATSp2,MDEO-12,C1SP3,ATSp3,ATSm4
InChI%3D1S%2FC6H6%2Fc1-2-4-6-5-3-1%2Fh1-6H,116.939193725586,0,0,0,4.24264049530029,0,0,3,0,2.12132024765015,0,0,1.5,0,,0,1.06066012382507,,0,3,0.75,0,0,0,0,0,0,0,,0,0,0,3.58496260643005,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,36,27,6,,0,0,125,4.16666650772095,0,0,0,0,,2.22222232818604,0,0.0370370373129845,114,,1.33333337306976,0,,0,3.46410155296326,0,0,2,24,0,0,,0,1.15470051765442,0,0.666666686534882,,0,,,0.38490018248558,,9.12546539306641,0,0.222222223877907,0,0,0,6,,0,6,0,6,0,233.878387451172,6,0,0,0,233.878387451172,0,0,233.878387451172,3
InChI%3D1S%2FC11H25N%2Fc1-2-3-4-5-6-7-8-9-10-11-12%2Fh2-12H2%2C1H3,436.107696533203,8.16618537902832,381.972747802734,0,9.07106781005859,0.833333313465118,0,5.91421365737915,0,3.82842707633972,0,0,2.45710682868958,0,0,0,1.56066012382507,0,26.0200004577637,9,0.978553414344788,0.603553414344788,0.364276707172394,0,0,0,0,0,0,0.0296331718564034,-0.0120891109108925,0,4.58496236801147,-0.00252518872730434,2.20812511444092,0,0,-0.000196016044355929,0,0,10,0,0,-6.19201682638959e-06,0,0,0,0,182,286,0,0,0,0,0,12,0,0,0,0,0,11,0,0,1164.01000976562,0,11.1111106872559,0,0,0,8.64841842651367,0,0,5.61535501480103,42,0,0,0,0.454545468091965,3.61710214614868,0,2.30767750740051,0,0,0,0,1.45499777793884,0,15.159595489502,0,0.903838753700256,0,0.550722181797028,0,9,0,0.326919376850128,12.3599882125854,1,11.1661853790283,0,556.088806152344,10.1661853790283,1,0,0,529.158081054688,0,2,486.497344970703,9.16618537902832
InChI%3D1S%2FC10H14N2.H2O4S%2Fc1-12-7-3-5-10%2812%299-4-2-6-11-8-9%3B1-5%282%2C3%294%2Fh2%2C4%2C6%2C8%2C10H%2C3%2C5%2C7H2%2C1H3%3B%28H2%2C1%2C2%2C3%2C4%29,838.106506347656,11.6923589706421,605.080078125,0,12.8889055252075,999.0009765625,0.884945034980774,7.87700986862183,1.27092337608337,7.97013235092163,1,1.09084379673004,4.18315410614014,0,0,1,3.43675971031189,2,99.1100006103516,14,2.25152254104614,1.156653881073,0.782657027244568,0,0,0,0,0,0,0.426204115152359,-0.297101676464081,0,5.08746290206909,0.0765573084354401,1.91751575469971,0,1.44017744064331,-0.0230585914105177,0.816496610641479,1,3,0,2.34362530708313,0.0730732455849648,0,2.53313016891479,2.53845167160034,0.117851130664349,-359738400,60000002048,4,0,0.5,0,0.287954598665237,15.0588235855103,0.164266422390938,0.223191991448402,0.0912870913743973,0,0,6.80529308319092,0,0.161775842308998,817.070007324219,0,6.47933864593506,0.112692557275295,0,0,9.9805326461792,0.640945911407471,0,5.96253728866577,80,0.0289036650210619,0.25,0,0.999000012874603,4.37618064880371,0.0949787497520447,2.58962941169739,1,0,1,0,1.90448749065399,0,7.57547664642334,0,0.99455863237381,6.88320255279541,0.460217505693436,0,5,2,0.259502291679382,26.9456043243408,0,28.0565242767334,1,862.743591308594,28.4777412414551,1,3,0,942.258361816406,0,3,1236.60266113281,14.664740562439
InChI%3D1S%2FC11H16%2Fc1-2-3-5-8-11-9-6-4-7-10-11%2Fh4%2C6-7%2C9-10H%2C2-3%2C5%2C8H2%2C1H3,538.91259765625,7,363.178253173828,0,7.94131135940552,1,0.219416096806526,5.43185186386108,0.273001730442047,3.99981784820557,0,0.2559854388237,2.94067072868347,0,,1,2.15882754325867,,0,10,1.57320654392242,0.781474411487579,0.450523793697357,0,0,0,0,0,,0,0,0,4.45943164825439,0,2.186856508255,0,0.433012694120407,0,0.200000002980232,1,4,,0.61237245798111,0,0,0.649519026279449,0.20412415266037,0,135,182,5,,0,0,0.102062076330185,9.09090900421143,0,0.0721687823534012,0,0,0,5625,0,0.0320750139653683,619,,3.78698229789734,0.0226804614067078,,0,7.21517848968506,0.117851130664349,0,4.47134399414062,46,0,0,,0.5,2.94270539283752,0,1.911829829216,,0,,,1.22380137443542,,13.4157161712646,0,0.754431247711182,4.79707670211792,0.396628767251968,0,9,,0.202804580330849,11,0,11,0,567.954345703125,12,1,0,0,588.853271484375,0,1,651.755249023438,10
InChI%3D1S%2FC9H10O3%2Fc1-6%2810%298-4-3-7%2812-2%295-9%288%2911%2Fh3-5%2C11H%2C1-2H3,735.420654296875,15.2093982696533,458.888580322266,0,9.13782787322998,0.75,0.570359647274017,5.64706563949585,0.611829042434692,4.9724817276001,3.14734530448914,0.499862968921661,3.7779233455658,0,,3,2.89228701591492,,46.5299987792969,16,1.73592889308929,1.13298404216766,0.607878863811493,0,0,0,1,0,,0.375971794128418,-0.122756130993366,0.142857149243355,4.58496236801147,-0.0293258633464575,1.73205077648163,0,1.93399572372437,-0.117153704166412,2.63586664199829,1,0,,2.79964995384216,0.118219912052155,0,2.8740599155426,0.909242510795593,0,122,197,3,,0,0,0.0680413842201233,10.0833330154419,0.232307806611061,0.155437618494034,0,0,0,4.296875,0,0.0240562614053488,352.029998779297,,2.49307489395142,0.0326073467731476,,0,6.99576091766357,0.306821972131729,0,3.52813720703125,56,0,0,,0.428571432828903,2.43926572799683,0.0480966828763485,1.58419382572174,,0,,,0.93613600730896,,1.65096366405487,1,0.494468659162521,6.83080291748047,0.246500313282013,0,5,,0.111205689609051,14.3234071731567,0,13.3283681869507,0,560.180541992188,17.9925518035889,2,0.25,0,621.234375,0.40824830532074,1,806.11376953125,18.3246440887451
InChI%3D1S%2FC6H12O%2Fc1-3-4-5-6%282%297%2Fh3-5H2%2C1-2H3,136.50715637207,3.33209204673767,89.5338745117188,0,5.69867038726807,0.666666686534882,0.102062076330185,3.27005553245544,0.0721687823534012,2.53607535362244,0,0.0721687823534012,1.13502776622772,0,0,0,0.61237245798111,1,17.0699996948242,4,0.40824830532074,0,0,0,0,0,1,0,0,0.121041655540466,-0.0234891343861818,0.200000002980232,3.80735492706299,-0.035192534327507,2.62074136734009,0,0.288675129413605,-0.00172984669916332,1,0,3,0,0.20412415266037,-0.000106045532447752,0,0.20412415266037,0.40824830532074,0,47,52,0,0,0,0,0,7,0,0,0,0,0,4.16666650772095,0,0,282.010009765625,0,6,0,0,0,5.02956867218018,0.144337564706802,0,2.76478433609009,24,0,0,0,0.400000005960464,1.80556845664978,0,0.882392168045044,0,0,0,0,0.425722181797028,0,2.38110160827637,1,0.248945474624634,1.65096366405487,0,0,3,0,0,7.77446889877319,0,6.33209180831909,0,240.251922607422,6.66418409347534,2,0,0,221.124282836914,0,2,204.05598449707,4.33209180831909
InChI%3D1S%2FC14H23NO4%2Fc1-16-7-5-6-15-10-11-8-12%2817-2%2914%2819-4%2913%289-11%2918-3%2Fh8-9%2C15H%2C5-7%2C10H2%2C1-4H3,1439.69506835938,29.649133682251,1240.61547851562,0,14.0875759124756,1,0.612214744091034,9.26107978820801,0.859746098518372,6.94907760620117,3.53277564048767,0.95635324716568,5.71924829483032,0,,4,4.56478214263916,,48.9500007629395,26,3.42327094078064,2.07142686843872,1.32377338409424,0,0,1.08148372173309,0,0,0,0.773651838302612,-0.420289307832718,0.773526012897491,5.24792766571045,-0.105541095137596,4.28463840484619,0,1.85495853424072,0.201529026031494,3.97737908363342,1,4,,3.24797606468201,-0.0800084471702576,0,4.310142993927,0.673540234565735,0,347,806,2,0,0,0,0.0555555559694767,17.0526313781738,0.136082768440247,0.157134845852852,0,0,1,9.83364868164062,0,0.020833333954215,1422.05004882812,,5.47919130325317,0.0402469076216221,,0,12.1161212921143,0.28673329949379,0,6.24940156936646,84,0,0,0,0.5,4.05671739578247,0.0240562614053488,2.75565338134766,0,0,0,0,1.8116819858551,,5.32817316055298,0,1.16205608844757,7.54479265213013,0.621584832668304,0,6,,0.338327020406723,22.4578647613525,0,21.989107131958,0,978.4990234375,25.6570148468018,4,0,0,1075.9560546875,0,3,1364.93688964844,30.3721370697021
InChI%3D1S%2FC3H2F6O%2Fc4-2%285%2C6%291%2810%293%287%2C8%299%2Fh1%2C10H,141.656341552734,22.5183963775635,74.4488525390625,0,8.57735061645508,1,0.380759596824646,4.154700756073,0.252803862094879,5.45373868942261,0,0.106921404600143,2.5980761051178,2,6,0,1.2990380525589,0,20.2299995422363,12,0,0,0,0,0,0,0,0,0,0.700770199298859,-0.209085613489151,0,4.32192802429199,-0.163278713822365,0,0,3.46410155296326,-0.229183882474899,0,0,0,0,4.76313972473145,0.251163125038147,0,4.76313972473145,2.87638831138611,0,57,111,0,0,0.577350258827209,0.5,0,10,0.866025388240814,0,0,2,0,2.55999994277954,0.288675129413605,0,31.0699996948242,0,3.11111116409302,0,0,0,4.29235076904297,0.365980476140976,0,1.96944260597229,48,0.0311739835888147,0,0,0.5,1.48576152324677,0.055328331887722,0.620096862316132,0,0.00697071477770805,0,0,0.185576871037483,0,0,0,0,0,0,0,1,1,0,19.7867336273193,0,12.8228025436401,1,131.132263183594,28.1671600341797,0,0,0,142.889984130859,0,2,194.334045410156,22.1332111358643
InChI%3D1S%2FC6H3Cl3O%2Fc7-3-1-4%288%296%2810%295%289%292-3%2Fh1-2%2C10H,777.693481445312,36.3255653381348,346.188537597656,0,7.72361469268799,0.666666686534882,0.854016959667206,4.60906076431274,1.26715743541718,4.39026069641113,3.53277564048767,1.17672204971313,3.34344482421875,0,,4,2.35571956634521,,20.2299995422363,13,1.30466866493225,0.69780433177948,0.111111111938953,0,0,0,0,0,,0.224122390151024,-0.0252691581845284,0,4.32192802429199,-0.0815110579133034,0,0,2.00613451004028,-0.0452231466770172,0,0,0,,2.69851565361023,0.00426270300522447,0,3.27736973762512,0.952529728412628,0,76,110,2,,0,0,0.0555555559694767,8.10000038146973,0.272165536880493,0.222222223877907,0,0,0,2.93877553939819,0,0.020833333954215,79.0400009155273,,1.75,0.0801852867007256,,0,7.00359439849854,0.572210788726807,0,3.57914757728577,48,0,0,,0.400000005960464,2.9688777923584,0.0731925070285797,1.77611458301544,,0,,,1.35156226158142,,0.5,0,0.493614852428436,5.11154460906982,0.306730449199677,0,6,,0.0211288556456566,33.9127311706543,0,16.1873035430908,0,646.325500488281,26.3746089935303,0,0,0,719.2841796875,0,0,932.21142578125,31.2385787963867
InChI%3D1S%2FC4Cl6%2Fc5-1%283%287%298%292%286%294%289%2910,919.217224121094,46.6579627990723,542.155151367188,0,8.309401512146,0.666666686534882,2.15638256072998,4.46410179138184,1.89696860313416,4.20626735687256,3.96540641784668,2.23559403419495,2.93247842788696,0,0,0,1.2142448425293,0,0,12,0.444444447755814,0,0,0,0,0,4,0,0,0.195325762033463,-0.0433839522302151,0,4.32192802429199,-0.0667404532432556,0,0,2.42848968505859,-0.00285590719431639,0,0,0,0,2.26581168174744,-0.0309224259108305,0,2.60712242126465,1.05156683921814,0,70,121,0,0,0,0,0,10,0.496011286973953,0,0,0,0,4,0,0,9.0600004196167,6,3.11111116409302,0,0,0,8.80336093902588,0.926330506801605,0,4.15168046951294,42,0,0,0,0.400000005960464,3.80350112915039,0.444822877645493,2.5200629234314,0,0,0,0,0.926330506801605,0,0,2,0.321428567171097,0,0,0,0,0,0,56.2765197753906,0,20.7104244232178,0,849.533142089844,43.0394058227539,0,0,2,898.04638671875,0,0,1062.17541503906,62.2741928100586
InChI%3D1S%2FC11H15NO3%2Fc1-8%282%2914-9-6-4-5-7-10%289%2915-11%2813%2912-3%2Fh4-8H%2C1-3H3%2C%28H%2C12%2C13%29,925.726928710938,19.3249225616455,807.041687011719,0,11.2591485977173,1,0.426767140626907,7.13022899627686,0.534531712532043,6.18328762054443,2.52506470680237,0.584307789802551,4.24269247055054,0,,2,3.19405055046082,,51.0499992370605,18,2.59349179267883,1.43630719184875,0.910551369190216,0,0,0.333333343267441,1,0,0,0.46699532866478,-0.338857740163803,0.595275402069092,4.90689039230347,0.122897125780582,2.27924919128418,0,1.59060096740723,0.0457232184708118,3.67871379852295,0,0,,2.25120639801025,-0.160570949316025,0,3.15562224388123,1.03025674819946,0,181,384,4,,0,0,0.0833333358168602,13.0666666030884,0.0833333358168602,0.117851130664349,0,0,0,6.55401659011841,0,0.0277777779847383,690.039978027344,,4.57142877578735,0.0226804614067078,,0,9.09767532348633,0.394378215074539,0,4.72455263137817,68,0,0,1,0.5,3.22158408164978,0.0138888889923692,1.60436177253723,0,0,0,0,1.02977311611176,,3.96540641784668,0,0.661624610424042,5.91147565841675,0.280906409025192,0,7,,0.140148222446442,17.6833953857422,0,16.9928302764893,1,714.447998046875,22.8739528656006,3,0,0,777.054504394531,0.63245552778244,2,975.557006835938,21.2652988433838
InChI%3D1S%2FC9H21N%2Fc1-4-7-10%288-5-2%299-6-3%2Fh4-9H2%2C1-3H3,458.154602050781,9,386.511627197266,0,7.81999111175537,1,0.335410207509995,4.84606504440308,0.572580993175507,3.23205089569092,0,0.474341660737991,2.09077024459839,0,0,0,1.65775752067566,0,3.24000000953674,9,0.866025388240814,0.433012694120407,0,0,0,0,0,0,0,0.0909432992339134,-0.0555074475705624,0.5,4.32192802429199,0.00213920301757753,5.90777826309204,0,0.433012694120407,0.00629388960078359,0,0,6,0,0.739198923110962,0.00145873776637018,0,0.61237245798111,0.20412415266037,0,81,138,0,0,0,0,0,10,0,0,0,0,0,7.11111116409302,0,0,810.010009765625,0,5.53086423873901,0,0,0,7.68985414505005,0.15811388194561,0,4.57000350952148,36,0,0,0,0.5,2.84164071083069,0,1.61950373649597,1,0,0,0,1.28409349918365,0,6.37712240219116,0,0.670820415019989,0,0.335410207509995,0,3,0,0,10.3599882125854,0,9.49855613708496,0,483.272918701172,9.49855613708496,3,0,0,473.592437744141,0,6,486.603271484375,9.49855613708496
InChI%3D1S%2FC6H6ClN%2Fc7-5-3-1-2-4-6%285%298%2Fh1-4H%2C8H2,378.423065185547,4.11792278289795,82.1770858764648,0,5.98312759399414,0.333333343267441,0.474189519882202,3.80453038215637,0.35610568523407,3.23902487754822,1,0.316126346588135,2.54033637046814,0,,2,1.50166130065918,,26.0200004577637,8,1.02437734603882,0.333333343267441,0.0833333358168602,0,0,0,0,0,0,0.0737106055021286,-0.0153097324073315,0,4,-0.0358953177928925,0,0,1.13807117938995,0.0148810157552361,0,0,0,,1.04044008255005,-0.000531269004568458,0,1.13807117938995,0.471404522657394,0,54,60,4,,0,0,0.0833333358168602,6125,0.16666667163372,0.16666667163372,0,0,0,2.51999998092651,0,0.0277777779847383,140.020004272461,,1.48760330677032,0.0475345477461815,,0,5.0206446647644,0.246996745467186,0,2.68297219276428,36,0,0,,0.25,1.92871308326721,0.0545544736087322,1.24942862987518,,0,,,0.61082935333252,,3.96540641784668,0,0.344068020582199,4.29827976226807,0.095069095492363,0,6,,0.0181848239153624,16.0727424621582,1,10.1179227828979,0,420.462036132812,14.2358455657959,0,0,0,448.896850585938,0,0,534.913879394531,14.6781177520752
InChI%3D1S%2FC8H10O2%2Fc1-9-7-3-5-8%2810-2%296-4-7%2Fh3-6H%2C1-2H3,455.967620849609,6.66418409347534,221.301391601562,0,7.39734125137329,0.75,0.293217599391937,4.86370325088501,0.281063169240952,3.70324802398682,0.333333343267441,0.201364278793335,3.12102699279785,0,,2,2.04798078536987,,18.4599990844727,11,1.47140455245972,0.902368903160095,0.402368932962418,0,0,0.200000002980232,0,0,0,0.341361343860626,-0.187854304909706,0.142857149243355,4.32192802429199,0.011730239726603,2.30940103530884,0,0.985598564147949,-0.00762413209304214,1.26491105556488,0,0,,1.1148077249527,-0.0593742430210114,0,1.04044008255005,0.40824830532074,0,100,125,4,,0,0,0.0833333358168602,8.10000038146973,0,0.117851130664349,0,0,0,4,0,0.0277777779847383,310.019989013672,,2.28571438789368,0.0226804614067078,,0,6.1258978843689,0.136082768440247,0,3.04611206054688,44,0,0,,0.428571432828903,1.87965285778046,0,1.29513692855835,,0,,,0.711809515953064,,3.30192732810974,0,0.409094631671906,5.65685415267944,0.179483890533447,0,6,,0.0731386989355087,11.5489377975464,0,11.3283681869507,0,425.904693603516,13.3283681869507,2,0,0,455.539001464844,0,0,548.991271972656,12.3283681869507
InChI%3D1S%2FC8H11N%2Fc1-9%282%298-6-4-3-5-7-8%2Fh3-7H%2C1-2H3,441.315216064453,5.16618537902832,213.384414672852,0,6.69023466110229,0.666666686534882,0.493336379528046,4.30453062057495,0.395739376544952,3.6421070098877,0,0.328890919685364,2.59263896942139,0,,1,1.80083346366882,,3.24000000953674,9,1.25044357776642,0.451184451580048,0.235702261328697,0,0,0,0,0,,0.0936712920665741,-0.062448363751173,0.5,4.16992521286011,0.0101056341081858,2.68246150016785,0,1.04044008255005,0.00502008385956287,1,0,0,,1.05473780632019,0.000470615632366389,0,1.04044008255005,0.5,0,69,88,5,,0,0,0.102062076330185,7.11111116409302,0.16666667163372,0.0589255653321743,0,0,,3.23966932296753,0,0.0320750139653683,328.010009765625,,2,0.0143443830311298,,0,5.83396482467651,0.298142403364182,0,3.02871751785278,40,0,0,,0.400000005960464,2.22997641563416,0.0745356008410454,1.27259135246277,,0,,,0.72613650560379,,6.08364343643188,0,0.414273083209991,3.04182171821594,0.128069564700127,0,6,,0.0573775321245193,9.35998821258545,0,9.49855613708496,0,452.774993896484,11.3323707580566,2,0,0,480.069946289062,0,0,570.351928710938,9.33237075805664
InChI%3D1S%2FC4H6Cl2%2Fc1-2-4%286%293-5%2Fh2%2C4H%2C1%2C3H2,153.106109619141,2.95173740386963,31.3406753540039,0,4.99156379699707,1,0.492027997970581,2.80806040763855,0.214285716414452,1.92166829109192,0,0,1.39384686946869,0,0,0,0.288675129413605,0,0,4,0,0,0,0,0,0,0,0,0,0.0995632782578468,-0.0247477497905493,0,3.58496260643005,-0.0502453856170177,1.15470051765442,0,0.577350258827209,0.0247305855154991,0.5,0,1,0,0.288675129413605,0.000480911694467068,0,0,0.288675129413605,0,29,31,0,0,0,0,0,6,0,0,0,0,0,3.20000004768372,0,0,91.0199966430664,2,3,0,0,1,4.83670091629028,0.267261236906052,0,2.60626721382141,20,0,0,0,0.5,1.77518904209137,0,1.22607982158661,0,0,0,0,0.188982233405113,0,0.5,1,0,2,0,0,1,0,0,21.4255065917969,0,8.90347480773926,1,292.715423583984,10.8552122116089,0,0,1,272.423522949219,0,1,248.507400512695,15.6162281036377
InChI%3D1S%2FC8H11N%2Fc1-3-8-5-4-7%282%299-6-8%2Fh4-6H%2C3H2%2C1-2H3,423.47314453125,4.16618537902832,174.719146728516,0,6.69023466110229,1,0.387668341398239,4.3256983757019,0.32911679148674,3.53414583206177,0.333333343267441,0.320374995470047,2.7127788066864,0,0,2,1.73736357688904,0,12.8900003433228,9,1.37377345561981,0.686886727809906,0.117851130664349,0,0,0,0,0,0,0.0622902475297451,-0.0311148185282946,0.16666667163372,4.16992521286011,-0.0041084922850132,2.91253972053528,0,0.901047587394714,0.00362364947795868,1.59054148197174,1,1,0,0.937443673610687,0.000423306511947885,0,1.06903564929962,0.492799282073975,0,77,90,3,0,0,0,0.0833333358168602,7.11111116409302,0,0.142258897423744,0,0,0,3.23966932296753,0,0.0215165745466948,328.010009765625,0,2,0.0367310903966427,0,0,5.88637113571167,0.246950581669807,0,3.24182462692261,40,0,0,0,0.5,2.16138195991516,0,1.38086748123169,0,0,1,0,0.70757257938385,0,2.94168281555176,0,0.476322621107101,5.18735837936401,0.230735912919044,0,4,0,0.0304290316998959,9.35998821258545,0,9.33237075805664,0,437.052001953125,11.498556137085,2,0,0,462.018280029297,0,3,550.716979980469,9.33237075805664
InChI%3D1S%2FC7H5FO%2Fc8-7-4-2-1-3-6%287%295-9%2Fh1-5H,346.479400634766,7.35305213928223,129.838806152344,0,6.69023466110229,0.666666686534882,0.256233900785446,4.3425350189209,0.239258393645287,3.43006896972656,1,0.185670435428619,2.81349611282349,0,,2,1.99955224990845,,17.0699996948242,10,1.20977282524109,0.469913214445114,0.176776692271233,0,0,0,0,0,0,0.223455205559731,-0.0562931932508945,0,4.16992521286011,-0.016710078343749,0,0,1.06903564929962,-0.0964006707072258,0,1,0,,1.40829122066498,0.0585281401872635,0,1.30473780632019,0.402368932962418,0,67,86,4,,0,0,0.0833333358168602,7.11111116409302,0.117851130664349,0.142258897423744,0,0,0,3.23966932296753,0,0.0277777779847383,124.019996643066,,1.70414197444916,0.0265365205705166,,1,4.67296409606934,0.137887805700302,0,2.54070997238159,40,0,0,,0.400000005960464,1.63936412334442,0.0181848239153624,1.03218960762024,,0,,0,0.570672154426575,,5.08567523956299,0,0.308024615049362,5.67623996734619,0.0775078386068344,0,5,,0.0191561784595251,11.2765130996704,0,9.91387748718262,0,344.71826171875,12.4956617355347,0,0,1,373.343933105469,0,0,445.743927001953,12.4095392227173
InChI%3D1S%2FC7H8FN%2Fc1-9-7-4-2-6%288%293-5-7%2Fh2-5%2C9H%2C1H3,363.579742431641,4.74797058105469,143.838577270508,0,6.69023466110229,1,0.252297669649124,4.3256983757019,0.229483023285866,3.53414583206177,0.333333343267441,0.182033777236938,2.7127788066864,0,,2,1.73736357688904,,12.0299997329712,9,1.37377345561981,0.686886727809906,0.117851130664349,0,0,0,0,0,0,0.15069717168808,-0.0612408742308617,0,4.16992521286011,-0.00498858978971839,1.15470051765442,0,0.901047587394714,-0.00830716174095869,0.63245552778244,0,0,,0.937443673610687,-0.0444905161857605,0,1.06903564929962,0.492799282073975,0,77,90,4,0,0,0,0.0833333358168602,7.11111116409302,0,0.142258897423744,0,0,1,3.23966932296753,0,0.0277777779847383,217.020004272461,,2,0.0243879016488791,,0,5.18736553192139,0.146327406167984,0,2.76034951210022,40,0,0,0,0.5,1.75689303874969,0,1.13289678096771,0,0,0,0,0.616555273532867,,3.30192732810974,0,0.365979224443436,5.65685415267944,0.128385365009308,0,6,,0.0277777779847383,10.8620319366455,0,9.91415596008301,0,379.875885009766,12.4959411621094,1,0,0,404.299652099609,0,0,478.451812744141,10.4959411621094
InChI%3D1S%2FC7H10%2Fc1-2-7-4-3-6%281%295-7%2Fh1-2%2C6-7H%2C3-5H2,99.3172607421875,0,0,0,4.69023466110229,0.5,0.620602428913116,3.44948983192444,0.877664387226105,3.1224536895752,0.5,0.510688245296478,2.63299322128296,0,0,0,2.17429327964783,0,0,2,1.16666662693024,0.353553384542465,0,0,0,0,0,0,0,0.00297404243610799,0.00018538095173426,0,3.80735492706299,-0.00139288359787315,0,0,0.813052535057068,-0.000279518630122766,0,2,3,0,1.20412409305573,0,0,0.766032338142395,0.40824830532074,0.235702261328697,40,36,0,0,0,0,0.416666656732559,3.9375,0,0.471404522657394,0.196418553590775,0,0,1.23966944217682,0,0.302749425172806,282,0,0.489795923233032,0.314269691705704,0,2,4.43072128295898,0.333333343267441,0,3.13299322128296,38,0,0,0,0.333333343267441,2.71811199188232,0,2.16918921470642,0,0,0,0,1.7165778875351,0,5.29611921310425,2,0.827721059322357,7.57858276367188,0.235702261328697,0,3,0,0,7,0,8,2,382.605682373047,11,0,0,0,444.955505371094,0,0,598.815124511719,2
InChI%3D1S%2FC12H10OS%2Fc13-14%2811-7-3-1-4-8-11%2912-9-5-2-6-10-12%2Fh1-10H,1419.36779785156,18.6679382324219,1030.66931152344,0,9.80311870574951,1,0.800647616386414,6.87700986862183,0.995038092136383,5.65529680252075,0.5,1.05126786231995,4.78679990768433,0,,2,3.70480060577393,,36.2799987792969,18,2.8459792137146,1.33883595466614,0.916116058826447,0,0,0,0,0,0,0.0814065262675285,0.00054282828932628,0,4.80735492706299,-0.0318547785282135,0,0,1.54151904582977,-0.00951485335826874,0,0,0,,2.28553605079651,2.80936383205699e-05,0,2.983478307724,0.52578341960907,0,183,307,10,0,0,0,0.20412415266037,10.5155553817749,0.19245009124279,0.117851130664349,0,0,0,5.18559551239014,0,0.0641500279307365,443.019989013672,,2.75,0.0556251294910908,,0,8.04886054992676,0.377535700798035,0,5.04247331619263,68,0,0,0,0.5,3.72672653198242,0.0589993596076965,2.70170378684998,0,0,0,0,1.83167719841003,,13.9952611923218,0,1.21447062492371,8.07939052581787,0.575298309326172,0,12,,0.32354336977005,20.9022216796875,0,20.8959693908691,0,1068.56359863281,26.3433246612549,0,0,0,1207.08374023438,0,0,1542.42736816406,26.0075092315674
InChI%3D1S%2FC17H13N%2Fc1-3-8-14%289-4-1%2916-12-7-13-17%2818-16%2915-10-5-2-6-11-15%2Fh1-13H,1736.81103515625,21.6647415161133,1417.9599609375,0,12.2088956832886,1,0.651367247104645,8.93265342712402,0.853179216384888,7.48294544219971,2.94168281555176,0.941291570663452,6.38832187652588,0,0,4,5.33424663543701,0,12.8900003433228,25,4.43013048171997,2.4943151473999,1.92760765552521,0,0,0,0,0,0,0.0604903548955917,-0.0270533934235573,0,5.16992521286011,-0.00781500805169344,0,0,1.84236586093903,0.00321235531009734,0,2,0,,2.95819163322449,0.00119765533600003,0,4.02241134643555,0.666666686534882,0,304,621,13,0,0,0,0.287457466125488,13.0050001144409,0.16666667163372,0.214076176285744,0,0,0,6.43787002563477,0,0.0856666043400764,783.010009765625,,3.32179927825928,0.0535915903747082,0,0,9.95276737213135,0.295766115188599,0,6.01259756088257,92,0,0,0,0.5,4.14011859893799,0.0430331490933895,2.88820123672485,0,0,1,0,1.97408437728882,,19.704891204834,0,1.3435115814209,17.0738658905029,0.620542407035828,0,15,0,0.388428390026093,18.3599872589111,0,20.3323707580566,0,1190.07958984375,26.6647415161133,0,0,0,1368.09802246094,0,0,1807.77026367188,25.8309268951416
