SMILES,SP-0,VPC-5,Kier3,VP-5,SP-1,topoShape,SC-3,VPC-6,VP-6,khs.dsssP,VP-7,MDEO-22,khs.sOH,MDEO-11,SP-3,SC-5,SPC-4,MDEO-12,SCH-5,SCH-6,SPC-5,ATSc1,ATSp4,SP-5,SPC-6,SCH-7,ATSc2,khs.dO,ATSm1,ATSp5,SP-6,VP-0,VCH-5,ATSc3,ATSm2,VP-1,SP-7,VCH-6,MDEN-22,ATSm3,ATSc4,VC-3,VC-4,VP-2,WPATH,MDEC-22,ECCEN,ATSc5,VCH-7,ATSm4,MDEC-33,khs.dS,PetitjeanNumber,Kier1,MDEC-23,VC-5,ATSm5,khs.ssS,TopoPSA,fragC,VP-3,MDEC-13,geomShape,VP-4,Kier2,VPC-4
InChI%3D1S%2FC12H10%2Fc1-3-7-11%288-4-1%2912-9-5-2-6-10-12%2Fh1-10H,8.22576808929443,0.5,2.25,0.829344630241394,5.96632671356201,0.75,0.333333343267441,0.513200223445892,0.320750147104263,0.0,0.185185179114342,0.0,0.0,0.0,3.96632647514343,0.0833333358168602,0.942809045314789,0.0,0.0,0.20412415266037,1.5,0.0,853.910400390625,2.55807828903198,1.88561809062958,0.117851130664349,0.0,0.0,12.0,564.817626953125,1.17851126194,6.77350282669067,0.0,0.0,13.0,4.07136726379395,0.833333313465118,0.0641500279307365,0.0,16.0,0.0,0.16666667163372,0.0,2.73205089569092,198.0,15.6903028488159,140.0,0.0,0.0320750139653683,14.0,1.0,0.0,0.428571432828903,8.59171581268311,9.4902057647705,0.0277777779847383,10.0,0.0,0.0,397.0,1.88091146945953,0.0,0.727493643760681,1.26120591163635,4.296875,0.38490018248558
InChI%3D1S%2FC12H6Cl4O2S%2Fc13-7-1-3-8%284-2-7%2919%2817%2C18%2912-6-10%2815%299%2814%295-11%2812%2916%2Fh1-6H,14.2067422866821,3.14166283607483,3.19113564491272,2.29146075248718,8.81940460205078,1.0,2.16865420341492,4.27630472183228,1.36948323249817,0.0,0.630745947360992,0.0,0.0,0.5,7.05129194259644,0.814938127994537,4.73345041275024,0.0,0.0,0.138888895511627,6.60638332366943,0.269040733575821,3100.12768554688,4.00021934509277,9.3353271484375,0.319444447755814,-0.0588252022862434,2.0,57.5277061462402,2486.38891601562,2.62926650047302,12.6832818984985,0.0,-0.0105730900540948,36.2593193054199,7.31895685195923,1.21674132347107,0.0486111119389534,0.0,54.3958778381348,-0.0523757971823215,1.2711638212204,0.0361295826733112,6.39008474349976,672.0,4.67853116989136,294.0,-0.0357447862625122,0.144516557455063,71.5430374145508,4.86291837692261,0.0,0.5,15.3900003433228,12.8784227371216,0.344117164611816,63.2122230529785,0.0,42.5200004577637,334.070007324219,4.74743032455444,0.0,0.950754046440125,3.12286019325256,5.78000020980835,2.61526226997375
InChI%3D1S%2FC2H4N4%2Fc3-2-4-1-5-6-2%2Fh1H%2C%28H3%2C3%2C4%2C5%2C6%29,4.40577745437622,0.0662912577390671,0.979591846466064,0.0441941730678082,2.8938467502594,0.5,0.288675129413605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64384686946869,0.0,0.40824830532074,0.0,0.144337564706802,0.144337564706802,0.433012694120407,0.143685355782509,56.8419914245605,0.288675129413605,0.0,0.0,-0.117957346141338,0.0,7.43995237350464,0.0,0.0,3.20710682868958,0.0441941730678082,0.0580769814550877,7.19091415405273,1.70710682868958,0.0,0.0220970865339041,1.88988161087036,8.77232265472412,-0.0119623141363263,0.0625,0.0,1.03033006191254,26.0,0.0,29.0,0.0,0.0,2.52617335319519,0.0,0.0,0.333333343267441,4.16666650772095,0.5,0.0,0.0,0.0,59.939998626709,114.040000915527,0.566941738128662,0.0,0.510035157203674,0.309359222650528,1.63265311717987,0.0754441767930984
InChI%3D1S%2FC20H23NO3%2Fc1-14-9-8-10-15%282%2919%2814%2921%2816%283%2920%2823%2924-4%2918%2822%2913-17-11-6-5-7-12-17%2Fh5-12%2C16H%2C13H2%2C1-4H3,17.6898708343506,2.27691268920898,5.25,1.75979053974152,11.4515962600708,1.0,1.56160545349121,2.77243638038635,0.862528026103973,0.0,0.442169219255447,0.0,0.0,0.200000002980232,8.31307792663574,0.472972095012665,3.85157823562622,0.63245552778244,0.0,0.170103460550308,6.32007503509521,0.47928249835968,2769.869140625,4.93246650695801,9.33304405212402,0.24753525853157,-0.287081509828568,2.0,26.6833953857422,2663.30249023438,2.80748152732849,14.5752172470093,0.0,0.0442177765071392,26.8269233703613,7.95386600494385,1.69267928600311,0.0561312772333622,0.0,37.1551361083984,0.105088397860527,0.768739402294159,0.0,5.86566495895386,1272.0,9.75809478759766,393.0,-0.207697778940201,0.081551268696785,41.9304084777832,7.93769073486328,0.0,0.5,20.3136005401611,15.8459873199463,0.153112486004829,42.9856605529785,0.0,46.6100006103516,1752.0400390625,4.0768575668335,8.3903112411499,0.820362150669098,2.85160541534424,9.62975788116455,1.55912888050079
InChI%3D1S%2FC16H23N3OS%2Fc1-12%282%2919-14%2817-16%283%2C4%295%2921-11-18%2815%2819%2920%2913-9-7-6-8-10-13%2Fh6-10%2C12H%2C11H2%2C1-5H3,15.6209554672241,3.02158188819885,4.48753452301025,2.27676701545715,9.79351234436035,1.0,2.66697072982788,3.72413420677185,1.34954237937927,0.0,0.770153105258942,0.0,0.0,0.0,6.59728097915649,0.377425491809845,3.36804533004761,0.0,0.0,0.157617628574371,6.18960809707642,0.344526380300522,2840.16064453125,4.33900594711304,8.21323013305664,0.217914864420891,-0.317677438259125,1.0,28.9821853637695,2676.76123046875,3.03930711746216,14.1458425521851,0.0,0.348924964666367,27.0011444091797,8.16397380828857,1.81222486495972,0.0753762871026993,0.0,41.3305969238281,-0.321390956640244,1.81046080589294,0.223606795072556,7.26056241989136,896.0,6.94562911987305,328.0,0.138178169727325,0.0980376005172729,41.669361114502,2.38110160827637,0.0,0.5,17.3553714752197,6.86852598190308,0.152476251125336,52.1485710144043,1.0,,1605.05004882812,3.91461849212646,5.34176588058472,0.791184365749359,3.3371479511261,7.05078125,1.69068372249603
InChI%3D1S%2FC10H19ClNO5P%2Fc1-6-12%287-2%2910%2813%299%2811%298%283%2917-18%2814%2C15-4%2916-5%2Fh6-7H2%2C1-5H3,14.3449354171753,1.47910904884338,5.26748991012573,0.703836143016815,8.3458833694458,0.800000011920929,1.71404576301575,1.45696127414703,0.260260671377182,1.0,0.0721140950918198,1.5,0.0,0.16666667163372,6.04111909866333,0.343418926000595,4.03797245025635,1.85314404964447,0.0,0.0,5.15534400939941,0.790020704269409,1202.4013671875,1.70899748802185,5.29368352890015,0.0,-0.699491560459137,2.0,35.5955009460449,1037.49133300781,0.845798909664154,12.2077178955078,0.0,0.554194211959839,30.5196666717529,6.15796089172363,0.34145912528038,0.0,0.0,38.3351058959961,-0.275440156459808,0.583911240100861,0.0186432246118784,4.08172750473022,636.0,0.5,236.0,0.0548286810517311,0.0,44.899040222168,2.38110160827637,0.0,0.444444447755814,18.0,2.0800838470459,0.106562986969948,40.577320098877,0.0,74.879997253418,990.080017089844,3.01976370811462,4.07289791107178,0.640239417552948,1.50707244873047,8.22684288024902,1.36288523674011
InChI%3D1S%2FC7H6N2O4%2Fc1-5-2-3-6%288%2810%2911%294-7%285%299%2812%2913%2Fh2-4H%2C1H3,7.65685415267944,0.0,2.72108840942383,0.364276707172394,4.91421365737915,1.0,0.0,0.0,0.213388353586197,,0.119638346135616,0.0,,1.44224953651428,1.95710682868958,0.0,0.0,0.0,0.0,0.0,0.0,0.115718580782413,302.890960693359,0.728553414344788,0.0,0.0,0.00488941185176373,,16.8178520202637,253.846069335938,0.426776707172394,7.24264049530029,0.0,-0.00726375402882695,15.5462341308594,4.37132024765015,0.239276692271233,0.0,0.0,21.5420475006104,-0.00685753207653761,0.0,0.0,2.56066012382507,240.0,1.65096366405487,123.0,-0.0708917006850243,0.0,21.4876613616943,1.65096366405487,,0.5,11.0769233703613,5.85380077362061,0.0,18.0132789611816,,68.2799987792969,205.059997558594,1.43566012382507,1.5,0.554322719573975,0.70710676908493,4.48148155212402,0.0
InChI%3D1S%2FC12H9Cl2NO3%2Fc1-3-12%282%2910%2816%2915%2811%2817%2918-12%299-5-7%2813%294-8%2814%296-9%2Fh3-6H%2C1H2%2C2H3,13.4996356964111,2.03949403762817,2.65927982330322,1.15123641490936,8.37002754211426,1.0,2.06008291244507,2.04670238494873,0.687051653862,0.0,0.300581455230713,0.0,0.0,0.25,6.6889796257019,0.508714139461517,4.36548757553101,0.81649661064148,0.0680413842201233,0.359561771154404,7.37328433990479,0.511789619922638,1987.9072265625,3.71452355384827,9.29910278320312,0.773125171661377,-0.339242994785309,2.0,36.1089019775391,1607.66259765625,2.57059955596924,10.9562530517578,0.0228217728435993,0.205278247594833,24.7303981781006,5.80018472671509,1.28520858287811,0.0900989770889282,0.0,41.0687408447266,-0.179456248879433,1.01448941230774,0.0589255653321743,4.82022571563721,559.0,1.79389321804047,232.0,0.167134791612625,0.161493748426437,42.2349891662598,3.78929138183594,0.0,0.5,14.4099721908569,8.26637077331543,0.0951062366366386,46.5964393615723,0.0,,478.059997558594,3.0411159992218,2.28830480575562,0.890839517116547,2.11012005805969,5.17479181289673,1.50785207748413
InChI%3D1S%2FC10H10O4%2Fc1-13-9%2811%297-5-3-4-6-8%287%2910%2812%2914-2%2Fh3-6H%2C1-2H3,10.5520420074463,0.661310255527496,2.99432897567749,0.636608183383942,6.70190715789795,0.75,0.743570029735565,0.67640632390976,0.255171269178391,0.0,0.105044350028038,0.200000002980232,0.0,0.200000002980232,4.62456274032593,0.248005643486977,2.08355402946472,1.26491105556488,0.0,0.0833333358168602,3.09615325927734,0.562051951885223,945.112548828125,2.44273996353149,4.18144035339355,0.096225045621395,-0.391043871641159,2.0,17.0978755950928,727.098876953125,1.28027105331421,7.9423942565918,0.0,0.231138527393341,15.9925518035889,3.96034336090088,0.625942349433899,0.0277777779847383,0.0,20.8773059844971,-0.0625985562801361,0.227670907974243,0.0,2.52874708175659,295.0,3.96540641784668,148.0,-0.306934177875519,0.0277777779847383,23.3209190368652,3.96540641784668,0.0,0.428571432828903,12.0714282989502,6.87156677246094,0.0448895953595638,21.9851036071777,0.0,52.5999984741211,394.040008544922,1.73768270015717,2.41710042953491,0.740261197090149,1.05902874469757,5.77777767181396,0.529799103736877
InChI%3D1S%2FC19H25NO4%2Fc1-11%282%299-14-15%2819%2814%2C3%294%2918%2823%2924-10-20-16%2821%2912-7-5-6-8-13%2812%2917%2820%2922%2Fh9%2C14-15H%2C5-8%2C10H2%2C1-4H3,17.6459007263184,3.20906567573547,3.48559665679932,2.60080742835999,11.2469244003296,1.0,2.5618588924408,3.76379776000977,1.26147377490997,0.0,0.640010058879852,0.0,0.0,0.57235711812973,8.84245777130127,0.651942789554596,5.07075834274292,0.94494080543518,0.560343742370605,1.28804743289948,8.04023265838623,0.584840416908264,2348.41088867188,5.57721090316772,10.8286571502686,1.81203305721283,-0.402944058179855,3.0,27.4578647613525,1987.71032714844,3.40310382843018,14.8477916717529,0.435180127620697,0.391086637973785,28.1590156555176,8.64708709716797,2.07975745201111,0.656768620014191,0.0,41.0956039428711,-0.524561107158661,1.77415037155151,0.16666667163372,7.86386108398438,1415.0,4.20253658294678,489.0,0.385595083236694,0.746890723705292,42.4799346923828,8.0873851776123,0.0,0.5,18.7810649871826,12.2891416549683,0.28924697637558,41.3605308532715,0.0,,2049.05004882812,5.32120132446289,6.70091533660889,0.751234650611877,3.65830731391907,6.95749998092651,2.71335363388062
InChI%3D1S%2FC16H22O4%2Fc1-3-5-11-19-15%2817%2913-9-7-8-10-14%2813%2916%2818%2920-12-6-4-2%2Fh7-10H%2C3-6%2C11-12H2%2C1-2H3,14.7946825027466,0.659422278404236,6.54934597015381,0.969862282276154,9.70190715789795,0.857142865657806,0.743570029735565,0.714704036712646,0.51934140920639,,0.285608470439911,0.200000002980232,,0.200000002980232,5.86270046234131,0.248005643486977,1.94548285007477,1.26491105556488,0.0,0.0833333358168602,3.09814167022705,0.545336365699768,1391.48449707031,3.31807971000671,4.37448453903198,0.096225045621395,-0.363818198442459,,23.0978755950928,1276.85510253906,2.07509207725525,12.1850347518921,0.0,0.193818584084511,21.9925518035889,7.13541078567505,1.24196720123291,0.0277777779847383,0.0,27.5414905548096,-0.032525472342968,0.227670907974243,0.0,4.52452898025513,912.0,10.3424243927002,370.0,-0.324566423892975,0.0277777779847383,29.9851036071777,3.96540641784668,,0.461538463830948,18.0499992370605,11.9466505050659,0.0448895953595638,31.3134708404541,,52.5999984741211,1384.0400390625,2.82898664474487,1.24957597255707,0.629424393177032,1.61302578449249,10.6875,0.505391359329224
InChI%3D1S%2FC9H12%2Fc1-8%282%299-6-4-3-5-7-9%2Fh3-8H%2C1-2H3,6.69023466110229,0.51089733839035,2.0,0.478822350502014,4.30453062057495,0.666666686534882,0.5,0.42459636926651,0.165337100625038,,0.0740740746259689,0.0,,0.0,2.59263896942139,0.16666667163372,1.04044008255005,0.0,0.0,0.102062076330185,1.05473780632019,0.00105927919503301,456.686920166016,1.25044357776642,1.04044008255005,0.0589255653321743,-0.000127162595163099,,9.0,221.348648071289,0.451184451580048,5.96410179138184,0.0,-0.000321628234814852,9.0,3.35405921936035,0.235702261328697,0.0320750139653683,0.0,11.0,-7.63912903494202e-05,0.38490018248558,0.0,2.56538414955139,88.0,6.08364343643188,69.0,-4.38154120274703e-06,0.0185185186564922,9.0,1.0,,0.400000005960464,7.11111116409302,4.74510288238525,0.096225045621395,5.0,,0.0,369.0,1.46623921394348,2.82842707633972,0.844657778739929,0.837939083576202,3.23966932296753,0.636894524097443
InChI%3D1S%2FC14H17ClNO4PS2%2Fc1-3-19-21%2822%2C20-4-2%2923-12%289-15%2916-13%2817%2910-7-5-6-8-11%2810%2914%2816%2918%2Fh5-8%2C12H%2C3-4%2C9H2%2C1-2H3,17.0351696014404,8.11710739135742,4.15879011154175,5.38505029678345,10.9696741104126,1.0,1.8616201877594,9.18538093566895,3.0725269317627,1.0,1.9056715965271,0.5,0.0,0.25,7.97059869766235,0.396546006202698,4.20811891555786,0.666666686534882,0.0641500279307365,0.339392274618149,7.82165241241455,0.660801112651825,3078.14526367188,5.01232719421387,10.2687397003174,0.61687445640564,-0.436413943767548,2.0,52.0765380859375,2891.2958984375,3.20632028579712,16.0133018493652,0.0279508493840694,0.348392695188522,46.0888442993164,11.7314939498901,2.10454869270325,0.0990118458867073,0.0,64.5331802368164,-0.323000848293304,2.71467137336731,0.335410207509995,11.2075834274292,1137.0,4.79883480072021,370.0,0.0578402876853943,0.149724587798119,70.0726699829102,5.67623996734619,1.0,0.5,19.3263893127441,10.4794273376465,0.129439666867256,77.1226654052734,1.0,,1175.08996582031,9.11801624298096,1.4485410451889,0.6833536028862,8.16128063201904,8.39273357391357,4.62140369415283
InChI%3D1S%2FC6HCl5O%2Fc7-1-2%288%294%2810%296%2812%295%2811%293%281%299%2Fh12H,9.46410179138184,2.87501883506775,1.5625,0.860857665538788,5.46410179138184,0.25,1.15470051765442,3.63859963417053,0.383553832769394,,0.0962037816643715,0.0,,0.0,4.97606754302979,0.666666686534882,3.64273452758789,0.0,0.0,0.0370370373129845,4.97606754302979,0.226349651813507,1551.85754394531,1.65868926048279,7.01965713500977,0.222222223877907,-0.00179769203532487,,51.3382377624512,752.326538085938,0.829344630241394,9.11668109893799,0.0,-0.111216224730015,22.0907783508301,4.55834054946899,0.222222223877907,0.015625,0.0,38.1815567016602,-0.0553342513740063,0.764585077762604,0.0,3.80834031105042,174.0,0.0,102.0,-4.31625630881172e-06,0.0955731347203255,77.8965454101562,9.1254653930664,,0.200000002980232,10.0833330154419,0.0,0.384815126657486,58.8057632446289,,20.2299995422363,37.060001373291,3.44343066215515,0.0,0.396095722913742,1.72171533107758,3.3950617313385,2.30384564399719
InChI%3D1S%2FC19H23ClN2O2S%2Fc1-2-3-4-5-6-10-13-25-19%2823%2924-16-14-17%2820%2921-22-18%2816%2915-11-8-7-9-12-15%2Fh7-9%2C11-12%2C14H%2C2-6%2C10%2C13H2%2C1H3,17.9075660705566,0.91174066066742,8.04432106018066,2.14270162582397,12.2027082443237,1.0,1.04676640033722,1.05323600769043,1.32538497447968,0.0,0.808563590049744,0.0,0.0,0.0,7.56434059143066,0.136082768440247,2.0790114402771,0.5,0.0,0.170103460550308,3.39598774909973,0.371731102466583,2254.20166015625,4.75929832458496,4.77781057357788,0.214363172650337,-0.22589910030365,1.0,41.1094207763672,2111.78051757812,3.21978902816772,15.9834108352661,0.0,0.0709676966071129,32.9799423217773,10.0000715255737,2.07538032531738,0.0465087704360485,1.0,45.446174621582,-0.0253239423036575,0.446607679128647,0.0,7.13174057006836,1822.0,15.3729782104492,644.0,0.0204473026096821,0.0455132834613323,42.7784309387207,4.30178546905518,0.0,0.5,21.3017749786377,13.3140439987183,0.0318100564181805,44.2700233459473,1.0,,1801.06005859375,4.68397998809814,0.434940010309219,0.934870839118958,3.18412828445435,12.3984375,0.696404218673706
InChI%3D1S%2FC17H21NO2%2Fc1-4-18%285-2%2917%2819%2913%283%2920-16-12-8-10-14-9-6-7-11-15%2814%2916%2Fh6-13H%2C4-5H2%2C1-3H3,14.5351696014404,1.55945336818695,4.02337455749512,1.35410368442535,9.66823387145996,1.0,1.06423509120941,1.59715485572815,0.606803238391876,0.0,0.360864609479904,0.0,0.0,0.0,7.08762788772583,0.368390560150146,3.0638473033905,0.333333343267441,0.0,0.151374712586403,4.69571876525879,0.351166874170303,1945.18884277344,3.96349763870239,6.01356649398804,0.251375645399094,-0.18556934595108,1.0,21.9089260101318,1607.04577636719,2.37198972702026,12.2967262268066,0.0,-0.0768917500972748,22.4948310852051,7.10161924362183,1.69774210453033,0.0518340393900871,0.0,30.7124824523926,0.173260554671288,0.496786832809448,0.0,4.74789190292358,832.0,9.66308879852295,327.0,-0.0799171626567841,0.0675251036882401,34.4866714477539,4.50879764556885,0.0,0.5,16.3718814849854,14.1664810180664,0.0889354944229126,29.8229217529297,0.0,29.5400009155273,1384.03002929688,3.47625875473022,3.60365414619446,0.814818501472473,2.33170771598816,7.85204076766968,1.15595817565918
InChI%3D1S%2FC21H22ClNO4%2Fc1-25-19-8-5-16%2813-20%2819%2926-2%2918%2815-3-6-17%2822%297-4-15%2914-21%2824%2923-9-11-27-12-10-23%2Fh3-8%2C13-14H%2C9-12H2%2C1-2H3,19.2254047393799,1.782719373703,5.75778532028198,2.1231734752655,13.1177234649658,1.0,1.49379348754883,1.9645448923111,1.13411295413971,0.0,0.695627570152283,0.434126824140549,0.0,0.0,9.59919834136963,0.337267220020294,3.75809693336487,0.458566069602966,0.0,0.253436774015427,5.59574365615845,0.711455285549164,3135.26538085938,6.24378967285156,7.62748765945435,0.325880169868469,-0.409012377262115,1.0,38.1706161499023,2883.888671875,3.96862125396729,16.1613292694092,0.0,-0.0707837417721748,33.7749366760254,9.06597995758057,2.87758421897888,0.0974775850772858,0.0,46.2801399230957,0.278423577547073,0.710176825523376,0.0,6.50876235961914,1836.0,15.5708599090576,523.0,-0.245933249592781,0.0998776853084564,49.722240447998,6.64349460601807,0.0,0.5,21.7027339935303,23.84543800354,0.0883537232875824,44.6050262451172,0.0,,1899.06005859375,4.69231748580933,2.85837030410767,0.810360252857208,3.0910267829895,10.6837606430054,1.4532151222229
InChI%3D1S%2FC15H22ClNO2%2Fc1-5-13-8-6-7-11%282%2915%2813%2917%2814%2818%299-16%2912%283%2910-19-4%2Fh6-8%2C12H%2C5%2C9-10H2%2C1-4H3,14.4138488769531,2.09784436225891,4.23140478134155,1.62706816196442,9.061279296875,1.0,1.09599566459656,2.8262927532196,0.77486264705658,0.0,0.346379935741425,0.0,0.0,0.0,6.10669851303101,0.328294843435287,2.84527063369751,0.200000002980232,0.0,0.0680413842201233,5.04876184463501,0.434747338294983,2248.52416992188,3.70714950561523,7.59963750839233,0.155437618494034,-0.221941351890564,1.0,28.6216793060303,2160.61840820312,2.11238074302673,12.8283252716064,0.0,-0.0808344781398773,22.446569442749,7.05207300186157,1.07599794864655,0.0240562614053488,0.0,29.0003128051758,0.173467963933945,0.613974988460541,0.0,4.90519046783447,656.0,4.37048530578613,231.0,-0.14359675347805,0.0518248938024044,37.5887413024902,4.88359355926514,0.0,0.5,17.0526313781738,11.2832078933716,0.135511517524719,39.3945808410645,0.0,29.5400009155273,1339.0400390625,3.4034059047699,6.07466793060303,0.675000190734863,2.44951915740967,8.32320022583008,1.34450352191925
InChI%3D1S%2FC4H7Br2Cl2O4P%2Fc1-10-13%289%2C11-2%2912-3%285%294%286%2C7%298%2Fh3H%2C1-2H3,10.6986703872681,3.47051763534546,4.15224933624268,0.728197395801544,5.74914741516113,1.0,2.49692630767822,3.11068367958069,0.27329483628273,1.0,0.0,1.5,0.0,0.0,3.98449015617371,0.61237245798111,3.93712306022644,1.5,0.0,0.0,3.31286859512329,0.739598512649536,851.012023925781,1.17221164703369,3.70475006103516,0.0,-0.663879036903381,1.0,123.689979553223,579.505065917969,0.433012694120407,11.5772085189819,0.0,0.540416538715363,37.9461097717285,5.68663454055786,0.0,0.0,0.0,95.7728805541992,-0.281187504529953,3.33353495597839,0.747574687004089,6.61643362045288,248.0,0.0,114.0,-0.161739096045494,0.0,131.981796264648,0.0,0.0,0.5,13.0,0.0,1.32844984531403,65.9625015258789,0.0,54.5699996948242,205.089996337891,4.15257549285889,0.5,0.75237900018692,1.05312252044678,4.48148155212402,5.41833448410034
InChI%3D1S%2FC22H18Cl2FNO3%2Fc1-22%282%2915%2811-19%2823%2924%2920%2822%2921%2827%2929-18%2812-26%2913-8-9-16%2825%2917%2810-13%2928-14-6-4-3-5-7-14%2Fh3-11%2C15%2C18%2C20H%2C1-2H3,21.1814346313477,2.70376133918762,5.82579278945923,2.31452298164368,13.7344188690186,0.875,2.70853662490845,3.17473649978638,1.10724103450775,0.0,0.525345504283905,0.200000002980232,0.0,0.0,9.9403142929077,0.483302026987076,4.8864049911499,0.534522473812103,0.496193736791611,1.1016058921814,7.09278106689453,0.631684482097626,2703.07104492188,6.40257167816162,9.59420013427734,1.40459990501404,-0.288121998310089,1.0,48.6109466552734,2595.4443359375,3.88840484619141,17.2459125518799,0.407229274511337,-0.061634935438633,37.3119049072266,9.64611625671387,2.62241744995117,0.576754927635193,0.0,58.3771896362305,0.16561795771122,1.84618031978607,0.16666667163372,8.33999919891357,2425.0,10.2044124603271,703.0,-0.136566579341888,0.640931010246277,52.5467910766602,9.42908191680908,0.0,0.466666668653488,23.6586894989014,19.6294040679932,0.225947737693787,55.7862701416016,0.0,59.3199996948242,1589.06994628906,5.13575649261475,3.86244177818298,0.898213744163513,3.31092739105225,10.0799999237061,2.49684023857117
InChI%3D1S%2FC13H13Cl2N3O3%2Fc1-7%282%2916-12%2820%2917-6-11%2819%2918%2813%2817%2921%2910-4-8%2814%293-9%2815%295-10%2Fh3-5%2C7H%2C6H2%2C1-2H3%2C%28H%2C16%2C20%29,15.7316865921021,1.86974239349365,4.05000019073486,1.28845059871674,9.79060173034668,1.0,2.06331372261047,1.92393565177917,0.822535634040833,0.0,0.364492654800415,0.0,1.0,0.696238338947296,6.91688203811646,0.37306547164917,3.65136551856995,0.0,0.078567422926426,0.315898060798645,6.79193878173828,0.574943542480469,2192.85986328125,4.12562656402588,8.59389019012451,0.603152692317963,-0.414250105619431,2.0,39.8288803100586,2039.75610351562,3.07228994369507,12.8896455764771,0.0353553406894207,0.399855703115463,28.2292327880859,6.92212057113647,1.65272998809814,0.0882791131734848,0.0,44.6234588623047,-0.441376090049744,0.995753526687622,0.0,5.62123441696167,915.0,1.98270320892334,333.0,0.21503446996212,0.145135462284088,44.5125389099121,6.05824279785156,0.0,0.5,17.3553714752197,9.84980869293213,0.0752226859331131,56.1704788208008,0.0,,805.080017089844,3.12200856208801,2.97564768791199,0.90858119726181,2.39520812034607,7.05078125,1.27205157279968
InChI%3D1S%2FC12H21N2O3PS%2Fc1-6-15-18%2819%2C16-7-2%2917-11-8-10%285%2913-12%2814-11%299%283%294%2Fh8-9H%2C6-7H2%2C1-5H3,14.4662551879883,2.66581845283508,5.47919130325317,1.54264938831329,8.8979959487915,0.800000011920929,1.91957592964172,2.37209272384644,0.986797273159027,1.0,0.517177760601044,1.5,0.0,0.0,5.50829362869263,0.16666667163372,3.01612949371338,0.0,0.0,0.0680413842201233,4.7674298286438,0.543546617031097,1459.27624511719,3.09187316894531,5.52602338790894,0.155437618494034,-0.45906063914299,0.0,33.8215484619141,1386.63256835938,2.04244256019592,13.7544717788696,0.0,0.413914769887924,33.8517189025879,8.89717674255371,1.26112627983093,0.0144337564706802,0.5,43.4697799682617,-0.362432897090912,1.44108521938324,0.111803397536278,7.16955280303955,720.0,0.646330416202545,266.0,0.218080326914787,0.0286596473306417,41.4071273803711,2.94168281555176,1.0,0.444444447755814,17.0526313781738,3.08086538314819,0.0577350258827209,41.7638168334961,0.0,95.370002746582,1258.06994628906,4.55974721908569,5.53954696655273,0.699872076511383,3.38412761688232,7.69526624679565,1.90711963176727
InChI%3D1S%2FC6H13NO3S.Na%2Fc8-11%289%2C10%297-6-4-2-1-3-5-6%3B%2Fh6-7H%2C1-5H2%2C%28H%2C8%2C9%2C10%29%3B%2Fq%3B%2B1%2Fp-1,8.31999111175537,0.554693698883057,5.32544374465942,1.13808786869049,5.07829809188843,999.0009765625,1.76478433609009,0.536377310752869,0.371736943721771,0.0,0.190688937902451,0.0,0.0,1.5,2.62579250335693,0.0,1.00310969352722,0.0,0.0,0.102062076330185,1.82685959339142,0.285632908344269,630.869201660156,1.57320654392242,2.03098368644714,0.0721687823534012,-0.250372052192688,2.0,23.4749336242676,481.382598876953,0.679412364959717,6.29649066925049,0.0,0.156504809856415,20.9488468170166,4.2467188835144,0.378354996442795,0.102062076330185,0.0,20.9859600067139,-0.0299727711826563,0.216596737504005,0.0,3.08376145362854,11000000512.0,6.08364343643188,525163488.0,-0.0174537599086761,0.0510310381650925,14.6682167053223,0.0,0.0,0.999000012874603,12.0,3.04182171821594,0.0,14.4983072280884,0.0,77.6100006103516,397.059997558594,2.16354775428772,0.0,0.800820112228394,1.64193844795227,4.88888883590698,0.370999544858932
InChI%3D1S%2FC10H15OPS2%2Fc1-3-11-12%2813%2C4-2%2914-10-8-6-5-7-9-10%2Fh5-9H%2C3-4H2%2C1-2H3,10.4413108825684,7.34266519546509,3.96000003814697,3.38220000267029,6.69961881637573,1.0,1.13090085983276,6.21160078048706,1.82041966915131,1.0,1.00565886497498,0.0,0.0,0.0,4.21332597732544,0.0,1.93680453300476,0.0,0.0,0.102062076330185,2.85430860519409,0.152647241950035,1269.15893554688,2.0809338092804,2.7887110710144,0.0721687823534012,-0.083590880036354,0.0,32.6803894042969,1019.22009277344,0.98559856414795,11.0003433227539,0.0,0.0125428251922131,31.7858638763428,9.00868606567383,0.594861328601837,0.0320750139653683,0.0,41.3203964233398,-0.0109102427959442,3.39741611480713,0.580947518348694,10.2958879470825,316.0,7.15874099731445,170.0,0.00173615640960634,0.039283711463213,34.0891990661621,0.0,1.0,0.5,12.0714282989502,3.44160127639771,0.0,27.1707897186279,1.0,76.4300003051758,659.039978027344,8.20757389068604,0.447213590145111,0.849363029003143,5.65989065170288,5.77777767181396,5.49251508712769
