SMILES,ATSm4,VC-6,WPOL,SP-7,MDEC-13,MDEC-34,topoShape,ATSm5,SC-3,MDEC-14,VPC-4,SC-4,ATSc1,VPC-5,SC-5,ATSc2,ATSp1,VPC-6,SC-6,Kier1,fragC,ATSc3,Kier2,ATSc4,Kier3,ATSc5,MDEO-11,ATSp2,SCH-3,C1SP2,WPATH,MDEO-12,ATSp3,VP-0,MDEN-22,C1SP3,C2SP2,ATSp4,TopoPSA,MDEN-23,MDEC-22,SPC-4,SCH-4,C2SP3,ATSp5,VP-1,MDEC-23,SPC-5,SCH-5,MDEC-44,VP-2,MDEC-24,SPC-6,SCH-6,VP-3,VCH-3,SP-0,VP-4,SCH-7,Zagreb,SP-1,VP-5,PetitjeanNumber,VCH-4,ECCEN,VCH-5,C3SP2,SP-2,VP-6,VCH-6,VAdjMat,C3SP3,SP-3,VP-7,MDEN-11,VC-3,MDEO-22,VCH-7,SP-4,ATSm1,MDEC-11,SP-5,MDEN-33,MDEN-12,VC-4,ATSm2,MDEC-33,MDEC-12,SP-6,MDEN-13,VC-5,ATSm3
InChI%3D1S%2FC12H14O4%2Fc1-2-9%2813-5-11-7-15-11%294-10%283-1%2914-6-12-8-16-12%2Fh1-4%2C11-12H%2C5-8H2,20.5414905548,0.0,17.0,1.1957057714,0.0,0.0,1.0,17.1028366089,0.8164966106,0.0,0.3390589058,0.0,0.70768255,0.3590422869,0.0,-0.3065399528,714.4066162109,0.3912871182,0.0,11.1111106873,784.0399780273,-0.1861412823,5.1041665077,0.1156070009,3.7692308426,0.1365618408,0.0,814.649597168,0.5773502588,0.0,509.0,0.0,889.694152832,8.9255218506,0.0,4.0,0.0,830.741027832,43.5200004578,0.0,7.438076973,1.1017276049,0.4082483053,8.0,705.8121337891,5.4887137413,10.8086843491,1.4082483053,0.0,0.0,4.0075507164,0.0,1.8315528631,0.25,2.1486902237,0.3333333433,10.7946825027,1.2245773077,0.3535533845,84.0,7.8989796638,0.7974661589,0.5,0.2357022613,280.0,0.0,0.0,6.9401087761,0.427195847,0.0758903027,5.0,0.0,4.6742343903,0.2378966957,0.0,0.3717850149,1.1759841442,0.0782360137,3.4468448162,19.0978755951,0.0,2.6735403538,0.0,0.0,0.0,20.6567363739,1.5326188803,0.0,1.7991137505,0.0,0.0,20.6567363739
InChI%3D1S%2FC6H5Cl%2Fc7-6-4-2-1-3-5-6%2Fh1-5H,8.9034748077,0.0,5.0,0.0,0.0,0.0,0.3333333433,2.9517374039,0.2886751294,0.0,0.2182178944,0.0,0.0398882702,0.1889822334,0.0,-0.0127770156,338.9157409668,0.1454785913,0.0,5.1428570747,102.0100021362,-0.0066365302,2.34375,-0.0005098661,1.5,-2.07226748898393e-05,0.0,351.2762145996,0.0,0.0,42.0,0.0,386.5911560059,4.5206446648,0.0,0.0,0.0,229.6865692139,0.0,0.0,6.0836434364,0.4082483053,0.0,6.0,38.1888504028,2.4776303768,3.0418217182,0.4330126941,0.0,0.0,1.7320039272,0.0,0.4082483053,0.1020620763,0.9850868583,0.0,5.1128840446,0.5601456761,0.1020620763,30.0,3.3938467503,0.3184382617,0.25,0.0,45.0,0.0,0.0,2.7431821823,0.0727392957,0.032075014,3.8073549271,0.0,1.8938468695,0.0,0.0,0.1889822334,0.0,0.0363696478,1.3067128658,14.7127532959,0.0,0.9010475874,0.0,0.0,0.0,8.9517374039,0.0,0.0,0.2041241527,0.0,0.0,11.9034748077
InChI%3D1S%2FC12H8O4%2Fc1-14-12-10-8%284-5-15-10%296-7-2-3-9%2813%2916-11%287%2912%2Fh2-6H%2C1H3,30.5377655029,0.0,26.0,2.2340288162,1.7854902744,0.0,0.75,27.4274806976,1.0302567482,0.0,0.8683710098,0.0,0.6182696819,1.2651052475,0.2471938729,-0.3269354999,897.0828857422,1.5390437841,0.0,11.1111106873,544.0399780273,-0.0773428231,4.3491125107,0.2235426754,1.8612126112,-0.1392641366,0.0,1082.3820800781,0.0,1.0,387.0,0.7663094401,1581.5985107422,8.7792577744,0.0,1.0,0.0,1523.8143310547,48.6699981689,0.0,3.6859939098,2.6220407486,0.0,7.0,1186.849609375,5.0710368156,11.7452392578,4.6409692764,0.1178511307,0.0,3.7110855579,0.0,6.8912968636,0.2647770047,2.7480063438,0.0,11.1209554672,2.0041518211,0.4994339645,88.0,7.7920250893,1.3887400627,0.4285714328,0.0,192.0,0.0340206921,0.0,7.0048017502,0.789670527,0.0802099109,5.0,2.0,6.2049512863,0.4620702863,0.0,0.3974140882,0.908560276,0.1182688028,5.5383105278,19.0978755951,0.0,4.5451903343,0.0,0.0,0.0,20.3246440887,7.2741165161,0.9641925097,3.1920762062,0.0,0.058677014,29.7632961273
InChI%3D1S%2FC9H6N2O2%2Fc12-11%2813%298-5-1-3-7-4-2-6-10-9%287%298%2Fh1-6H,21.5192813873,0.0,19.0,1.15272367,0.0,0.0,1.0,18.1000404358,0.7721655369,0.0,0.5205242038,0.0,0.1360739768,0.6912806034,0.2596797049,-0.0160252098,666.3184204102,0.7432224751,0.0,9.5510206223,244.0399932861,-0.0571546555,4.0221605301,-0.0277461838,1.9199999571,0.0610087961,0.5,774.9935913086,0.0,0.0,226.0,0.0,1048.8326416016,6.6750254631,0.0,1.0,0.0,976.7565917969,58.7099990845,0.3333333433,6.2881627083,1.8845814466,0.0,7.0,624.9444580078,3.7699196339,8.3025283813,3.0225400925,0.0,0.0,2.6093695164,0.0,4.209004879,0.1513747126,1.8081157207,0.0,9.2591485977,1.235435605,0.2425468415,66.0,6.2876935005,0.7998571396,0.5,0.0,130.0,0.0,0.0,5.5471663475,0.3503727913,0.045572836,4.70043993,1.0,4.4864916801,0.1806840301,0.0,0.2410525531,0.0,0.0585863516,3.8159587383,15.2689142227,0.0,3.0748412609,0.0,0.0,0.0,15.6054878235,2.3811016083,0.0,1.7091062069,0.0,0.043825943,21.2695789337
InChI%3D1S%2FC9H15Br6O4P%2Fc10-1-7%2813%294-17-20%2816%2C18-5-8%2814%292-11%2919-6-9%2815%293-12%2Fh7-9H%2C1-6H2,203.0398406982,0.0,24.0,0.7329629064,0.0,0.0,1.0,100.7798233032,1.7928020954,0.0,4.3253679276,0.1767766923,0.7751102448,2.174069643,0.0,-0.5840318799,1392.84375,2.1152260303,0.0,20.0,776.1099853516,0.4159199595,10.6875,-0.2253397852,9.5625,-0.1207464859,0.0,1414.1875,0.0,0.0,910.0,1.5,1564.3559570313,20.0626068115,0.0,6.0,0.0,1445.2523193359,54.5699996948,0.0,3.1885612011,2.91405797,0.0,3.0,1380.5172119141,11.9793787003,5.5027928352,2.7626025677,0.0,0.0,9.8344736099,0.0,3.4160749912,0.0,8.8078365326,0.0,15.5960121155,2.169503212,0.0,86.0,9.3635206223,1.7575755119,0.5,0.0,287.0,0.0,0.0,7.9669456482,1.1442030668,0.0,5.3219280243,0.0,5.8128409386,0.5678448677,0.0,1.883505702,1.5,0.0,2.7719564438,288.2968444824,0.0,2.5237829685,0.0,0.0,0.0186432246,63.6533355713,0.5,0.0,1.6033978462,0.0,0.0,85.2536849976
InChI%3D1S%2FC8H8%2Fc1-2-8-6-4-3-5-7-8%2Fh2-7H%2C1H2,7.0,0.0,7.0,0.1443375647,0.5,0.0,0.6666666865,3.0,0.2041241527,0.0,0.1791524887,0.0,0.0012121764,0.1747924685,0.0,-0.0002773625,387.9893493652,0.1194349974,0.0,6.125,200.0,-0.0002795044,3.1111111641,-4.66834135295358e-05,1.7999999523,-2.49632171289704e-06,0.0,404.0094909668,0.0,1.0,64.0,0.0,453.287109375,4.6712083817,0.0,0.0,1.0,327.2501525879,0.0,0.0,7.7323160172,0.4927992821,0.0,5.0,119.9193267822,2.6076071262,3.9654064178,0.5948613286,0.0,0.0,1.614807725,0.0,0.4927992821,0.1020620763,1.035274744,0.0,5.8199911118,0.5891216993,0.0721687824,34.0,3.9318516254,0.3351675272,0.400000006,0.0,60.0,0.0,0.0,2.9122841358,0.0823979601,0.032075014,4.0,1.0,2.3020951748,0.0261891391,0.0,0.0962250456,0.0,0.0185185187,1.5953879356,8.0,0.0,1.1051716805,0.0,0.0,0.0,8.0,0.0,2.0041451454,0.3484617174,0.0,0.0,9.0
InChI%3D1S%2FC21H16%2Fc1-13-6-7-15-12-20-17-5-3-2-4-14%2817%298-9-18%2820%2919-11-10-16%2813%2921%2815%2919%2Fh2-9%2C12H%2C10-11H2%2C1H3,41.0,0.0,41.0,4.6350245476,2.3747749329,0.0,1.0,36.0,1.3605605364,0.0,1.9770300388,0.0,0.0,3.1658251286,0.4772104919,0.0,1844.7445068359,4.24376297,0.0,13.4399995804,1261.0,0.0,5.0,0.0,1.9262782335,0.0,0.0,2306.7407226563,0.0,0.0,804.0,0.0,3559.8527832031,12.1103658676,0.0,1.0,0.0,3717.0246582031,0.0,0.0,14.7317943573,4.0195403099,0.0,11.0,3124.2216796875,7.6831746101,31.6515140533,7.3998446465,0.0962250456,0.0,6.1960663795,0.0,11.6416597366,0.4064720273,5.1017775536,0.0,13.9743270874,4.0830187798,0.9127560258,126.0,10.326499939,3.0680158138,0.5,0.0,364.0,0.0625,0.0,9.646276474,2.0545871258,0.1812366396,5.3923172951,9.0,9.1535482407,1.4276509285,0.0,0.7667872906,0.0,0.3519890606,8.4356336594,21.0,0.0,7.4817333221,0.0,0.0,0.0,25.0,14.6705207825,2.0650312901,5.7400894165,0.0,0.2072969824,38.0
InChI%3D1S%2FC10H10O2%2Fc1-2-3-8-4-5-9-10%286-8%2912-7-11-9%2Fh2%2C4-6H%2C1%2C3%2C7H2,15.328368187,0.0,14.0,1.0905404091,0.6694329381,0.0,0.75,10.9962759018,0.5374574661,0.0,0.4579790533,0.0,0.3455500603,0.5921170115,0.0833333358,-0.2565073073,621.0122070313,0.5439386964,0.0,8.5917158127,397.0199890137,0.0878866985,3.8062283993,0.0007842931,1.8595041037,-0.0098776864,0.0,700.1801757813,0.0,1.0,197.0,0.0,916.0582275391,6.747218132,0.0,0.0,1.0,743.6079101563,18.4599990845,0.0,5.575545311,1.327709198,0.0,6.0,491.456451416,3.8936824799,8.8311405182,2.1240639687,0.1178511307,0.0,2.6804130077,0.0,2.3466908932,0.2347080559,1.8170202971,0.0,8.3889055252,1.2345870733,0.3103012145,60.0,5.8981781006,0.7259345055,0.4285714328,0.0,140.0,0.0294627827,0.0,4.9188160896,0.3858994246,0.0580769517,4.584962368,1.0,4.0952086449,0.2070949078,0.0,0.2357022613,0.5,0.0647992268,3.4701929092,13.5489377975,0.0,2.4154553413,0.0,0.0,0.0,14.328368187,1.6509636641,1.8618652821,1.6045770645,0.0,0.013888889,19.1028366089
InChI%3D1S%2FC12H10ClNO%2Fc13-9-1-5-11%286-2-9%2915-12-7-3-10%2814%294-8-12%2Fh1-8H%2C14H2,23.5642127991,0.0,18.0,1.0653140545,0.0,0.0,1.0,14.7821063995,0.9855985641,0.0,0.554505229,0.0,0.226807937,0.5407967567,0.0,-0.0856026188,867.3635253906,0.6020147204,0.0,11.484375,466.0299987793,-0.0193824787,5.3650794029,-0.0121596577,3.5,-0.0921676308,0.0,963.7507324219,0.0,0.0,404.0,0.0,1225.615234375,8.7382946014,0.0,0.0,0.0,1046.6715087891,35.25,0.0,8.6919021606,1.6295491457,0.0,12.0,718.5009155273,4.9066047668,12.3619976044,1.9642038345,0.0,0.0,3.5614535809,0.0,2.7632203102,0.1666666716,2.1814160347,0.0,10.6733617783,1.3005779982,0.2845177948,74.0,7.2371835709,0.9181768894,0.5,0.0,240.0,0.0,0.0,6.4874978065,0.3618597686,0.055555556,4.9068903923,0.0,4.9375238419,0.180626303,0.0,0.42129004,0.0,0.0702150092,3.6010396481,23.8472099304,0.0,3.2149746418,0.0,0.0,0.0,18.7821063995,1.5326188803,0.0,1.654253602,0.0,0.0,26.5642127991
InChI%3D1S%2FC16H12N2O%2Fc19-15-11-10-12-6-4-5-9-14%2812%2916%2815%2918-17-13-7-2-1-3-8-13%2Fh1-11%2C17H,30.7133178711,0.0,28.0,2.0200366974,0.0,0.0,1.0,24.7133178711,0.8786585927,0.0,0.745965302,0.0,0.1977201402,0.9806011915,0.2198219895,-0.0303143356,1242.8643798828,1.0947870016,0.0,13.9591836929,747.0300292969,-0.1089319065,6.6352043152,0.0154314917,3.365960598,0.0457111448,0.0,1440.4246826172,0.0,0.0,722.0,0.0,1940.4265136719,10.2063150406,1.0,0.0,4.0,1891.3128662109,41.4599990845,0.0,13.3375387192,2.3190002441,0.0,10.0,1431.7432861328,6.050055027,16.1034393311,3.7431404591,0.0,0.0,4.2230734825,0.0,5.2251982689,0.2409509569,2.9341638088,0.0,13.0791397095,1.9835888147,0.3526135683,98.0,9.343337059,1.3335357904,0.5,0.0,329.0,0.0,0.0,8.008266449,0.6168966889,0.0806861296,5.2479276657,2.0,6.8745088577,0.3465576768,0.0,0.3536627293,0.0,0.0878422856,5.6740107536,20.4944458008,0.0,4.6951093674,0.0,0.0,0.0,22.0244503021,4.5087976456,0.0,2.8842940331,0.0,0.0533698499,29.6612949371
InChI%3D1S%2FC8H18N2O2%2Fc1-2-3-6-10%289-12%297-4-5-8-11%2Fh11H%2C2-8H2%2C1H3,12.6610174179,0.0,11.0,0.2974306643,0.0,0.0,0.8000000119,11.6610174179,0.2041241527,0.0,0.1822461784,0.0,0.1420459598,0.2077350318,0.0,-0.0646494702,479.1727294922,0.1968908459,0.0,12.0,709.0399780273,0.0279550813,9.0909090042,-0.0127619645,7.4380164146,-0.0478111468,0.1428571492,474.7523803711,0.0,0.0,246.0,0.0,480.5805358887,7.6996364594,0.0,4.0,0.0,450.0389709473,52.9000015259,1.0,7.8796372414,0.4927992821,0.0,4.0,384.436340332,4.5383644104,0.0,0.5948613286,0.0,0.0,2.8195798397,0.0,0.5226925611,0.0,1.7095928192,0.0,9.2342042923,0.9402018785,0.0,44.0,5.8460650444,0.5774199367,0.4444444478,0.0,146.0,0.0,0.0,3.9122841358,0.2978563011,0.0,4.584962368,0.0,2.7592020035,0.1295588762,0.0,0.1000000015,0.0,0.0,1.7283978462,14.2689142227,0.0,1.1299360991,0.0,0.0,0.0,12.5779161453,0.0,1.8757506609,0.6969234347,0.0,0.0,12.5502986908
InChI%3D1S%2FC9H16ClN3O7%2Fc10-1-2-13%2812-19%299%2818%2911-5-7%2816%296%2815%294%283-14%2920-8%285%2917%2Fh4-8%2C14-17H%2C1-3H2%2C%28H%2C11%2C18%29,43.9893760681,0.0,32.0,1.1974788904,0.0,0.0,0.8333333135,42.7469406128,1.325720787,0.0,1.0795983076,0.0,0.822011292,1.2967982292,0.4999797642,-0.3185329437,974.0842285156,1.426651597,0.0,18.0499992371,916.1099853516,-0.1200175211,8.4444446564,0.1645393968,4.4963264465,-0.3954253495,2.7494511604,1103.5092773438,0.0,0.0,830.0,1.6264891624,1464.9040527344,11.0361700058,0.3333333433,4.0,0.0,1562.0792236328,155.4100036621,1.4142135382,0.7211247683,3.6550745964,0.0,4.0,1299.6281738281,6.2334156036,4.3844995499,5.4283218384,0.0,0.0,4.4202871323,0.0,7.4155626297,0.0453609228,2.9263744354,0.0,15.2840929031,1.8393428326,0.2002327889,94.0,9.4551258087,1.0726591349,0.4545454681,0.0,325.0,0.0,0.0,7.933391571,0.5009657741,0.0261891391,5.3219280243,0.0,6.8106064796,0.2430768311,0.0,0.530714035,0.0,0.0653670728,5.073369503,34.2140007019,0.0,3.5491366386,0.0,0.0,0.0,25.8545761108,7.2741165161,0.0,1.9012957811,0.0,0.0991452634,35.5663452148
InChI%3D1S%2FC2Cl2%2Fc3-1-2-4,8.7127532959,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0173531659,0.0,0.0,-0.0043382915,120.7421798706,0.0,0.0,4.0,3.0199999809,-0.0086765829,3.0,0.0043382915,4.0,0.0,0.0,95.7451095581,0.0,0.0,10.0,0.0,58.8698501587,3.2677867413,0.0,0.0,0.0,23.4958324432,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3838933706,0.0,0.0,0.0,0.0,0.5669466853,0.0,0.0,0.0,0.3214285672,0.0,3.4142136574,0.0,0.0,10.0,1.9142135382,0.0,0.3333333433,0.0,14.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,19.4255065918,0.0,0.0,0.0,0.0,0.0,6.9034748077,0.0,0.0,0.0,0.0,0.0,5.9034748077
InChI%3D1S%2FC5H7N3OS%2Fc1-4-2-10-5%287-4%298-6-3-9%2Fh2-3H%2C1H3%2C%28H%2C6%2C9%29%28H%2C7%2C8%29,13.0290737152,0.0,8.0,0.3434433639,1.1547005177,0.0,0.75,8.6666183472,0.4927992821,0.0,0.4314230978,0.0,0.2354545593,0.5578257442,0.0,-0.1695941389,566.2369384766,0.3319515288,0.0,8.1000003815,199.0500030518,0.0231727641,4.0,0.1046085879,2.6508874893,-0.1408714056,0.0,612.1362304688,0.0,0.0,132.0,0.0,742.5517578125,6.2210860252,1.6509636641,2.0,0.0,439.3735961914,85.75,0.0,0.200000003,0.7773170471,0.0,1.0,287.3070373535,3.5453724861,1.7091480494,1.1267131567,0.1178511307,0.0,2.508515358,0.0,0.9343408942,0.2011844665,1.7017353773,0.0,7.3973412514,1.1264058352,0.1422588974,44.0,4.8256983757,0.5128639936,0.4285714328,0.0,106.0,0.079056941,0.0,3.9264781475,0.1473400593,0.1185854152,4.3219280243,0.0,2.7693424225,0.0636221468,0.0,0.2660300732,0.0,0.057206139,2.0799458027,17.9821853638,0.0,1.2788083553,0.0,0.0,0.0,14.6963911057,0.5,0.5773502588,0.5877643228,0.0,0.0,19.4749088287
InChI%3D1S%2FC12H10O%2Fc13-12-9-5-4-8-11%2812%2910-6-2-1-3-7-10%2Fh1-9%2C13H,17.9962768555,0.0,17.0,0.8859192133,0.0,0.0,0.75,13.9962759018,0.5384516716,0.0,0.4917562306,0.0,0.0752628297,0.650328815,0.1642664224,-0.0240395702,761.1069946289,0.6856049895,0.0,9.5510206223,420.0100097656,-0.0120746847,4.4814815521,-0.0014493938,2.2684309483,-6.77500938763842e-05,0.0,861.5340576172,0.0,0.0,240.0,0.0,1113.9107666016,7.14336586,0.0,0.0,0.0,1015.0833129883,20.2299995422,0.0,12.4071960449,1.4401774406,0.0,10.0,706.953125,4.2116408348,11.3998241425,2.3436253071,0.0,0.0,2.8831744194,0.0,3.0589134693,0.1853954047,1.9888436794,0.0,9.0960121155,1.3354606628,0.190371424,64.0,6.3770098686,0.861140132,0.4285714328,0.0,151.0,0.0,0.0,5.3236856461,0.3456257284,0.0598527938,4.70043993,2.0,4.4331541061,0.1889330149,0.0,0.2200518399,0.0,0.0423489958,3.6075837612,13.7744693756,0.0,2.7933008671,0.0,0.0,0.0,14.3320922852,2.3811016083,0.0,1.3731303215,0.0,0.0426901616,18.6641845703
InChI%3D1S%2FC13H14O5%2Fc1-5-7%283%2918-4-8-9%285%296%282%2911%2814%2910%2812%288%2915%2913%2816%2917%2Fh4-5%2C7%2C16-17H%2C1-3H3,39.9813804626,0.0,35.0,1.8070098162,8.8490533829,0.0,1.0,39.9677352905,1.6971409321,0.0,1.8578864336,0.0,0.534853518,2.5028281212,0.7388334274,-0.16318129,1243.7789306641,3.2372925282,0.0,14.4099721909,783.049987793,0.0398467965,5.1747918129,-0.4013155699,2.2843544483,0.3800618947,1.6836930513,1501.8743896484,0.0,2.0,526.0,0.737787962,2234.2045898438,10.3512229919,0.0,3.0,2.0,2443.6010742188,,0.0,0.0,4.5290842056,0.0,1.0,1904.4422607422,5.6422505379,3.6397173405,7.65756464,0.0,0.0,4.5569329262,0.0,11.6955518723,0.0925925896,3.5171353817,0.0,13.6103658676,2.306718111,0.355328083,96.0,8.3579483032,1.4810056686,0.5,0.0,217.0,0.0,4.0,8.0536727905,0.7669172287,0.0352668539,5.1699252129,1.0,7.0502786636,0.4302239418,0.0,0.7866490483,0.0,0.1131630167,5.8416461945,21.8723449707,0.7663094401,4.2751173973,0.0,0.0,0.0,20.9925518036,16.5081443787,0.825481832,2.7092251778,0.0,0.2448882014,32.7632980347
InChI%3D1S%2FC9H12N2O%2Fc1-11%2810-12%298-7-9-5-3-2-4-6-9%2Fh2-6H%2C7-8H2%2C1H3,12.9965543747,0.0,12.0,0.5044310093,0.25,0.0,1.0,8.8306474686,0.4927992821,0.0,0.3771511316,0.0,0.0618681349,0.342168808,0.0,-0.0366808958,561.2083740234,0.3213924468,0.0,10.0833330154,444.0299987793,0.0339740552,5.6122450829,-0.0256839655,4.0,-0.0023492833,0.0,596.1824951172,0.0,0.0,226.0,0.0,691.9607543945,7.1036405563,0.0,1.0,0.0,571.0954589844,32.6699981689,1.0,9.5630741119,0.925812006,0.0,6.0,378.9332580566,3.9102525711,4.4455447197,0.9156189561,0.0,0.0,2.6985042095,0.0,0.9776405096,0.1020620763,1.7062946558,0.0,8.8115549088,0.9764049053,0.0721687824,52.0,5.8256983757,0.649025023,0.5,0.0,148.0,0.0,0.0,4.5948061943,0.2753887773,0.032075014,4.584962368,1.0,3.4893825054,0.1328066438,0.0,0.259272486,0.0,0.0226804614,2.2001590729,13.4944448471,0.0,1.7075074911,0.0,0.0,0.0,13.2458248138,0.0,1.5529971123,0.8577107191,0.0,0.0,15.0520219803
InChI%3D1S%2FC12H24N2O%2Fc15-13-14-11-9-7-5-3-1-2-4-6-8-10-12-14%2Fh1-12H2,18.3289241791,0.0,17.0,0.9671479464,0.0,0.0,0.3333333433,18.3289241791,0.2041241527,0.0,0.1822461784,0.0,0.0583857149,0.2077350318,0.0,-0.0322742648,807.3916625977,0.1822461784,0.0,13.0666666031,1311.0300292969,0.0289573763,9.2421875,-0.0211942941,6.9757785797,-0.0043426985,0.0,828.4437255859,0.0,0.0,397.0,0.0,878.6773681641,9.7879571915,0.0,2.0,0.0,903.3688964844,32.6699981689,1.0,22.0455970764,0.4927992821,0.0,10.0,901.6149902344,6.5150299072,0.0,0.5948613286,0.0,0.0,4.5708465576,0.0,0.4927992821,0.0,3.1979255676,0.0,10.7697381973,2.1963014603,0.0,62.0,7.4318518639,1.5070766211,0.25,0.0,196.0,0.0,0.0,5.387157917,1.033177495,0.0,4.9068903923,0.0,4.0520949364,0.7075952888,0.0,0.1000000015,0.0,0.0,2.832824707,16.4944458008,0.0,1.9801716805,0.0,0.0,0.0,16.2458248138,0.0,0.0,1.3839732409,0.0,0.0,17.2182064056
InChI%3D1S%2FC19H29N5O2%2Fc1-23-19%2821-18%2815-25%2922-23%2920-9-6-12-26-17-8-5-7-16%2813-17%2914-24-10-3-2-4-11-24%2Fh5%2C7-8%2C13%2C25H%2C2-4%2C6%2C9-12%2C14-15H2%2C1H3%2C%28H%2C20%2C21%2C22%29,37.1250495911,0.0,33.0,2.072239399,0.8545740247,0.0,0.8888888955,31.1003189087,1.2188655138,0.0,1.055744648,0.0,0.5797860026,1.452717185,0.1178511307,-0.3135626614,1564.6083984375,1.5128020048,0.0,20.7270412445,2831.0700683594,0.0120518133,11.1111106873,-0.0717909634,6.8429751396,0.0587634519,0.0,1754.2086181641,0.0,0.0,2141.0,0.1111111119,2248.5776367188,15.6549215317,1.3103706837,7.0,0.0,2008.9222412109,72.3600006104,1.463317275,19.861246109,2.6009287834,0.0,9.0,1681.2924804688,9.6024913788,11.4403142929,3.9100794792,0.0962250456,0.0,6.9591693878,0.0,4.6215920448,0.4177032113,4.7391581535,0.0,18.192024231,3.36687994,0.4903691113,128.0,12.7415151596,2.2728352547,0.470588237,0.0,736.0,0.0322748609,0.0,10.7594470978,1.1014637947,0.1763651073,5.70043993,1.0,8.6933994293,0.6472830772,0.0,0.6078718901,0.0,0.1547579318,6.9997563362,29.3488788605,0.0,5.3448390961,0.0909090936,0.0,0.0,31.0181159973,1.2034260035,1.5531650782,3.197766304,0.0,0.0250000004,40.2639884949
InChI%3D1S%2FC9H13N%2Fc1-6-4-8%283%299%2810%295-7%286%292%2Fh4-5H%2C10H2%2C1-3H3,13.4985561371,0.0,13.0,0.1111111119,5.4216117859,0.0,0.6666666865,6.3323702812,0.9428090453,0.0,1.0116273165,0.0,0.0269169584,0.882540822,0.3333333433,-0.0087634465,575.280090332,1.174207449,0.0,8.1000003815,439.0100097656,-0.0041723503,2.9387755394,-0.0005054249,1.75,-1.71348910953384e-05,0.0,632.2761230469,0.0,0.0,111.0,0.0,832.7026977539,6.7320508957,0.0,3.0,0.0,699.8051757813,26.0200004578,0.0,0.3333333433,2.1538066864,0.0,3.0,288.9135437012,3.4433755875,5.6568541527,2.1727321148,0.0,0.0,2.7930550575,0.0,3.3735947609,0.055555556,1.8823714256,0.0,7.7236146927,0.9828523993,0.2222222239,48.0,4.6090607643,0.6308136582,0.400000006,0.0,80.0,0.0,0.0,4.3805398941,0.2059739828,0.020833334,4.3219280243,3.0,3.4299490452,0.0328614637,0.0,0.5163460374,0.0,0.0745281279,2.1021015644,10.3599882126,0.7663094401,1.5768342018,0.0,0.0,0.0,10.166185379,3.3019273281,2.4494898319,0.6015793085,0.0,0.1314458549,14.3323707581
InChI%3D1S%2FC7H9NO%2Fc1-9-7-5-3-2-4-6%287%298%2Fh2-5H%2C8H2%2C1H3,11.5500202179,0.0,10.0,0.1767766923,0.8164966106,0.0,0.6666666865,5.6644625664,0.402368933,0.0,0.2912333608,0.0,0.2044447064,0.3176253736,0.1178511307,-0.1009464264,405.7339172363,0.2334392965,0.0,7.1111111641,252.0200042725,-0.0425814725,3.239669323,0.0604302846,1.7041419744,-0.0194117818,0.0,434.580871582,0.0,0.0,86.0,0.0,524.9785766602,5.2949995995,0.0,0.0,0.0,423.5330200195,35.25,0.0,3.9654064178,1.0690356493,0.0,6.0,171.6965484619,2.7283978462,4.2982797623,1.4082912207,0.0,0.0,1.7419502735,0.0,1.3047378063,0.0833333358,1.1389253139,0.0,6.6902346611,0.6664261818,0.1422588974,40.0,4.3425350189,0.342146188,0.400000006,0.0,67.0,0.0,0.0,3.4300689697,0.0970777944,0.027777778,4.1699252129,0.0,2.8134961128,0.0292277448,0.0,0.1422588974,0.0,0.0273777377,1.9995522499,10.1344566345,0.0,1.2097728252,0.0,0.0,0.0,9.8303689957,1.0,1.0162655115,0.4699132144,0.0,0.0196418557,11.9965543747
InChI%3D1S%2FC7H7FN2O%2Fc1-10%289-11%297-4-2-6%288%293-5-7%2Fh2-5H%2C1H3,15.4924955368,0.0,13.0,0.396574229,0.6324555278,0.0,0.75,9.7445249557,0.6910440326,0.0,0.4229694009,0.0,0.145099327,0.3772177398,0.1178511307,-0.0579651222,452.2028808594,0.3148562908,0.0,9.0909090042,214.0399932861,0.0254335515,4.1326532364,-0.0256006047,2.5,-0.0369738638,0.0,495.5256652832,0.0,0.0,160.0,0.0,615.2230834961,5.990041256,0.0,0.0,0.0,517.897277832,32.6699981689,1.0,3.3019273281,1.4975039959,0.0,6.0,277.1863708496,3.0637440681,5.6568541527,1.688711524,0.0,0.0,2.0816731453,0.0,1.8532263041,0.0833333358,1.3227696419,0.0,8.2675848007,0.7039691806,0.1314458549,50.0,5.2363820076,0.409326762,0.4285714328,0.0,113.0,0.0,0.0,4.4054841995,0.1625002772,0.027777778,4.4594316483,0.0,3.5092020035,0.0489564985,0.0,0.2375296801,0.0,0.0229216125,2.188231945,13.9964895248,0.0,1.6284701824,0.0,0.0,0.0,12.8276100159,0.3333333433,1.1547005177,0.9598151445,0.0,0.0333333351,16.3817768097
